packet_index,symbol_index,gt_bin,savaux_bin,nus_null_bin,savaux_correct,nus_null_correct,changed,fix,break,activated,sensed_delta_bin,sensed_stability,alternative_bin,savaux_glrt,alternative_glrt,savaux_nullability,alternative_nullability,dataset,snr_db,seed,echo_delay_samples
2,27,602,602,602,1,1,0,0,0,1,-8,22.468441983983464,610,0.10252934229399087,0.0009496178792352187,0.5178159067064343,0.5118285809782452,0_0_0_10_14_16,-20.0,44,32
2,28,7,7,7,1,1,0,0,0,1,-8,22.468441983983464,15,0.07962875717135685,0.009479107696772853,0.4187755745663952,0.4961515551439144,0_0_0_10_14_16,-20.0,44,32
2,29,610,610,610,1,1,0,0,0,1,-8,22.468441983983464,618,0.16393149967119922,0.005582351607130332,0.5118285809782452,0.5054713388190459,0_0_0_10_14_16,-20.0,44,32
2,30,775,775,775,1,1,0,0,0,1,-8,22.468441983983464,783,0.11317826231204568,0.00380999426444349,0.4938041569478063,0.496151650795236,0_0_0_10_14_16,-20.0,44,32
2,31,912,904,904,0,0,0,0,0,1,-8,22.468441983983464,912,0.11703276184298234,0.11030833786861689,0.49395948645592347,0.4966118312497687,0_0_0_10_14_16,-20.0,44,32
2,32,768,768,768,1,1,0,0,0,1,-8,22.468441983983464,776,0.09081400189220941,0.0007360440942227244,0.4938832880493049,0.4939594888555145,0_0_0_10_14_16,-20.0,44,32
2,33,581,581,581,1,1,0,0,0,1,-8,22.468441983983464,589,0.0749794566462375,0.0008674884048274951,0.5261422763361484,0.5246272272019038,0_0_0_10_14_16,-20.0,44,32
2,34,93,93,93,1,1,0,0,0,1,-8,22.468441983983464,101,0.08970286224235206,0.0013057953204404945,0.5156726178258819,0.5094365008130366,0_0_0_10_14_16,-20.0,44,32
3,0,222,222,222,1,1,0,0,0,1,-8,26.031447812999826,230,0.11800154653275424,0.0022840666462201013,0.5149264939770448,0.5086361809225186,0_0_0_10_14_16,-20.0,44,32
3,1,711,711,711,1,1,0,0,0,1,-8,26.031447812999826,719,0.13352229516582542,0.002611404030564425,0.5259787526905392,0.5239015834896568,0_0_0_10_14_16,-20.0,44,32
3,2,871,871,871,1,1,0,0,0,1,-8,26.031447812999826,879,0.04716816531775269,0.010829968003619541,0.507837446710308,0.5017457707836959,0_0_0_10_14_16,-20.0,44,32
3,3,718,718,718,1,1,0,0,0,1,-8,26.031447812999826,726,0.12991565261227284,0.010620620216681243,0.5242808826762598,0.5203942980100417,0_0_0_10_14_16,-20.0,44,32
3,4,107,99,107,0,1,1,1,0,1,-8,26.031447812999826,107,0.11424510725314561,0.1290372158371863,0.5110346707024421,0.5046992231006099,0_0_0_10_14_16,-20.0,44,32
3,5,468,468,468,1,1,0,0,0,1,-8,26.031447812999826,476,0.13761634775782616,0.0009457782924691249,0.5215385937384778,0.5164039914017025,0_0_0_10_14_16,-20.0,44,32
3,6,89,81,89,0,1,1,1,0,1,-8,26.031447812999826,89,0.08108482498531247,0.09508093298916391,0.5230469115201903,0.5184933135786134,0_0_0_10_14_16,-20.0,44,32
3,7,713,713,713,1,1,0,0,0,1,-8,26.031447812999826,721,0.08494785859668588,0.00657672275838062,0.5256700671073061,0.5230468626862969,0_0_0_10_14_16,-20.0,44,32
3,8,865,865,865,1,1,0,0,0,1,-8,26.031447812999826,873,0.12809008413716408,0.0009385035921785519,0.5126165549954868,0.5062530484237145,0_0_0_10_14_16,-20.0,44,32
3,9,492,492,492,1,1,0,0,0,1,-8,26.031447812999826,500,0.18240316158555742,0.01176735901677655,0.5039385924873511,0.49850026538071635,0_0_0_10_14_16,-20.0,44,32
3,10,765,765,765,1,1,0,0,0,1,-8,26.031447812999826,773,0.16844460157719462,0.012948295819281226,0.49453720657165595,0.4936175599558388,0_0_0_10_14_16,-20.0,44,32
3,11,1023,1023,1023,1,1,0,0,0,1,-8,26.031447812999826,7,0.13754130651367083,0.014560062235894415,0.4940609415771223,0.4187755745663952,0_0_0_10_14_16,-20.0,44,32
3,12,597,589,589,0,0,0,0,0,1,-8,26.031447812999826,597,0.09047354088307005,0.07785219322983958,0.5246272272019038,0.5209795328613301,0_0_0_10_14_16,-20.0,44,32
3,13,562,562,562,1,1,0,0,0,1,-8,26.031447812999826,570,0.11573056553712814,0.005429160592092383,0.5206652619186204,0.5244436040903206,0_0_0_10_14_16,-20.0,44,32
3,14,478,478,478,1,1,0,0,0,1,-8,26.031447812999826,486,0.13544876120400157,0.00039450133091306004,0.514926531914235,0.5086360924589353,0_0_0_10_14_16,-20.0,44,32
3,15,267,259,259,0,0,0,0,0,1,-8,26.031447812999826,267,0.1021336443519578,0.07014288503985021,0.4935985013443069,0.49466838903820576,0_0_0_10_14_16,-20.0,44,32
3,16,917,917,917,1,1,0,0,0,1,-8,26.031447812999826,925,0.10213002438993024,0.0021487978836794673,0.49938339528957343,0.5050511528288352,0_0_0_10_14_16,-20.0,44,32
3,17,656,656,656,1,1,0,0,0,1,-8,31.28954757744868,664,0.13258565850127013,0.024912491509492263,0.4966118348574097,0.5013663270224171,0_0_0_10_14_16,-20.0,44,32
3,18,889,889,889,1,1,0,0,0,1,-8,31.28954757744868,897,0.06896843417447092,0.0032331979796196655,0.4959526044719446,0.4937468180020137,0_0_0_10_14_16,-20.0,44,32
3,19,510,510,510,1,1,0,0,0,1,-8,31.28954757744868,518,0.09661519167861646,0.004352108658181908,0.49427907285239253,0.49368997794979746,0_0_0_10_14_16,-20.0,44,32
3,20,860,860,860,1,1,0,0,0,1,-8,31.28954757744868,868,0.08628408726394934,0.010335110267639417,0.5164039931256337,0.5102366712249385,0_0_0_10_14_16,-20.0,44,32
3,21,553,545,545,0,0,0,0,0,1,-8,31.28954757744868,553,0.12069858524672171,0.07758109479957402,0.5082025801087334,0.5145162505505466,0_0_0_10_14_16,-20.0,44,32
3,22,629,629,629,1,1,0,0,0,1,-8,31.28954757744868,637,0.15105585469823926,0.002850927391109094,0.4979285176433015,0.49453725707755253,0_0_0_10_14_16,-20.0,44,32
3,23,759,751,751,0,0,0,0,0,1,-8,31.28954757744868,759,0.16016865846203956,0.08670511667670079,0.501745775628197,0.49687548037406915,0_0_0_10_14_16,-20.0,44,32
3,24,874,874,874,1,1,0,0,0,1,-8,31.28954757744868,882,0.09066647866723779,0.0042863410341685984,0.5054713111021503,0.499726180523505,0_0_0_10_14_16,-20.0,44,32
3,25,720,712,712,0,0,0,0,0,1,-8,31.28954757744868,720,0.10052313902849244,0.0851874574074065,0.5258424740020174,0.5234899263813441,0_0_0_10_14_16,-20.0,44,32
3,26,314,314,314,1,1,0,0,0,1,-8,31.28954757744868,322,0.22203384614246652,0.0020689006053884705,0.524443520468808,0.5261123442906313,0_0_0_10_14_16,-20.0,44,32
3,27,602,602,602,1,1,0,0,0,1,-8,31.28954757744868,610,0.1317818705693676,0.000836957694117859,0.5178159067064343,0.5118285809782452,0_0_0_10_14_16,-20.0,44,32
3,28,7,7,7,1,1,0,0,0,1,-8,31.28954757744868,15,0.09996299965234795,0.01582203122117698,0.4187755745663952,0.4961515551439144,0_0_0_10_14_16,-20.0,44,32
3,29,610,610,610,1,1,0,0,0,1,-8,31.28954757744868,618,0.09519821195001944,0.003101117794211611,0.5118285809782452,0.5054713388190459,0_0_0_10_14_16,-20.0,44,32
3,30,778,778,778,1,1,0,0,0,1,-8,31.28954757744868,786,0.0944219931460445,0.007420232476246953,0.49439233539159283,0.4976307248596963,0_0_0_10_14_16,-20.0,44,32
3,31,897,897,897,1,1,0,0,0,1,-8,31.28954757744868,905,0.11090625242573368,0.0038593513310054405,0.4937468180020137,0.4941556999972601,0_0_0_10_14_16,-20.0,44,32
3,32,740,740,740,1,1,0,0,0,1,-8,31.28954757744868,748,0.12852450823727476,0.015866417654839204,0.5102366720518471,0.5039385905680377,0_0_0_10_14_16,-20.0,44,32
3,33,590,590,590,1,1,0,0,0,1,-8,31.28954757744868,598,0.12765709146920756,0.0044449591487138096,0.5242808799975959,0.5203942732397729,0_0_0_10_14_16,-20.0,44,32
3,34,930,930,930,1,1,0,0,0,1,-8,31.28954757744868,938,0.1963342711211032,0.0020601127093930363,0.5090022673862067,0.515269727051402,0_0_0_10_14_16,-20.0,44,32
1,0,222,222,222,1,1,0,0,0,1,-8,12.804350921228226,230,0.24811073559088154,0.016447786057065834,0.5149264939770448,0.5086361809225186,0_0_0_10_14_16,-22.0,44,32
1,1,826,826,826,1,1,0,0,0,1,-8,12.804350921228226,834,0.07290433283101128,0.009369283706918351,0.5244436425892218,0.5261122917492119,0_0_0_10_14_16,-22.0,44,32
1,2,922,914,914,0,0,0,0,0,1,-8,12.804350921228226,922,0.10954040317688415,0.07050784772946321,0.49763080264684717,0.5027926917934386,0_0_0_10_14_16,-22.0,44,32
1,3,718,718,718,1,1,0,0,0,1,-8,12.804350921228226,726,0.08935489978396977,0.0019790285486147715,0.5242808826762598,0.5203942980100417,0_0_0_10_14_16,-22.0,44,32
1,4,107,107,107,1,1,0,0,0,1,-8,12.804350921228226,115,0.15570399506025653,0.012806266461278155,0.5046992231006099,0.4990999363723785,0_0_0_10_14_16,-22.0,44,32
1,5,468,468,468,1,1,0,0,0,1,-8,12.804350921228226,476,0.17300978093864353,0.0060065476370625625,0.5215385937384778,0.5164039914017025,0_0_0_10_14_16,-22.0,44,32
1,6,89,89,89,1,1,0,0,0,1,-8,12.804350921228226,97,0.1480145890598223,0.0006782312514753264,0.5184933135786134,0.5126166013105199,0_0_0_10_14_16,-22.0,44,32
1,7,713,713,713,1,1,0,0,0,1,-8,12.804350921228226,721,0.12845782814647197,0.04668369176252269,0.5256700671073061,0.5230468626862969,0_0_0_10_14_16,-22.0,44,32
1,8,865,857,865,0,1,1,1,0,1,-8,12.804350921228226,865,0.07612569189762754,0.14659713599442664,0.5184933928497079,0.5126165549954868,0_0_0_10_14_16,-22.0,44,32
1,9,492,492,492,1,1,0,0,0,1,-8,12.804350921228226,500,0.12813573671893458,0.009073094166415373,0.5039385924873511,0.49850026538071635,0_0_0_10_14_16,-22.0,44,32
1,10,765,765,765,1,1,0,0,0,1,-8,12.804350921228226,773,0.09680083937448124,0.0020136179550954226,0.49453720657165595,0.4936175599558388,0_0_0_10_14_16,-22.0,44,32
1,11,1023,1015,1015,0,0,0,0,0,1,-8,12.804350921228226,1023,0.13488257507210621,0.10807289023660357,0.4968754637353091,0.4940609415771223,0_0_0_10_14_16,-22.0,44,32
1,12,597,597,597,1,1,0,0,0,1,-8,12.804350921228226,605,0.11798282147690223,0.00015900992180467816,0.5209795328613301,0.5156726285813555,0_0_0_10_14_16,-22.0,44,32
1,13,562,562,562,1,1,0,0,0,1,-8,12.804350921228226,570,0.06473506187812245,0.009186706876155417,0.5206652619186204,0.5244436040903206,0_0_0_10_14_16,-22.0,44,32
1,14,478,470,470,0,0,0,0,0,1,-8,12.804350921228226,478,0.1125071228163783,0.09461490801637046,0.5203942117615519,0.514926531914235,0_0_0_10_14_16,-22.0,44,32
1,15,267,267,267,1,1,0,0,0,1,-8,12.804350921228226,275,0.07395823084407722,0.0034992346824094024,0.49466838903820576,0.49818663116029116,0_0_0_10_14_16,-22.0,44,32
1,16,917,917,917,1,1,0,0,0,1,-8,12.804350921228226,925,0.19731183566505267,0.002003570332354737,0.49938339528957343,0.5050511528288352,0_0_0_10_14_16,-22.0,44,32
1,17,656,648,648,0,0,0,0,0,1,-8,14.877320199146387,656,0.1845898107622432,0.08898240576476327,0.4939594892832399,0.4966118348574097,0_0_0_10_14_16,-22.0,44,32
1,18,889,881,889,0,1,1,1,0,1,-8,14.877320199146387,889,0.06748955073175501,0.06762501959583637,0.5003770460898251,0.4959526044719446,0_0_0_10_14_16,-22.0,44,32
1,19,510,510,510,1,1,0,0,0,1,-8,14.877320199146387,518,0.08085592602192314,0.004384107634001918,0.49427907285239253,0.49368997794979746,0_0_0_10_14_16,-22.0,44,32
1,20,860,860,860,1,1,0,0,0,1,-8,14.877320199146387,868,0.1710373381079301,0.009789681503176242,0.5164039931256337,0.5102366712249385,0_0_0_10_14_16,-22.0,44,32
1,21,553,553,553,1,1,0,0,0,1,-8,14.877320199146387,561,0.15849040794636562,0.04597180797653406,0.5145162505505466,0.5200661786153581,0_0_0_10_14_16,-22.0,44,32
1,22,629,621,621,0,0,0,0,0,1,-8,14.877320199146387,629,0.09684992566121857,0.08221185979567118,0.5031915460149945,0.4979285176433015,0_0_0_10_14_16,-22.0,44,32
1,23,759,759,759,1,1,0,0,0,1,-8,14.877320199146387,767,0.12037587710043429,0.008429363234640675,0.49687548037406915,0.4940609226366458,0_0_0_10_14_16,-22.0,44,32
1,24,874,874,874,1,1,0,0,0,1,-8,14.877320199146387,882,0.13652042925221328,0.000980169648273033,0.5054713111021503,0.499726180523505,0_0_0_10_14_16,-22.0,44,32
1,25,720,712,712,0,0,0,0,0,1,-8,14.877320199146387,720,0.13585828954001586,0.10582112373992825,0.5258424740020174,0.5234899263813441,0_0_0_10_14_16,-22.0,44,32
1,26,314,306,314,0,1,1,1,0,1,-8,14.877320199146387,314,0.055618597293515655,0.0727304630139364,0.5206652292790039,0.524443520468808,0_0_0_10_14_16,-22.0,44,32
1,27,602,602,602,1,1,0,0,0,1,-8,14.877320199146387,610,0.06927119152390795,0.0006152119493369202,0.5178159067064343,0.5118285809782452,0_0_0_10_14_16,-22.0,44,32
1,28,7,7,7,1,1,0,0,0,1,-8,14.877320199146387,15,0.055215880592161794,3.250986552623986e-06,0.4187755745663952,0.4961515551439144,0_0_0_10_14_16,-22.0,44,32
1,29,610,610,610,1,1,0,0,0,1,-8,14.877320199146387,618,0.09745571538334473,0.002221312525403553,0.5118285809782452,0.5054713388190459,0_0_0_10_14_16,-22.0,44,32
1,30,807,807,807,1,1,0,0,0,1,-8,14.877320199146387,815,0.098156707419016,0.003669518104895149,0.5129746587235926,0.5187964032558673,0_0_0_10_14_16,-22.0,44,32
1,31,897,897,897,1,1,0,0,0,1,-8,14.877320199146387,905,0.15275768983835758,0.002098886969037185,0.4937468180020137,0.4941556999972601,0_0_0_10_14_16,-22.0,44,32
1,32,749,741,741,0,0,0,0,0,1,-8,14.877320199146387,749,0.12931824278070395,0.06136094673341359,0.5094365052687262,0.5031915003040913,0_0_0_10_14_16,-22.0,44,32
1,33,584,584,584,1,1,0,0,0,1,-8,14.877320199146387,592,0.1413471480793294,0.006373680916700976,0.5258424758926223,0.523489930227648,0_0_0_10_14_16,-22.0,44,32
1,34,934,926,926,0,0,0,0,0,1,-8,14.877320199146387,934,0.06891026152873299,0.059961581399279776,0.5058279596675267,0.5121900092441972,0_0_0_10_14_16,-22.0,44,32
2,0,803,795,795,0,0,0,0,0,1,-8,15.284155325489268,803,0.08907624127382166,0.05952143005412298,0.5035315665453747,0.5098028117330561,0_0_0_10_14_16,-22.0,44,32
2,1,826,826,826,1,1,0,0,0,1,-8,15.284155325489268,834,0.2027208086880614,0.002090125529875487,0.5244436425892218,0.5261122917492119,0_0_0_10_14_16,-22.0,44,32
2,2,922,922,922,1,1,0,0,0,1,-8,15.284155325489268,930,0.1532062453293914,0.003968736347927398,0.5027926917934386,0.5090022673862067,0_0_0_10_14_16,-22.0,44,32
2,3,718,718,718,1,1,0,0,0,1,-8,15.284155325489268,726,0.07937782810669725,0.05772713778620803,0.5242808826762598,0.5203942980100417,0_0_0_10_14_16,-22.0,44,32
2,4,86,86,86,1,1,0,0,0,1,-8,15.284155325489268,94,0.1822936433417844,0.00836249212879324,0.5203942323421468,0.5149264557790982,0_0_0_10_14_16,-22.0,44,32
2,5,468,460,468,0,1,1,1,0,1,-8,15.284155325489268,468,0.11010966923021788,0.1156071664743294,0.5249399951300193,0.5215385937384778,0_0_0_10_14_16,-22.0,44,32
2,6,89,81,89,0,1,1,1,0,1,-8,15.284155325489268,89,0.08375366515018419,0.10316614629944637,0.5230469115201903,0.5184933135786134,0_0_0_10_14_16,-22.0,44,32
2,7,713,713,713,1,1,0,0,0,1,-8,15.284155325489268,721,0.15108845152601938,0.0058976654477350884,0.5256700671073061,0.5230468626862969,0_0_0_10_14_16,-22.0,44,32
2,8,865,857,857,0,0,0,0,0,1,-8,15.284155325489268,865,0.1943350448934588,0.10930852709814085,0.5184933928497079,0.5126165549954868,0_0_0_10_14_16,-22.0,44,32
2,9,492,492,492,1,1,0,0,0,1,-8,15.284155325489268,500,0.10003635522835556,0.012367173914067948,0.5039385924873511,0.49850026538071635,0_0_0_10_14_16,-22.0,44,32
2,10,765,757,757,0,0,0,0,0,1,-8,15.284155325489268,765,0.10015398629251297,0.07255820590886025,0.4979284613185229,0.49453720657165595,0_0_0_10_14_16,-22.0,44,32
2,11,1023,1023,1023,1,1,0,0,0,1,-8,15.284155325489268,7,0.11486572186953993,0.00928457420628107,0.4940609415771223,0.4187755745663952,0_0_0_10_14_16,-22.0,44,32
2,12,597,597,597,1,1,0,0,0,1,-8,15.284155325489268,605,0.12640216818669708,0.0023157440732805997,0.5209795328613301,0.5156726285813555,0_0_0_10_14_16,-22.0,44,32
2,13,562,562,562,1,1,0,0,0,1,-8,15.284155325489268,570,0.08793215115858223,0.0016586354414124835,0.5206652619186204,0.5244436040903206,0_0_0_10_14_16,-22.0,44,32
2,14,478,478,478,1,1,0,0,0,1,-8,15.284155325489268,486,0.08790815464607801,0.010034156707952208,0.514926531914235,0.5086360924589353,0_0_0_10_14_16,-22.0,44,32
2,15,267,259,259,0,0,0,0,0,1,-8,15.284155325489268,267,0.13032710277300136,0.08982262709258115,0.4935985013443069,0.49466838903820576,0_0_0_10_14_16,-22.0,44,32
2,16,917,917,917,1,1,0,0,0,1,-8,15.284155325489268,925,0.07866057278939657,0.013426490749649174,0.49938339528957343,0.5050511528288352,0_0_0_10_14_16,-22.0,44,32
2,17,656,648,648,0,0,0,0,0,1,-8,13.595087103153181,656,0.15411948652688012,0.061173221426647724,0.4939594892832399,0.4966118348574097,0_0_0_10_14_16,-22.0,44,32
2,18,889,889,889,1,1,0,0,0,1,-8,13.595087103153181,897,0.09241560508383286,0.0002050962884024199,0.4959526044719446,0.4937468180020137,0_0_0_10_14_16,-22.0,44,32
2,19,510,510,510,1,1,0,0,0,1,-8,13.595087103153181,518,0.08879987894829416,0.0020204465518758887,0.49427907285239253,0.49368997794979746,0_0_0_10_14_16,-22.0,44,32
2,20,860,860,860,1,1,0,0,0,1,-8,13.595087103153181,868,0.0650184632197163,0.010886635904176569,0.5164039931256337,0.5102366712249385,0_0_0_10_14_16,-22.0,44,32
2,21,553,553,553,1,1,0,0,0,1,-8,13.595087103153181,561,0.08315701007798683,0.005915091440403359,0.5145162505505466,0.5200661786153581,0_0_0_10_14_16,-22.0,44,32
2,22,629,621,621,0,0,0,0,0,1,-8,13.595087103153181,629,0.12843514966194466,0.09624635088312022,0.5031915460149945,0.4979285176433015,0_0_0_10_14_16,-22.0,44,32
2,23,759,759,759,1,1,0,0,0,1,-8,13.595087103153181,767,0.1554394568068359,0.01543170178280015,0.49687548037406915,0.4940609226366458,0_0_0_10_14_16,-22.0,44,32
2,24,874,874,874,1,1,0,0,0,1,-8,13.595087103153181,882,0.11424525230838342,0.007883993981449493,0.5054713111021503,0.499726180523505,0_0_0_10_14_16,-22.0,44,32
2,25,720,720,720,1,1,0,0,0,1,-8,13.595087103153181,728,0.18106553419377722,0.0008958504243414613,0.5234899263813441,0.5191498114683207,0_0_0_10_14_16,-22.0,44,32
2,26,314,314,314,1,1,0,0,0,1,-8,13.595087103153181,322,0.09955523186072177,0.01346284396656524,0.524443520468808,0.5261123442906313,0_0_0_10_14_16,-22.0,44,32
2,27,602,602,602,1,1,0,0,0,1,-8,13.595087103153181,610,0.10221454658972502,0.0015566765326468402,0.5178159067064343,0.5118285809782452,0_0_0_10_14_16,-22.0,44,32
2,28,7,7,7,1,1,0,0,0,1,-8,13.595087103153181,15,0.0781987600207391,0.015159590295211866,0.4187755745663952,0.4961515551439144,0_0_0_10_14_16,-22.0,44,32
2,29,610,610,610,1,1,0,0,0,1,-8,13.595087103153181,618,0.1817767271766589,0.008656293714373538,0.5118285809782452,0.5054713388190459,0_0_0_10_14_16,-22.0,44,32
2,30,775,775,775,1,1,0,0,0,1,-8,13.595087103153181,783,0.12346020863218635,0.005946789696183843,0.4938041569478063,0.496151650795236,0_0_0_10_14_16,-22.0,44,32
2,31,912,904,904,0,0,0,0,0,1,-8,13.595087103153181,912,0.13205941674572358,0.11362768652560143,0.49395948645592347,0.4966118312497687,0_0_0_10_14_16,-22.0,44,32
2,32,768,768,768,1,1,0,0,0,1,-8,13.595087103153181,776,0.08925668092773208,0.0011310851335479823,0.4938832880493049,0.4939594888555145,0_0_0_10_14_16,-22.0,44,32
2,33,581,581,581,1,1,0,0,0,1,-8,13.595087103153181,589,0.06793259898967206,0.0013845735191101369,0.5261422763361484,0.5246272272019038,0_0_0_10_14_16,-22.0,44,32
2,34,93,93,93,1,1,0,0,0,1,-8,13.595087103153181,101,0.09045097183948078,0.0020040869724355817,0.5156726178258819,0.5094365008130366,0_0_0_10_14_16,-22.0,44,32
3,0,222,222,222,1,1,0,0,0,1,-8,16.18005870077012,230,0.11981371193427842,0.003720831182217009,0.5149264939770448,0.5086361809225186,0_0_0_10_14_16,-22.0,44,32
3,1,711,711,711,1,1,0,0,0,1,-8,16.18005870077012,719,0.14123300403488168,0.004116468157495929,0.5259787526905392,0.5239015834896568,0_0_0_10_14_16,-22.0,44,32
3,2,871,871,871,1,1,0,0,0,1,-8,16.18005870077012,879,0.03947332372289214,0.01659400219294472,0.507837446710308,0.5017457707836959,0_0_0_10_14_16,-22.0,44,32
3,3,718,718,718,1,1,0,0,0,1,-8,16.18005870077012,726,0.13818432791804533,0.016754101680949308,0.5242808826762598,0.5203942980100417,0_0_0_10_14_16,-22.0,44,32
3,4,107,99,107,0,1,1,1,0,1,-8,16.18005870077012,107,0.12372450781037518,0.13548978668969275,0.5110346707024421,0.5046992231006099,0_0_0_10_14_16,-22.0,44,32
3,5,468,468,468,1,1,0,0,0,1,-8,16.18005870077012,476,0.15179048060932254,0.0014943371288893637,0.5215385937384778,0.5164039914017025,0_0_0_10_14_16,-22.0,44,32
3,6,89,81,89,0,1,1,1,0,1,-8,16.18005870077012,89,0.08714235038094842,0.09676263085208539,0.5230469115201903,0.5184933135786134,0_0_0_10_14_16,-22.0,44,32
3,7,713,713,713,1,1,0,0,0,1,-8,16.18005870077012,721,0.08187882567733673,0.010257291848143784,0.5256700671073061,0.5230468626862969,0_0_0_10_14_16,-22.0,44,32
3,8,865,857,865,0,1,1,1,0,1,-8,16.18005870077012,865,0.06216556425203194,0.13559220523267665,0.5184933928497079,0.5126165549954868,0_0_0_10_14_16,-22.0,44,32
3,9,492,492,492,1,1,0,0,0,1,-8,16.18005870077012,500,0.20486440264145614,0.018951573194144273,0.5039385924873511,0.49850026538071635,0_0_0_10_14_16,-22.0,44,32
3,10,765,765,765,1,1,0,0,0,1,-8,16.18005870077012,773,0.18983395473930917,0.02012545722455979,0.49453720657165595,0.4936175599558388,0_0_0_10_14_16,-22.0,44,32
3,11,1023,1023,1023,1,1,0,0,0,1,-8,16.18005870077012,7,0.14919001917279315,0.022573261427876204,0.4940609415771223,0.4187755745663952,0_0_0_10_14_16,-22.0,44,32
3,12,597,589,589,0,0,0,0,0,1,-8,16.18005870077012,597,0.0942889254470892,0.07101189174559427,0.5246272272019038,0.5209795328613301,0_0_0_10_14_16,-22.0,44,32
3,13,562,562,562,1,1,0,0,0,1,-8,16.18005870077012,570,0.11832709620953116,0.008435620740765492,0.5206652619186204,0.5244436040903206,0_0_0_10_14_16,-22.0,44,32
3,14,478,478,478,1,1,0,0,0,1,-8,16.18005870077012,486,0.14351960489564516,0.0007078641482316899,0.514926531914235,0.5086360924589353,0_0_0_10_14_16,-22.0,44,32
3,15,267,259,259,0,0,0,0,0,1,-8,16.18005870077012,267,0.11339038527286827,0.07116260200052744,0.4935985013443069,0.49466838903820576,0_0_0_10_14_16,-22.0,44,32
3,16,917,917,917,1,1,0,0,0,1,-8,16.18005870077012,925,0.10947172947592919,0.003060653681013559,0.49938339528957343,0.5050511528288352,0_0_0_10_14_16,-22.0,44,32
3,17,656,656,656,1,1,0,0,0,1,-8,17.297354021776982,664,0.14367670151000825,0.039042088477359564,0.4966118348574097,0.5013663270224171,0_0_0_10_14_16,-22.0,44,32
3,18,889,889,889,1,1,0,0,0,1,-8,17.297354021776982,897,0.06850729967483364,0.004852175741152232,0.4959526044719446,0.4937468180020137,0_0_0_10_14_16,-22.0,44,32
3,19,510,510,510,1,1,0,0,0,1,-8,17.297354021776982,518,0.10018489953206265,0.006428819103966066,0.49427907285239253,0.49368997794979746,0_0_0_10_14_16,-22.0,44,32
3,20,860,860,860,1,1,0,0,0,1,-8,17.297354021776982,868,0.08515942763857848,0.01636559647407803,0.5164039931256337,0.5102366712249385,0_0_0_10_14_16,-22.0,44,32
3,21,553,545,545,0,0,0,0,0,1,-8,17.297354021776982,553,0.13763077179053002,0.07311437280836387,0.5082025801087334,0.5145162505505466,0_0_0_10_14_16,-22.0,44,32
3,22,629,629,629,1,1,0,0,0,1,-8,17.297354021776982,637,0.16722313219394672,0.004507609327227262,0.4979285176433015,0.49453725707755253,0_0_0_10_14_16,-22.0,44,32
3,23,759,751,751,0,0,0,0,0,1,-8,17.297354021776982,759,0.19163148597672228,0.08318206373078246,0.501745775628197,0.49687548037406915,0_0_0_10_14_16,-22.0,44,32
3,24,874,874,874,1,1,0,0,0,1,-8,17.297354021776982,882,0.08708777620242933,0.006797773876403614,0.5054713111021503,0.499726180523505,0_0_0_10_14_16,-22.0,44,32
3,25,720,712,712,0,0,0,0,0,1,-8,17.297354021776982,720,0.1076874716784749,0.08042186257664191,0.5258424740020174,0.5234899263813441,0_0_0_10_14_16,-22.0,44,32
3,26,314,314,314,1,1,0,0,0,1,-8,17.297354021776982,322,0.25832871027042614,0.003292377249802075,0.524443520468808,0.5261123442906313,0_0_0_10_14_16,-22.0,44,32
3,27,602,602,602,1,1,0,0,0,1,-8,17.297354021776982,610,0.14356812265281094,0.0012167169392698482,0.5178159067064343,0.5118285809782452,0_0_0_10_14_16,-22.0,44,32
3,28,7,7,7,1,1,0,0,0,1,-8,17.297354021776982,15,0.10459955995315678,0.02432957017727421,0.4187755745663952,0.4961515551439144,0_0_0_10_14_16,-22.0,44,32
3,29,610,610,610,1,1,0,0,0,1,-8,17.297354021776982,618,0.09761893170377141,0.005071426497353503,0.5118285809782452,0.5054713388190459,0_0_0_10_14_16,-22.0,44,32
3,30,778,778,778,1,1,0,0,0,1,-8,17.297354021776982,786,0.09705332002973774,0.011162576903954457,0.49439233539159283,0.4976307248596963,0_0_0_10_14_16,-22.0,44,32
3,31,897,897,897,1,1,0,0,0,1,-8,17.297354021776982,905,0.11952709818015948,0.006281732726976598,0.4937468180020137,0.4941556999972601,0_0_0_10_14_16,-22.0,44,32
3,32,740,740,740,1,1,0,0,0,1,-8,17.297354021776982,748,0.13407293936864145,0.025295123242760405,0.5102366720518471,0.5039385905680377,0_0_0_10_14_16,-22.0,44,32
3,33,590,590,590,1,1,0,0,0,1,-8,17.297354021776982,598,0.13351426276271205,0.007259339068450669,0.5242808799975959,0.5203942732397729,0_0_0_10_14_16,-22.0,44,32
3,34,930,930,930,1,1,0,0,0,1,-8,17.297354021776982,938,0.2289424278079571,0.0034447907169173797,0.5090022673862067,0.515269727051402,0_0_0_10_14_16,-22.0,44,32
1,0,222,222,222,1,1,0,0,0,1,-8,6.416516911285861,230,0.2972618255614832,0.02539230892676726,0.5149264939770448,0.5086361809225186,0_0_0_10_14_16,-24.0,44,32
1,1,826,826,826,1,1,0,0,0,1,-8,6.416516911285861,834,0.07309123728517145,0.015231972783040153,0.5244436425892218,0.5261122917492119,0_0_0_10_14_16,-24.0,44,32
