dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,selected_raw_bin,savaux_top1_raw_bin,gt_symbol,selected_symbol,savaux_top1_symbol,selected_energy,gt_energy,delta_energy_selected_minus_gt,selected_coherence,gt_coherence,delta_coherence_selected_minus_gt,selected_rank,gt_rank,delta_rank_selected_minus_gt,selected_phase_local,gt_phase_local,delta_phase_local_selected_minus_gt,selected_local_score,gt_local_score,delta_local_score_selected_minus_gt,selected_transition_penalty,gt_transition_penalty,delta_transition_penalty_selected_minus_gt,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_rank_position,selected_rank_position,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi
0_0_0_10_14_16,-25.0,44,3,8,865,139,766,864,138,765,0.9618820365316412,0.8757215849384761,0.0861604515931651,0.8928054349642367,0.9413222826134093,-0.048516847649172634,0.8,0.6666666666666667,0.1333333333333333,0.0011772735750079089,0.0002349493631870203,0.0009423242118208885,0.8520668763369974,0.801307157877725,0.05075971845927241,0.008844352989328787,0.015552343882698032,-0.006707990893369245,0.07697312418705347,9.314062233637452,0.9319887175859625,16,6,4,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,12,597,10,267,596,9,266,0.911117832915616,0.7373507806400744,0.17376705227554157,0.8684742258174546,0.9534336187618694,-0.08495939294441479,0.9333333333333333,0.19999999999999996,0.7333333333333334,0.0,0.0,0.0,0.8114773282044221,0.7068322702004259,0.10464505800399615,0.0038701482572236004,0.011080594593719252,-0.007210446336495651,0.40425453020665714,9.421999107794752,0.931786410586787,16,13,2,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,17,656,526,526,655,525,525,1.0,0.74464577975809,0.25535422024191,0.7786699511762654,0.8024870361387243,-0.023817084962458934,1.0,0.7333333333333334,0.2666666666666666,0.8214069043270169,0.8781283661943264,-0.05672146186730953,0.9871590949275757,0.8222499916495001,0.16490910327807562,0.005017142975199746,0.004654466830988926,0.0003626761442108205,0.3965396139203381,10.181239652985019,0.7786699511762654,16,5,1,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,20,860,381,779,859,380,778,0.9788661340736647,0.8226153969345469,0.15625073713911786,0.9657381075231757,0.9084965467528535,0.057241560770322164,0.8666666666666667,0.8,0.06666666666666665,0.9282968473320296,0.9853044632485403,-0.05700761591651071,1.0268814109293252,0.9151788013245199,0.11170260960480527,0.001798181108494164,0.0017069454690520215,9.123563944214252e-05,0.028151533501661313,10.150916504645163,0.8087688722004078,16,4,3,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,24,874,868,868,873,867,867,1.0,0.7542008758694029,0.24579912413059712,0.980075871563626,0.9041273820328556,0.07594848953077038,1.0,0.7333333333333334,0.2666666666666666,0.9975769742142773,0.9823847253227047,0.015192248891572557,1.0556274901870095,0.8659476455667858,0.1896798446202237,0.00425338656808948,0.004522480142378545,-0.0002690935742890657,0.016780047565526503,10.395267601111538,0.980075871563626,16,5,1,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,27,602,771,602,601,770,601,0.967103862588999,1.0,-0.03289613741100095,0.9437985421352241,0.8727750351524395,0.07102350698278459,0.9333333333333333,1.0,-0.06666666666666665,0.9454480263307058,0.44860589726618894,0.49684212906451686,1.017004096452257,0.9463319505930781,0.07067214585917903,0.005744238014272703,0.006622376045827777,-0.0008781380315550733,0.14526882145488118,10.40104683441763,0.8727750351524395,16,1,2,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,30,778,823,671,777,822,670,0.9271349670093094,0.6545375854080294,0.27259738160128,0.8130438973982897,0.8703880609477274,-0.05734416354943761,0.9333333333333333,0.6,0.33333333333333337,0.5824788473850956,0.9991885100597716,-0.416709662674676,0.9047998719677899,0.7921240835847295,0.11267578838306036,0.013142034190590252,0.004221992109589887,0.008920042081000366,0.3285703914490357,10.458476109197692,0.8604706817087664,16,7,2,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,3,32,740,374,374,739,373,373,1.0,0.5927141706513955,0.40728582934860447,0.9984300678956848,0.8161532783693204,0.1822767895263644,1.0,0.8666666666666667,0.1333333333333333,0.2374245667551511,0.7133841821178294,-0.4759596153626783,0.9376739442599611,0.6922720442686936,0.2454018999912675,0.019832229249315884,0.009429584605935482,0.010402644643380402,1.0635183430325852,11.703945217325417,0.9984300678956848,16,3,1,0,0,7,0.4624065869779055
0_0_0_10_14_16,-25.0,44,5,0,222,909,909,221,908,908,1.0,0.5866919851275333,0.4133080148724667,0.9281571693557806,0.8894567951499116,0.038700374205869026,1.0,0.2666666666666667,0.7333333333333333,0.5202981618674773,0.8083542514570454,-0.2880560895895681,0.9688791397699524,0.7179124288523828,0.2509667109175696,0.02147617837679431,0.009611546532307847,0.011864631844486462,0.696243990451137,9.987032325752413,0.9281571693557806,16,12,1,0,0,5,0.15070240551198597
0_0_0_10_14_16,-25.0,44,5,4,86,738,738,85,737,737,1.0,0.784478132875914,0.21552186712408605,0.7786944452295154,0.8552855485393718,-0.07659110330985641,1.0,0.2666666666666667,0.7333333333333333,0.7110889187794053,0.9578247275057183,-0.24673580872631307,0.9695131160506079,0.8734437591219291,0.0960693569286788,0.017101249898654986,0.0034317273387333334,0.013669522559921652,0.09875191053912317,9.099844345258457,0.7786944452295154,16,12,1,0,0,5,0.15070240551198597
0_0_0_10_14_16,-25.0,44,5,26,314,696,314,313,695,313,0.9674784562304094,1.0,-0.0325215437695906,0.8674614422828492,0.9554810532636095,-0.08801961098076039,0.9333333333333333,1.0,-0.06666666666666665,0.8597407268496942,0.0175229000469318,0.8422178268027624,0.9882857241138074,0.8938998746602309,0.09438584945357653,0.018697071255845344,0.1588939336250523,-0.14019686236920695,0.14358697052642877,10.631008178703421,0.9554810532636095,16,1,2,0,0,5,0.15070240551198597
0_0_0_10_14_16,-25.0,44,5,32,741,215,741,740,214,740,0.9965409079208857,1.0,-0.003459092079114323,0.9679844437018142,0.8617186567044773,0.10626578699733691,0.9333333333333333,1.0,-0.06666666666666665,0.8526904265789864,0.8394472364637556,0.013243190115230785,1.0276059925376206,1.0066552891750964,0.020950703362524248,0.014823656229535798,0.01541292587332877,-0.000589269643792972,0.015048688454267146,10.942103317028895,0.8617186567044773,16,1,2,0,0,5,0.15070240551198597
0_0_0_10_14_16,-25.0,44,5,34,91,450,450,90,449,449,1.0,0.8857538855469635,0.11424611445303645,0.9601974164141829,0.902046174152369,0.058151242261813896,1.0,0.9333333333333333,0.06666666666666665,0.9734952941597936,0.9779465404301642,-0.0044512462703705236,1.0477987303484035,0.9569084011821745,0.09089032916622908,0.0011817072790130116,0.0013095015279660058,-0.00012779424895299415,0.5268693386590655,10.834542030254768,0.9601974164141829,16,2,1,0,0,5,0.15070240551198597
0_0_0_10_14_16,-25.0,44,6,7,713,1021,1021,712,1020,1020,1.0,0.8945480557288398,0.10545194427116023,0.8472491679015263,0.9866336927145558,-0.13938452481302954,1.0,0.9333333333333333,0.06666666666666665,0.9348628941003196,0.8365942966224962,0.09826859747782346,1.0190278966363564,0.9573654650126984,0.06166243162365803,0.007991869075934537,5.06418668496386e-05,0.007941227209084899,0.48396323875518726,9.55873447769449,0.8472491679015263,16,2,1,0,0,7,0.47233623785303663
0_0_0_10_14_16,-25.0,44,6,8,865,205,205,864,204,204,1.0,0.9153965401698302,0.08460345983016981,0.837330618819639,0.9735075057112098,-0.13617688689157081,1.0,0.9333333333333333,0.06666666666666665,0.7401162340431318,0.8015341881317902,-0.061417954088658466,0.9858847212108288,0.9637245493622095,0.022160171848619292,0.003959780965540812,0.003236280699662025,0.0007235002658787866,0.3839073336381068,11.076696206013297,0.837330618819639,16,2,1,0,0,7,0.47233623785303663
0_0_0_10_14_16,-25.0,44,6,18,889,524,524,888,523,523,1.0,0.8585823227101672,0.1414176772898328,0.9172754162425762,0.9730386165997591,-0.05576320035718285,1.0,0.8666666666666667,0.1333333333333333,0.4405828068984763,0.9833411978828206,-0.5427583909843443,0.9539483323522714,0.9529499408783201,0.00099839147395131,0.003822224974512515,0.02486929955121775,-0.021047074576705235,0.503288149848699,9.744527965326931,0.9172754162425762,16,3,1,0,0,7,0.47233623785303663
0_0_0_10_14_16,-25.0,44,6,19,510,468,468,509,467,467,1.0,0.7187201085901118,0.2812798914098882,0.8954165574086356,0.893005106582775,0.002411450825860584,1.0,0.8,0.19999999999999996,0.020408172436118394,0.6173008209751293,-0.5968926485390109,0.8823486190715061,0.7804732286856539,0.10187539038585214,0.04866755756269406,0.029530934646851113,0.019136622915842946,0.7605914785316688,10.487394715595123,0.8954165574086356,16,4,1,0,0,7,0.47233623785303663
0_0_0_10_14_16,-25.0,44,6,28,7,84,244,6,83,243,0.9820238650122042,0.867681541052117,0.11434232396008714,0.978869170546916,0.8611706451806854,0.1176985253662306,0.8666666666666667,0.8,0.06666666666666665,0.9750153578854572,0.9738563158396752,0.0011590420457819883,1.0391929968795992,0.935428218306967,0.10376477857263222,0.006201060943706079,0.006301653627724657,-0.00010059268401857793,0.04971837020241411,10.29567810368145,0.8964819411752959,16,4,3,0,0,7,0.47233623785303663
0_0_0_10_14_16,-25.0,44,8,11,1023,150,945,1022,149,944,0.9118631627988354,0.8060493152143121,0.10581384758452328,0.9670657724563383,0.9153066905944842,0.05175908186185407,0.9333333333333333,0.7333333333333334,0.19999999999999996,0.9488134805549983,0.9999565266139848,-0.05114304605898656,0.9835275253392521,0.9072889030271529,0.07623862231209921,0.002822711901630433,0.0030694336130723835,-0.0002467217114419506,0.4007032844802687,10.683729373899984,0.9811710243619362,16,5,2,0,0,9,0.3908638995431846
0_0_0_10_14_16,-25.0,44,8,16,917,635,635,916,634,634,1.0,0.8145046887639804,0.1854953112360196,0.9430214410703879,0.8823290799664893,0.06069236110389853,1.0,0.6666666666666667,0.33333333333333326,0.45442906112843834,0.9825478151836188,-0.5281187540551804,0.9613129379946277,0.9038267485574631,0.05748618943716455,0.010355318552164821,0.001331668395620765,0.009023650156544057,0.27188693774847017,9.72060478868703,0.9430214410703879,16,6,1,0,0,9,0.3908638995431846
0_0_0_10_14_16,-25.0,44,8,22,629,384,384,628,383,383,1.0,0.6144974762485925,0.3855025237514075,0.9111159736094228,0.9490722282633222,-0.0379562546538994,1.0,0.6666666666666667,0.33333333333333326,0.2369516102649967,0.9976653085526505,-0.7607136982876538,0.920135452364284,0.7795891283951033,0.14054632396918065,0.019681698854386982,0.0019777739388074627,0.017703924915579518,2.114798964285616,12.716512806857281,0.9111159736094228,4,2,1,0,1,9,0.3908638995431846
0_0_0_10_14_16,-25.0,44,9,2,922,602,951,921,601,950,0.8887707256556262,0.5804724501676407,0.3082982754879855,0.9834864524961928,0.849565192890683,0.13392125960550982,0.8974358974358975,0.02564102564102566,0.8717948717948718,0.5917749598651642,0.9270423597393045,-0.33526739987414034,0.9135207920366032,0.7245705312537738,0.1889502607828294,0.029708349111504103,0.008239387929352941,0.021468961182151164,0.3499061673013177,9.005401276857814,0.9822222273509725,40,39,5,0,0,12,0.1614960494593558
0_0_0_10_14_16,-25.0,44,9,5,468,813,475,467,812,474,0.813788289361184,0.7253618619204258,0.08842642744075813,0.961824257450604,0.9634357084386457,-0.0016114509880417183,0.9487179487179487,0.9230769230769231,0.02564102564102555,0.6890736172246136,0.8512089392452488,-0.1621353220206352,0.8722684327988878,0.836633875311267,0.03563455748762079,0.0074776255601596234,0.054513611838269686,-0.047035986278110065,0.6003081640611218,11.363583067984857,0.9915938650054562,40,4,3,0,0,12,0.1614960494593558
0_0_0_10_14_16,-25.0,44,9,10,765,788,788,764,787,787,1.0,0.6689369926524028,0.3310630073475972,0.8154979725370487,0.8973294897073896,-0.08183151717034087,1.0,0.8974358974358975,0.10256410256410253,0.921002209368526,0.9492927814646314,-0.028290572096105415,1.0104599480063738,0.7996086378325009,0.21085131017387293,0.0025360023043509835,0.0018392793540605796,0.000696722950290404,1.1296791478513113,10.97620999357165,0.8154979725370487,40,5,1,0,0,12,0.1614960494593558
0_0_0_10_14_16,-25.0,44,9,24,874,567,567,873,566,566,1.0,0.8981827149133842,0.1018172850866158,0.9582681309834613,0.9386173240604555,0.019650806923005804,1.0,0.9743589743589743,0.02564102564102566,0.0,0.0,0.0,0.8916536261966922,0.81645136525146,0.07520226094523219,0.006019081436683226,0.0037448872638811666,0.0022741941728020593,0.4663530697756644,10.319623900822846,0.9582681309834613,40,2,1,0,0,12,0.1614960494593558
0_0_0_10_14_16,-25.0,44,10,9,492,290,290,491,289,289,1.0,0.7603965193123149,0.2396034806876851,0.9166143566298977,0.8439368186392913,0.07267753799060639,1.0,0.4666666666666667,0.5333333333333333,0.6187884360486569,0.5694863451371642,0.049302090911492624,0.9823290210937646,0.792182742468425,0.19014627862533962,0.04171701228794829,0.008690663708159333,0.03302634857978896,0.8046965339870131,9.553814919771854,0.9166143566298977,16,9,1,0,0,4,0.3454470498313976
0_0_0_10_14_16,-25.0,44,10,20,860,828,197,859,827,196,0.9415487384163816,0.9722180788738787,-0.03066934045749703,0.8465507954513052,0.6611667792147131,0.18538401623659206,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.5197501907438985,0.018904049984332788,0.5008461407595657,0.9115543065007519,0.8158106590521509,0.09574364744860098,0.013392842129666432,0.04304091052432706,-0.02964806839466063,0.1223630726665837,9.00437288483419,0.894407764255757,16,2,3,0,0,4,0.3454470498313976
0_0_0_10_14_16,-25.0,44,10,21,553,3,553,552,2,552,0.9213195975426163,1.0,-0.07868040245738372,0.8949286866061488,0.783146833659324,0.11178185294682474,0.9333333333333333,1.0,-0.06666666666666665,0.9726066352376661,0.0017693724773421016,0.970837262760324,0.9795265172390877,0.8569124663282395,0.1226140509108482,0.018565931103456126,0.03534600478689755,-0.01678007368344142,0.35589690788754724,9.605360010663087,0.783146833659324,16,1,2,0,0,4,0.3454470498313976
0_0_0_10_14_16,-25.0,44,11,0,222,179,179,221,178,178,1.0,0.9101399552976888,0.08986004470231124,0.9195060567799179,0.9297904409462346,-0.010284384166316718,1.0,0.9743589743589743,0.02564102564102566,0.11322886081087877,0.0661735561412552,0.04705530466962357,0.9020178290857241,0.8336438258802299,0.06837400320549425,0.007872495606689579,0.043806480528742045,-0.035933984922052464,0.40891819613030256,10.546492511614895,0.9195060567799179,40,2,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,1,711,851,851,710,850,850,1.0,0.9357039831958326,0.06429601680416741,0.9101729551169639,0.9845490710001761,-0.07437611588321213,1.0,0.9743589743589743,0.02564102564102566,0.999893865129673,0.053446072638100445,0.9464477924915726,1.0420176094441405,0.860453974059214,0.18156363538492648,0.011351970044026376,0.016789547433095277,-0.005437577389068901,0.2886152177221758,10.891197022862258,0.9101729551169639,40,2,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,2,871,26,26,870,25,25,1.0,0.9751975289732582,0.024802471026741824,0.9461462672697659,0.9806719927489036,-0.03452572547913768,1.0,0.9743589743589743,0.02564102564102566,0.4258020440826696,0.028665540509607845,0.39713650357306174,0.9573575805071803,0.8833591553125987,0.07399842519458166,0.0045031746923943055,0.03798243956456415,-0.033479264872169845,0.10907407835365897,9.963978461111884,0.9461462672697659,40,2,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,5,468,110,110,467,109,109,1.0,0.8488108129722778,0.15118918702772222,0.983012900324822,0.9171007337885876,0.06591216653623444,1.0,0.9487179487179487,0.05128205128205132,0.0008952768107174658,8.188885282714442e-05,0.0008133879578903214,0.8967458243546792,0.7776008180547643,0.11914500629991487,0.11119707563803087,0.13471701236540756,-0.023519936727376692,0.6160647616378457,10.661018333297108,0.983012900324822,40,3,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,7,713,425,425,712,424,424,1.0,0.6710862753700518,0.32891372462994817,0.9348337473246608,0.8670215480600881,0.06781219926457271,1.0,0.7692307692307692,0.23076923076923084,0.0018503549541436237,0.003750260645140474,-0.0018999056909968504,0.8872628062575951,0.6437647440742763,0.24349806218331882,0.0597372027993381,0.11334922721721655,-0.05361202441787845,0.8670229277250975,10.21617372484205,0.9348337473246608,40,10,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,8,865,515,515,864,514,514,1.0,0.9607679569726462,0.039232043027353836,0.9461528252987902,0.949425083552305,-0.003272258253514848,1.0,0.9743589743589743,0.02564102564102566,0.4960897699414185,0.013209466012258086,0.4828803039291604,0.968604928250385,0.8645361011532745,0.10406882709711052,0.05098740960477141,0.06485201035046922,-0.013864600745697814,0.17381489724657087,10.589950562881032,0.9461528252987902,40,2,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,28,7,282,282,6,281,281,1.0,0.6767425110511446,0.3232574889488554,0.9442905727740444,0.9836671036500078,-0.03937653087596338,1.0,0.7948717948717949,0.20512820512820507,0.7639819160225658,0.0004968477873533439,0.7634850682352124,1.0110952211184194,0.6705326741117793,0.3405625470066401,0.053586858507514046,0.054869070279112295,-0.001282211771598249,0.017093706711136636,9.753724143403588,0.9442905727740444,40,9,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,29,610,581,581,609,580,580,1.0,0.6396721116012157,0.36032788839878427,0.9855381923491316,0.7626238656795347,0.22291432666959698,1.0,0.9230769230769231,0.07692307692307687,0.018930901128871858,0.4662942795253123,-0.44736337839644047,0.9001365826504458,0.6749023359808078,0.22523424666963798,0.07830558136588822,0.01785674220171349,0.060448839164174734,0.38902399791425735,10.882783245118402,0.9855381923491316,40,4,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,11,32,748,832,832,747,831,831,1.0,0.8240430151999006,0.17595698480009936,0.9153307234439271,0.7663111441643179,0.14901957927960918,1.0,0.9487179487179487,0.05128205128205132,0.9035647709154333,0.0005830038441761998,0.9029817670712571,1.0276365080352547,0.7301856200878621,0.2974508879473926,0.050290707237260035,0.05973968393914435,-0.009448976701884312,0.6387330204379847,9.652707012021919,0.9153307234439271,40,3,1,0,0,11,0.5752932749775209
0_0_0_10_14_16,-25.0,44,12,3,691,115,115,690,114,114,1.0,0.6903704117006448,0.30962958829935516,0.9909975408682572,0.9368999167674982,0.05409762410075902,1.0,0.9230769230769231,0.07692307692307687,0.6622744216520662,0.16354459223044474,0.4987298294216215,1.004163415637982,0.6968064063008221,0.3073570093371598,0.031384781171161155,0.07236988268384126,-0.0409851015126801,0.8161817416312421,10.345981260173726,0.9909975408682572,40,4,1,0,0,12,0.6415141604187717
0_0_0_10_14_16,-25.0,44,12,13,562,390,390,561,389,389,1.0,0.6768877786276546,0.3231122213723454,0.982540839401774,0.9644423426985028,0.018098496703271127,1.0,0.6666666666666667,0.33333333333333326,0.0,0.0,0.0,0.8965081678803548,0.6667099135790587,0.22979825430129608,0.10396421147172129,0.011028167911552571,0.09293604356016871,1.6948332712372873,12.381677048051694,0.982540839401774,4,2,1,0,1,12,0.6415141604187717
0_0_0_10_14_16,-25.0,44,12,28,7,700,700,6,699,699,1.0,0.8721552094044878,0.12784479059551224,0.9564212524639871,0.8217174461598934,0.13470380630409373,1.0,0.9743589743589743,0.02564102564102566,0.7288291120585363,0.002597045674582882,0.7262320663839534,1.0078969084221632,0.7752676631230534,0.23262924529910978,0.01791218827287419,0.10572937576055932,-0.08781718748768513,0.5940622081320247,11.973984286050886,0.9564212524639871,40,2,1,0,0,12,0.6415141604187717
