trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power
10:20260821:118,10.0,20260821,118,exp0_000004_rxg20_0_fulltrim,4,27,465,3820,1,16,0,0,1,6.049199774171361e-08,2.4777522275005894e-05
10:20260821:119,10.0,20260821,119,exp0_000004_rxg20_0_fulltrim,4,28,469,469,0,1,1,1,1,5.688932824976974e-08,2.3301868851105685e-05
10:20260821:120,10.0,20260821,120,exp0_000004_rxg20_0_fulltrim,4,29,1277,1277,0,1,1,1,1,5.9206405974189554e-08,2.425094388702804e-05
10:20260821:121,10.0,20260821,121,exp0_000004_rxg20_0_fulltrim,4,30,701,143,1,12,0,0,1,5.894161321915254e-08,2.4142484774564882e-05
10:20260821:122,10.0,20260821,122,exp0_000004_rxg20_0_fulltrim,4,31,2945,2945,0,1,1,1,1,5.84143870995519e-08,2.3926532955976458e-05
10:20260821:123,10.0,20260821,123,exp0_000005_rxg20_0_fulltrim,5,0,3293,364,1,6,0,1,1,7.249505305370264e-08,2.96939737307966e-05
10:20260821:124,10.0,20260821,124,exp0_000005_rxg20_0_fulltrim,5,1,313,313,0,1,1,1,1,7.13653638782939e-08,2.923125304454918e-05
10:20260821:125,10.0,20260821,125,exp0_000005_rxg20_0_fulltrim,5,2,1433,3749,1,352,0,0,0,7.34177059824057e-08,3.0071892370393377e-05
10:20260821:126,10.0,20260821,126,exp0_000005_rxg20_0_fulltrim,5,3,2865,382,1,83,0,0,0,7.379963170968246e-08,3.0228329148285937e-05
10:20260821:127,10.0,20260821,127,exp0_000005_rxg20_0_fulltrim,5,4,3469,3470,1,2,1,1,1,7.13478549320875e-08,2.922408138018304e-05
10:20260821:128,10.0,20260821,128,exp0_000005_rxg20_0_fulltrim,5,5,3985,3986,1,2,1,1,1,7.13836115905981e-08,2.9238727307508978e-05
10:20260821:129,10.0,20260821,129,exp0_000005_rxg20_0_fulltrim,5,6,3165,3622,1,27,0,0,0,7.474616020142153e-08,3.061602721850226e-05
10:20260821:130,10.0,20260821,130,exp0_000005_rxg20_0_fulltrim,5,7,1669,9,1,23,0,0,0,7.21146055350827e-08,2.953814242716987e-05
10:20260821:131,10.0,20260821,131,exp0_000005_rxg20_0_fulltrim,5,8,1169,234,1,17,0,0,0,7.319520731070152e-08,2.9980756914463342e-05
10:20260821:132,10.0,20260821,132,exp0_000005_rxg20_0_fulltrim,5,9,665,666,1,25,0,0,0,7.108724047885675e-08,2.9117333700139725e-05
10:20260821:133,10.0,20260821,133,exp0_000005_rxg20_0_fulltrim,5,10,197,197,0,1,1,1,1,7.095845389543231e-08,2.9064582715569074e-05
10:20260821:134,10.0,20260821,134,exp0_000005_rxg20_0_fulltrim,5,11,993,1132,1,7,0,1,1,7.257523556474177e-08,2.9726816487318226e-05
10:20260821:135,10.0,20260821,135,exp0_000005_rxg20_0_fulltrim,5,12,4053,4053,0,1,1,1,1,7.264942060432588e-08,2.975720267953188e-05
10:20260821:136,10.0,20260821,136,exp0_000005_rxg20_0_fulltrim,5,13,1333,623,1,104,0,0,0,7.129279860818548e-08,2.9201530309912774e-05
10:20260821:137,10.0,20260821,137,exp0_000005_rxg20_0_fulltrim,5,14,2681,380,1,6,0,1,1,7.219362232585112e-08,2.957050770466862e-05
10:20260821:138,10.0,20260821,138,exp0_000005_rxg20_0_fulltrim,5,15,1101,49,1,195,0,0,0,7.42442024293012e-08,3.041042531504177e-05
10:20260821:139,10.0,20260821,139,exp0_000005_rxg20_0_fulltrim,5,16,3589,3589,0,1,1,1,1,7.236800005619763e-08,2.9641932823018553e-05
10:20260821:140,10.0,20260821,140,exp0_000005_rxg20_0_fulltrim,5,17,1489,711,1,3,1,1,1,7.449941647545796e-08,3.051496098834758e-05
10:20260821:141,10.0,20260821,141,exp0_000005_rxg20_0_fulltrim,5,18,2549,530,1,3,1,1,1,7.155321407299494e-08,2.930819648429873e-05
10:20260821:142,10.0,20260821,142,exp0_000005_rxg20_0_fulltrim,5,19,697,697,0,1,1,1,1,7.269648988430673e-08,2.9776482256612036e-05
10:20260821:143,10.0,20260821,143,exp0_000005_rxg20_0_fulltrim,5,20,985,103,1,14,0,0,1,7.351215678369982e-08,3.0110579418603444e-05
10:20260821:144,10.0,20260821,144,exp0_000005_rxg20_0_fulltrim,5,21,2509,3967,1,16,0,0,1,7.270385147654732e-08,2.977949756479378e-05
10:20260821:145,10.0,20260821,145,exp0_000005_rxg20_0_fulltrim,5,22,1597,272,1,15,0,0,1,7.198547749976708e-08,2.9485251583904598e-05
10:20260821:146,10.0,20260821,146,exp0_000005_rxg20_0_fulltrim,5,23,185,185,0,1,1,1,1,7.44806000905469e-08,3.0507253797088012e-05
10:20260821:147,10.0,20260821,147,exp0_000005_rxg20_0_fulltrim,5,24,1801,716,1,20,0,0,0,7.353438407213862e-08,3.011968371594798e-05
10:20260821:148,10.0,20260821,148,exp0_000005_rxg20_0_fulltrim,5,25,2865,2866,1,152,0,0,0,7.200372553035296e-08,2.9492725977232572e-05
10:20260821:149,10.0,20260821,149,exp0_000005_rxg20_0_fulltrim,5,26,1881,132,1,58,0,0,0,7.311661664373236e-08,2.9948566177272775e-05
10:20260821:150,10.0,20260821,150,exp0_000005_rxg20_0_fulltrim,5,27,3313,554,1,94,0,0,0,7.324219131919251e-08,3.0000001564341254e-05
10:20260821:151,10.0,20260821,151,exp0_000005_rxg20_0_fulltrim,5,28,705,705,0,1,1,1,1,7.165320786012896e-08,2.934915393950882e-05
10:20260821:152,10.0,20260821,152,exp0_000005_rxg20_0_fulltrim,5,29,3225,610,1,35,0,0,0,7.328661707209845e-08,3.0018198352731527e-05
10:20260821:153,10.0,20260821,153,exp0_000005_rxg20_0_fulltrim,5,30,3929,3929,0,1,1,1,1,7.336083072909742e-08,3.0048596266638306e-05
10:20260821:154,10.0,20260821,154,exp0_000005_rxg20_0_fulltrim,5,31,4025,4025,0,1,1,1,1,7.284002814379635e-08,2.9835275527698985e-05
10:20260821:155,10.0,20260821,155,exp0_000006_rxg20_0_fulltrim,6,0,3293,3526,1,3318,0,0,0,7.721268182147939e-08,3.162631447407796e-05
10:20260821:156,10.0,20260821,156,exp0_000006_rxg20_0_fulltrim,6,1,313,313,0,1,1,1,1,7.39910849543863e-08,3.030674839731663e-05
10:20260821:157,10.0,20260821,157,exp0_000006_rxg20_0_fulltrim,6,2,1433,604,1,171,0,0,0,7.619259322312635e-08,3.120848618419255e-05
10:20260821:158,10.0,20260821,158,exp0_000006_rxg20_0_fulltrim,6,3,2865,96,1,1116,0,0,0,7.754608874146294e-08,3.176287794850322e-05
10:20260821:159,10.0,20260821,159,exp0_000006_rxg20_0_fulltrim,6,4,3469,4050,1,10,0,0,1,7.49369313530366e-08,3.069416708220379e-05
10:20260821:160,10.0,20260821,160,exp0_000006_rxg20_0_fulltrim,6,5,3985,3985,0,1,1,1,1,7.659248267263495e-08,3.137228090271128e-05
10:20260821:161,10.0,20260821,161,exp0_000006_rxg20_0_fulltrim,6,6,3165,3165,0,1,1,1,1,7.639391653583376e-08,3.129094821307751e-05
10:20260821:162,10.0,20260821,162,exp0_000006_rxg20_0_fulltrim,6,7,1669,3680,1,125,0,0,0,7.495432637858539e-08,3.0701292084668575e-05
10:20260821:163,10.0,20260821,163,exp0_000006_rxg20_0_fulltrim,6,8,3921,949,1,7,0,1,1,7.478145525579894e-08,3.063048407277525e-05
10:20260821:164,10.0,20260821,164,exp0_000006_rxg20_0_fulltrim,6,9,1669,649,1,25,0,0,0,7.608145762312547e-08,3.1162965042432194e-05
10:20260821:165,10.0,20260821,165,exp0_000006_rxg20_0_fulltrim,6,10,197,3008,1,144,0,0,0,7.570743370610979e-08,3.100976484602257e-05
10:20260821:166,10.0,20260821,166,exp0_000006_rxg20_0_fulltrim,6,11,609,3903,1,12,0,0,1,7.549229698214117e-08,3.0921644843885026e-05
10:20260821:167,10.0,20260821,167,exp0_000006_rxg20_0_fulltrim,6,12,4073,839,1,143,0,0,0,7.545443665365099e-08,3.0906137253335445e-05
10:20260821:168,10.0,20260821,168,exp0_000006_rxg20_0_fulltrim,6,13,745,3342,1,388,0,0,0,7.385922865413451e-08,3.0252740056733496e-05
10:20260821:169,10.0,20260821,169,exp0_000006_rxg20_0_fulltrim,6,14,2629,3443,1,16,0,0,1,7.413186609765663e-08,3.0364412353600158e-05
10:20260821:170,10.0,20260821,170,exp0_000006_rxg20_0_fulltrim,6,15,1469,236,1,254,0,0,0,7.64935689551758e-08,3.133176584404001e-05
10:20260821:171,10.0,20260821,171,exp0_000006_rxg20_0_fulltrim,6,16,3937,3937,0,1,1,1,1,7.543974187496847e-08,3.0900118271987085e-05
10:20260821:172,10.0,20260821,172,exp0_000006_rxg20_0_fulltrim,6,17,1009,467,1,66,0,0,0,7.63129663347194e-08,3.125779101070107e-05
10:20260821:173,10.0,20260821,173,exp0_000006_rxg20_0_fulltrim,6,18,3653,1001,1,29,0,0,0,7.661240754754316e-08,3.138044213147368e-05
10:20260821:174,10.0,20260821,174,exp0_000006_rxg20_0_fulltrim,6,19,1949,3540,1,484,0,0,0,7.494167816359966e-08,3.069611137581042e-05
10:20260821:175,10.0,20260821,175,exp0_000006_rxg20_0_fulltrim,6,20,1253,3980,1,94,0,0,0,7.460000001812531e-08,3.055616000742412e-05
10:20260821:176,10.0,20260821,176,exp0_000006_rxg20_0_fulltrim,6,21,17,679,1,99,0,0,0,7.634977472200704e-08,3.1272867726134085e-05
10:20260821:177,10.0,20260821,177,exp0_000006_rxg20_0_fulltrim,6,22,1837,3518,1,55,0,0,0,7.685898068398805e-08,3.1481438488161503e-05
10:20260821:178,10.0,20260821,178,exp0_000006_rxg20_0_fulltrim,6,23,3049,3749,1,2,1,1,1,7.569623518055047e-08,3.100517792995347e-05
10:20260821:179,10.0,20260821,179,exp0_000006_rxg20_0_fulltrim,6,24,1805,3988,1,89,0,0,0,7.587732074216099e-08,3.107935057598914e-05
10:20260821:180,10.0,20260821,180,exp0_000006_rxg20_0_fulltrim,6,25,965,545,1,86,0,0,0,7.528412346435288e-08,3.083637697099894e-05
10:20260821:181,10.0,20260821,181,exp0_000006_rxg20_0_fulltrim,6,26,4037,4038,1,11,0,0,1,7.641199389891028e-08,3.129835270099365e-05
10:20260821:182,10.0,20260821,182,exp0_000006_rxg20_0_fulltrim,6,27,25,25,0,1,1,1,1,7.770716427111561e-08,3.182885448544896e-05
10:20260821:183,10.0,20260821,183,exp0_000006_rxg20_0_fulltrim,6,28,1029,3547,1,127,0,0,0,7.577888988858357e-08,3.103903329836383e-05
10:20260821:184,10.0,20260821,184,exp0_000006_rxg20_0_fulltrim,6,29,3009,3462,1,3,1,1,1,7.464459645530883e-08,3.05744267080945e-05
10:20260821:185,10.0,20260821,185,exp0_000006_rxg20_0_fulltrim,6,30,1025,93,1,41,0,0,0,7.625862094613738e-08,3.123553113953787e-05
10:20260821:186,10.0,20260821,186,exp0_000006_rxg20_0_fulltrim,6,31,1777,1778,1,136,0,0,0,7.570004374646718e-08,3.100673791855296e-05
10:20260821:187,10.0,20260821,187,exp0_000007_rxg20_0_fulltrim,7,0,3293,3293,0,1,1,1,1,7.469056100994132e-08,3.0593253789671966e-05
10:20260821:188,10.0,20260821,188,exp0_000007_rxg20_0_fulltrim,7,1,313,313,0,1,1,1,1,7.447616285026532e-08,3.0505436303468675e-05
10:20260821:189,10.0,20260821,189,exp0_000007_rxg20_0_fulltrim,7,2,1433,2516,1,2,1,1,1,7.496902534736612e-08,3.0707312782281164e-05
10:20260821:190,10.0,20260821,190,exp0_000007_rxg20_0_fulltrim,7,3,2865,1593,1,29,0,0,0,7.409872836485912e-08,3.0350839138246298e-05
10:20260821:191,10.0,20260821,191,exp0_000007_rxg20_0_fulltrim,7,4,3469,1106,1,2,1,1,1,7.420233156321055e-08,3.039327500829104e-05
10:20260821:192,10.0,20260821,192,exp0_000007_rxg20_0_fulltrim,7,5,3985,3030,1,5,0,1,1,7.472734092822891e-08,3.060831884420256e-05
10:20260821:193,10.0,20260821,193,exp0_000007_rxg20_0_fulltrim,7,6,3165,3976,1,5,0,1,1,7.518194539783592e-08,3.079452483495359e-05
10:20260821:194,10.0,20260821,194,exp0_000007_rxg20_0_fulltrim,7,7,1669,3988,1,43,0,0,0,7.338183269572355e-08,3.0057198672168364e-05
10:20260821:195,10.0,20260821,195,exp0_000007_rxg20_0_fulltrim,7,8,3217,3573,1,629,0,0,0,7.381244745304603e-08,3.0233578476767654e-05
10:20260821:196,10.0,20260821,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,2452,1,52,0,0,0,7.488202135242547e-08,3.067167594595347e-05
10:20260821:197,10.0,20260821,197,exp0_000007_rxg20_0_fulltrim,7,10,569,3649,1,22,0,0,0,7.519033006136386e-08,3.079795919313464e-05
10:20260821:198,10.0,20260821,198,exp0_000007_rxg20_0_fulltrim,7,11,993,2847,1,7,0,1,1,7.487761566133177e-08,3.066987137488149e-05
10:20260821:199,10.0,20260821,199,exp0_000007_rxg20_0_fulltrim,7,12,233,3598,1,18,0,0,0,7.42029858413048e-08,3.0393543000598446e-05
10:20260821:200,10.0,20260821,200,exp0_000007_rxg20_0_fulltrim,7,13,745,166,1,388,0,0,0,7.488440899696757e-08,3.067265392515791e-05
10:20260821:201,10.0,20260821,201,exp0_000007_rxg20_0_fulltrim,7,14,2457,238,1,2,1,1,1,7.504014101236866e-08,3.0736441758666206e-05
10:20260821:202,10.0,20260821,202,exp0_000007_rxg20_0_fulltrim,7,15,1097,4083,1,4,1,1,1,7.336338584950188e-08,3.0049642843955967e-05
10:20260821:203,10.0,20260821,203,exp0_000007_rxg20_0_fulltrim,7,16,737,737,0,1,1,1,1,7.396451273825215e-08,3.029586441758808e-05
10:20260821:204,10.0,20260821,204,exp0_000007_rxg20_0_fulltrim,7,17,3189,3159,1,30,0,0,0,7.543639168063862e-08,3.089874603238958e-05
10:20260821:205,10.0,20260821,205,exp0_000007_rxg20_0_fulltrim,7,18,3913,3876,1,16,0,0,1,7.553581696937949e-08,3.093947063065784e-05
10:20260821:206,10.0,20260821,206,exp0_000007_rxg20_0_fulltrim,7,19,3917,39,1,3,1,1,1,7.506825170934671e-08,3.074795590014841e-05
10:20260821:207,10.0,20260821,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,3001,1,36,0,0,0,7.613776846516897e-08,3.118602996333321e-05
10:20260821:208,10.0,20260821,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,107,1,230,0,0,0,7.40476230640739e-08,3.032990640704467e-05
10:20260821:209,10.0,20260821,209,exp0_000007_rxg20_0_fulltrim,7,22,1665,96,1,13,0,0,1,7.543698867790678e-08,3.089899056247062e-05
10:20260821:210,10.0,20260821,210,exp0_000007_rxg20_0_fulltrim,7,23,3445,3446,1,2,1,1,1,7.428092260499718e-08,3.0425465899006848e-05
10:20260821:211,10.0,20260821,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,4042,1,7,0,1,1,7.651688032243237e-08,3.13413141800683e-05
10:20260821:212,10.0,20260821,212,exp0_000007_rxg20_0_fulltrim,7,25,2081,3166,1,9,0,0,1,7.74288743113423e-08,3.171486691792581e-05
10:20260821:213,10.0,20260821,213,exp0_000007_rxg20_0_fulltrim,7,26,3065,3483,1,23,0,0,0,7.512660494037791e-08,3.0771857383578794e-05
10:20260821:214,10.0,20260821,214,exp0_000007_rxg20_0_fulltrim,7,27,3397,3397,0,1,1,1,1,7.371919007562718e-08,3.019538025497689e-05
10:20260821:215,10.0,20260821,215,exp0_000007_rxg20_0_fulltrim,7,28,2665,4054,1,41,0,0,0,7.35060430047761e-08,3.010807521475629e-05
10:20260821:216,10.0,20260821,216,exp0_000007_rxg20_0_fulltrim,7,29,3757,51,1,3,1,1,1,7.161821531210997e-08,2.9334820991840247e-05
10:20260821:217,10.0,20260821,217,exp0_000007_rxg20_0_fulltrim,7,30,2445,428,1,2,1,1,1,7.112091916618473e-08,2.9131128490469264e-05
10:20260821:218,10.0,20260821,218,exp0_000007_rxg20_0_fulltrim,7,31,1605,190,1,41,0,0,0,6.910217361501786e-08,2.8304250312711316e-05
10:20260821:219,10.0,20260821,219,exp0_000008_rxg20_0_fulltrim,8,0,3293,4068,1,2,1,1,1,7.054444238265006e-08,2.8895003599933465e-05
10:20260821:220,10.0,20260821,220,exp0_000008_rxg20_0_fulltrim,8,1,313,160,1,102,0,0,0,6.833685137698464e-08,2.799077432401291e-05
10:20260821:221,10.0,20260821,221,exp0_000008_rxg20_0_fulltrim,8,2,1433,3889,1,1220,0,0,0,6.683691847673367e-08,2.7376401808070113e-05
10:20260821:222,10.0,20260821,222,exp0_000008_rxg20_0_fulltrim,8,4,3469,3470,1,42,0,0,0,7.13136941771441e-08,2.9210089134958224e-05
10:20260821:223,10.0,20260821,223,exp0_000008_rxg20_0_fulltrim,8,5,3985,3189,1,79,0,0,0,7.040496867675282e-08,2.8837875169997956e-05
10:20260821:224,10.0,20260821,224,exp0_000008_rxg20_0_fulltrim,8,6,3165,3166,1,6,0,1,1,6.759133324391442e-08,2.7685410096707346e-05
10:20260821:225,10.0,20260821,225,exp0_000008_rxg20_0_fulltrim,8,8,3921,3856,1,4,1,1,1,6.809448491183336e-08,2.7891501019886943e-05
10:20260821:226,10.0,20260821,226,exp0_000008_rxg20_0_fulltrim,8,9,1381,1381,0,1,1,1,1,6.732224866327172e-08,2.7575193052476094e-05
10:20260821:227,10.0,20260821,227,exp0_000008_rxg20_0_fulltrim,8,10,713,3921,1,7,0,1,1,6.997767938204359e-08,2.8662857474885053e-05
10:20260821:228,10.0,20260821,228,exp0_000008_rxg20_0_fulltrim,8,11,997,4024,1,1035,0,0,0,6.87076636213099e-08,2.814265901928853e-05
10:20260821:229,10.0,20260821,229,exp0_000008_rxg20_0_fulltrim,8,12,3861,3953,1,54,0,0,0,7.272187621805969e-08,2.978688049891725e-05
10:20260821:230,10.0,20260821,230,exp0_000008_rxg20_0_fulltrim,8,13,1289,776,1,37,0,0,0,7.227994876358043e-08,2.9605867013562546e-05
10:20260821:231,10.0,20260821,231,exp0_000008_rxg20_0_fulltrim,8,14,2665,3479,1,13,0,0,1,7.212253973415986e-08,2.954139227511188e-05
10:20260821:232,10.0,20260821,232,exp0_000008_rxg20_0_fulltrim,8,15,1461,1919,1,78,0,0,0,7.114844035540807e-08,2.9142401169575146e-05
10:20260821:233,10.0,20260821,233,exp0_000008_rxg20_0_fulltrim,8,16,1677,3559,1,251,0,0,0,7.207331041825293e-08,2.9521227947316402e-05
10:20260821:234,10.0,20260821,234,exp0_000008_rxg20_0_fulltrim,8,17,1585,3791,1,409,0,0,0,7.343476408845749e-08,3.007887937063219e-05
10:20260821:235,10.0,20260821,235,exp0_000008_rxg20_0_fulltrim,8,18,1309,583,1,83,0,0,0,7.148642320319742e-08,2.928083894402966e-05
10:20260821:236,10.0,20260821,236,exp0_000008_rxg20_0_fulltrim,8,19,2905,3959,1,40,0,0,0,7.370467330653716e-08,3.0189434186357622e-05
10:20260821:237,10.0,20260821,237,exp0_000008_rxg20_0_fulltrim,8,20,1513,3380,1,516,0,0,0,7.157919759579576e-08,2.9318839335237942e-05
10:20260821:238,10.0,20260821,238,exp0_000008_rxg20_0_fulltrim,8,21,1557,1558,1,5,0,1,1,7.308006824804216e-08,2.993359595439807e-05
10:20260821:239,10.0,20260821,239,exp0_000008_rxg20_0_fulltrim,8,22,957,930,1,167,0,0,0,7.144188377162249e-08,2.926259559285657e-05
10:20260821:240,10.0,20260821,240,exp0_000008_rxg20_0_fulltrim,8,23,273,3686,1,61,0,0,0,7.28066349200592e-08,2.982159766325625e-05
10:20260821:241,10.0,20260821,241,exp0_000008_rxg20_0_fulltrim,8,24,2753,3633,1,98,0,0,0,7.272724819931743e-08,2.9789080862440417e-05
10:20260821:242,10.0,20260821,242,exp0_000008_rxg20_0_fulltrim,8,25,1129,160,1,7,0,1,1,7.497954924048851e-08,3.0711623368904094e-05
10:20260821:243,10.0,20260821,243,exp0_000008_rxg20_0_fulltrim,8,26,865,3612,1,331,0,0,0,7.252976206977067e-08,2.9708190543778066e-05
10:20260821:244,10.0,20260821,244,exp0_000008_rxg20_0_fulltrim,8,27,3909,3909,0,1,1,1,1,7.484709606667111e-08,3.065737054890849e-05
10:20260821:245,10.0,20260821,245,exp0_000008_rxg20_0_fulltrim,8,28,1273,395,1,631,0,0,0,7.099657401431171e-08,2.9080196716262074e-05
10:20260821:246,10.0,20260821,246,exp0_000008_rxg20_0_fulltrim,8,29,3589,3589,0,1,1,1,1,7.051968580823462e-08,2.8884863307052903e-05
10:20260821:247,10.0,20260821,247,exp0_000008_rxg20_0_fulltrim,8,30,797,3385,1,16,0,0,1,7.209803868820428e-08,2.9531356646688476e-05
10:20260821:248,10.0,20260821,248,exp0_000008_rxg20_0_fulltrim,8,31,2821,2821,0,1,1,1,1,7.242692610736488e-08,2.9666068933576654e-05
11:20260819:0,11.0,20260819,0,exp0_000000_rxg20_0_fulltrim,0,0,3293,3293,0,1,1,1,1,5.461110784836597e-08,1.776809774838984e-05
11:20260819:1,11.0,20260819,1,exp0_000000_rxg20_0_fulltrim,0,1,313,313,0,1,1,1,1,5.516800773616521e-08,1.794928893883335e-05
11:20260819:2,11.0,20260819,2,exp0_000000_rxg20_0_fulltrim,0,2,1433,3701,1,160,0,0,0,5.490116890765393e-08,1.7862471099480616e-05
11:20260819:3,11.0,20260819,3,exp0_000000_rxg20_0_fulltrim,0,3,2865,47,1,6,0,1,1,5.706549947195974e-08,1.8566650863297e-05
11:20260819:4,11.0,20260819,4,exp0_000000_rxg20_0_fulltrim,0,4,3469,3915,1,2,1,1,1,5.727483806912936e-08,1.8634760608796915e-05
11:20260819:5,11.0,20260819,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,3985,0,1,1,1,1,5.998009479350775e-08,1.951493440140168e-05
11:20260819:6,11.0,20260819,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,1007,1,4,1,1,1,6.021993173101038e-08,1.9592966990688343e-05
11:20260819:7,11.0,20260819,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,3950,1,7,0,1,1,6.297640756193777e-08,2.0489805270200693e-05
11:20260819:8,11.0,20260819,8,exp0_000000_rxg20_0_fulltrim,0,8,849,1378,1,2,1,1,1,6.501240630023145e-08,2.115223139599999e-05
11:20260819:9,11.0,20260819,9,exp0_000000_rxg20_0_fulltrim,0,9,665,665,0,1,1,1,1,6.361536648147813e-08,2.0697694928310573e-05
11:20260819:10,11.0,20260819,10,exp0_000000_rxg20_0_fulltrim,0,10,713,450,1,12,0,0,1,6.285975786989332e-08,2.045185249443353e-05
11:20260819:11,11.0,20260819,11,exp0_000000_rxg20_0_fulltrim,0,11,797,4032,1,5,0,1,1,6.41980468785086e-08,2.088727398389858e-05
11:20260819:12,11.0,20260819,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,3881,0,1,1,1,1,6.638878275846576e-08,2.160004489790501e-05
11:20260819:13,11.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,3842,1,107,0,0,0,6.707617489640913e-08,2.1823692635144935e-05
11:20260819:14,11.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,258,1,26,0,0,0,6.669297009117698e-08,2.1699014328747583e-05
11:20260819:15,11.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,4069,1,6,0,1,1,6.649173228138338e-08,2.1633540229869887e-05
11:20260819:16,11.0,20260819,16,exp0_000000_rxg20_0_fulltrim,0,16,3705,4066,1,7,0,1,1,6.725976160509957e-08,2.1883423827457942e-05
11:20260819:17,11.0,20260819,17,exp0_000000_rxg20_0_fulltrim,0,17,3961,3961,0,1,1,1,1,6.763267734756565e-08,2.2004754516856307e-05
11:20260819:18,11.0,20260819,18,exp0_000000_rxg20_0_fulltrim,0,18,661,3007,1,5,0,1,1,6.599972254066516e-08,2.1473461492948547e-05
11:20260819:19,11.0,20260819,19,exp0_000000_rxg20_0_fulltrim,0,19,73,709,1,666,0,0,0,6.574391180668965e-08,2.1390231719639706e-05
11:20260819:20,11.0,20260819,20,exp0_000000_rxg20_0_fulltrim,0,20,2989,3764,1,4,1,1,1,6.626869349066005e-08,2.1560973032620227e-05
11:20260819:21,11.0,20260819,21,exp0_000000_rxg20_0_fulltrim,0,21,693,3664,1,5,0,1,1,6.652362307658597e-08,2.1643916118379724e-05
11:20260819:22,11.0,20260819,22,exp0_000000_rxg20_0_fulltrim,0,22,3273,3273,0,1,1,1,1,6.679654523945706e-08,2.1732713212206502e-05
11:20260819:23,11.0,20260819,23,exp0_000000_rxg20_0_fulltrim,0,23,3277,3277,0,1,1,1,1,6.76383617920378e-08,2.2006603989775016e-05
11:20260819:24,11.0,20260819,24,exp0_000000_rxg20_0_fulltrim,0,24,893,258,1,2,1,1,1,6.80420313290309e-08,2.2137940636730722e-05
11:20260819:25,11.0,20260819,25,exp0_000000_rxg20_0_fulltrim,0,25,3605,3605,0,1,1,1,1,6.842685608202886e-08,2.226314600422213e-05
11:20260819:26,11.0,20260819,26,exp0_000000_rxg20_0_fulltrim,0,26,357,3700,1,79,0,0,0,6.476401392503328e-08,2.1071415236497596e-05
11:20260819:27,11.0,20260819,27,exp0_000000_rxg20_0_fulltrim,0,27,1981,586,1,130,0,0,0,6.694602402354048e-08,2.1781347157781807e-05
11:20260819:28,11.0,20260819,28,exp0_000000_rxg20_0_fulltrim,0,28,3501,4017,1,2434,0,0,0,6.276138429432516e-08,2.0419845978260906e-05
11:20260819:29,11.0,20260819,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,563,1,477,0,0,0,6.393811427330359e-08,2.080270313157125e-05
11:20260819:30,11.0,20260819,30,exp0_000000_rxg20_0_fulltrim,0,30,2677,2677,0,1,1,1,1,6.23435032529794e-08,2.0283885521087127e-05
11:20260819:31,11.0,20260819,31,exp0_000000_rxg20_0_fulltrim,0,31,1909,4087,1,126,0,0,0,6.194128315506919e-08,2.015302045905837e-05
11:20260819:32,11.0,20260819,32,exp0_000002_rxg20_0_fulltrim,2,1,313,3183,1,10,0,0,1,2.8571456172268963e-08,9.295918835638509e-06
11:20260819:33,11.0,20260819,33,exp0_000002_rxg20_0_fulltrim,2,2,1433,61,1,8,0,1,1,2.8822207680385437e-08,9.377502555184e-06
11:20260819:34,11.0,20260819,34,exp0_000002_rxg20_0_fulltrim,2,3,2865,242,1,6,0,1,1,3.087116764368785e-08,1.0044145704258733e-05
11:20260819:35,11.0,20260819,35,exp0_000002_rxg20_0_fulltrim,2,4,3469,3407,1,649,0,0,0,2.938706659844156e-08,9.561283270600694e-06
11:20260819:36,11.0,20260819,36,exp0_000002_rxg20_0_fulltrim,2,5,3985,3566,1,18,0,0,0,3.0635793243844216e-08,9.967565032145241e-06
11:20260819:37,11.0,20260819,37,exp0_000002_rxg20_0_fulltrim,2,6,3165,187,1,4,1,1,1,2.944709671099476e-08,9.58081447862258e-06
11:20260819:38,11.0,20260819,38,exp0_000002_rxg20_0_fulltrim,2,8,173,2867,1,10,0,0,1,2.844139065605319e-08,9.253601129646655e-06
