trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,wrong_symbol,c_1m_true,c_1m_wrong,delta_c_1m,c_multirate_true,c_multirate_wrong,delta_c_multirate,ratio_variance_true,ratio_variance_wrong,delta_wrong_minus_true_ratio_variance,c_1m_true_wins,c_multirate_true_wins,true_ratio_variance_is_lower
10:20260821:143,10.0,20260821,143,exp0_000005_rxg20_0_fulltrim,5,20,985,103,1,14,0,0,1,7.351215678369982e-08,3.0110579418603444e-05,103,-0.012358893343974164,-3.256609386268701e-05,-0.012326327250111478,-0.03663192942424417,-0.00010096330215390899,-0.03653096612209026,1.7188150039343899e-06,1.1516756235629937e-06,-5.671393803713962e-07,0,0,0
10:20260821:144,10.0,20260821,144,exp0_000005_rxg20_0_fulltrim,5,21,2509,3967,1,16,0,0,1,7.270385147654732e-08,2.977949756479378e-05,3967,-5.122172063995277e-05,-0.0005677634667878519,0.000516541746147899,-0.000507989356994384,-0.001776054001640473,0.0012680646446460889,2.482180139706383e-05,1.3807150873010331e-07,-2.4683729888333726e-05,1,1,0
10:20260821:145,10.0,20260821,145,exp0_000005_rxg20_0_fulltrim,5,22,1597,272,1,15,0,0,1,7.198547749976708e-08,2.9485251583904598e-05,272,-0.0015754644320857378,-0.0026267004964964286,0.0010512360644106909,-0.004899874819782886,-0.008484326844931781,0.0035844520251488952,2.4437239119075086e-06,6.404970274885656e-06,3.961246362978147e-06,1,1,1
10:20260821:147,10.0,20260821,147,exp0_000005_rxg20_0_fulltrim,5,24,1801,716,1,20,0,0,0,7.353438407213862e-08,3.011968371594798e-05,716,-0.04547091777914808,-3.71620603468667e-05,-0.04543375571880121,-0.133550332398607,-0.00012549294749024557,-0.13342483945111674,1.446546974073741e-05,1.1344758503705625e-06,-1.3330993890366847e-05,0,0,0
10:20260821:148,10.0,20260821,148,exp0_000005_rxg20_0_fulltrim,5,25,2865,2866,1,152,0,0,0,7.200372553035296e-08,2.9492725977232572e-05,2866,-0.001211276930000642,-0.002893787910732781,0.0016825109807321389,-0.004003359265590703,-0.00815591410164369,0.004152554836052987,2.8694059505339647e-06,5.39624408855913e-06,2.526838138025165e-06,1,1,1
10:20260821:149,10.0,20260821,149,exp0_000005_rxg20_0_fulltrim,5,26,1881,132,1,58,0,0,0,7.311661664373236e-08,2.9948566177272775e-05,132,-0.005960845148557582,-0.0006528428759820816,-0.0053080022725755,-0.018013073743167293,-0.0017471100581296702,-0.01626596368503762,8.017047739997863e-06,1.1018560135668368e-06,-6.9151917264310256e-06,0,0,0
10:20260821:150,10.0,20260821,150,exp0_000005_rxg20_0_fulltrim,5,27,3313,554,1,94,0,0,0,7.324219131919251e-08,3.0000001564341254e-05,554,-0.03214925679715894,-0.00580086669211284,-0.026348390105046096,-0.0972334475573194,-0.018125002033368542,-0.07910844552395085,4.9437577829167086e-06,8.40349748500223e-06,3.459739702085521e-06,0,0,1
10:20260821:152,10.0,20260821,152,exp0_000005_rxg20_0_fulltrim,5,29,3225,610,1,35,0,0,0,7.328661707209845e-08,3.0018198352731527e-05,610,-0.016819434731445797,-0.002656702836848819,-0.014162731894596978,-0.0518288049052188,-0.0071629968168152045,-0.0446658080884036,1.7662950147193614e-06,6.360176417012739e-06,4.593881402293378e-06,0,0,1
10:20260821:155,10.0,20260821,155,exp0_000006_rxg20_0_fulltrim,6,0,3293,3526,1,3318,0,0,0,7.721268182147939e-08,3.162631447407796e-05,3526,-0.03713674428157171,-0.0026884066863290556,-0.034448337595242656,-0.11714202688590836,-0.008950956705631147,-0.10819107018027721,1.3258287755303657e-05,6.098188884107376e-06,-7.160098871196281e-06,0,0,0
10:20260821:157,10.0,20260821,157,exp0_000006_rxg20_0_fulltrim,6,2,1433,604,1,171,0,0,0,7.619259322312635e-08,3.120848618419255e-05,604,-0.02853028481747318,-0.0006137197307760358,-0.027916565086697143,-0.08716127838337197,-0.0016247931826287355,-0.08553648520074324,1.1976316930929403e-06,1.2049781108424451e-06,7.346417749504775e-09,0,0,1
10:20260821:158,10.0,20260821,158,exp0_000006_rxg20_0_fulltrim,6,3,2865,96,1,1116,0,0,0,7.754608874146294e-08,3.176287794850322e-05,96,-0.015432135801456852,-0.00034439139780598356,-0.015087744403650868,-0.04016718224716944,-0.0018925209279556593,-0.03827466131921378,0.00013896004363834458,1.9476570761832858e-05,-0.00011948347287651172,0,0,0
10:20260821:159,10.0,20260821,159,exp0_000006_rxg20_0_fulltrim,6,4,3469,4050,1,10,0,0,1,7.49369313530366e-08,3.069416708220379e-05,4050,-0.018387501347830352,-0.0006677339840894849,-0.017719767363740868,-0.05467050770828491,-0.0029625900968289183,-0.05170791761145599,1.7878262681588577e-06,3.713560175674199e-05,3.534777548858314e-05,0,0,1
10:20260821:162,10.0,20260821,162,exp0_000006_rxg20_0_fulltrim,6,7,1669,3680,1,125,0,0,0,7.495432637858539e-08,3.0701292084668575e-05,3680,-0.00035510916306297777,-0.002808710423433801,0.002453601260370823,-0.0016841287601303868,-0.010033861071433394,0.008349732311303006,1.0375691146445596e-05,1.4614656588784852e-05,4.2389654423392555e-06,1,1,1
10:20260821:163,10.0,20260821,163,exp0_000006_rxg20_0_fulltrim,6,8,3921,949,1,7,0,1,1,7.478145525579894e-08,3.063048407277525e-05,949,-3.4263163546906805e-05,-0.014199377710184917,0.01416511454663801,-0.00038772975002618066,-0.04475448308130147,0.04436675333127529,2.2504901568118918e-05,4.503455819117266e-06,-1.8001445749001653e-05,1,1,0
10:20260821:164,10.0,20260821,164,exp0_000006_rxg20_0_fulltrim,6,9,1669,649,1,25,0,0,0,7.608145762312547e-08,3.1162965042432194e-05,649,-0.005481682810409264,-0.01407093999297469,0.008589257182565426,-0.016080748109268114,-0.0396184784591879,0.023537730349919787,3.0210061623821144e-06,1.811808580371426e-05,1.5097079641332145e-05,1,1,1
10:20260821:165,10.0,20260821,165,exp0_000006_rxg20_0_fulltrim,6,10,197,3008,1,144,0,0,0,7.570743370610979e-08,3.100976484602257e-05,3008,-0.020006916824992504,-0.00695917433628799,-0.013047742488704515,-0.06334940734321602,-0.02180047308954713,-0.04154893425366889,1.988838976126754e-05,2.935497675746325e-06,-1.6952892085521213e-05,0,0,0
10:20260821:166,10.0,20260821,166,exp0_000006_rxg20_0_fulltrim,6,11,609,3903,1,12,0,0,1,7.549229698214117e-08,3.0921644843885026e-05,3903,-0.002136827698937106,-0.0032127071109943977,0.0010758794120572916,-0.006277775874622288,-0.008436733398659977,0.0021589575240376887,1.296049099763306e-07,1.8415413166281203e-05,1.828580825630487e-05,1,1,1
10:20260821:167,10.0,20260821,167,exp0_000006_rxg20_0_fulltrim,6,12,4073,839,1,143,0,0,0,7.545443665365099e-08,3.0906137253335445e-05,839,-0.002122394818837148,-0.021094251867128003,0.018971857048290856,-0.010697915606579426,-0.07143454262208022,0.060736627015500796,0.00021204216649590676,4.67818500004298e-05,-0.00016526031649547696,1,1,0
10:20260821:168,10.0,20260821,168,exp0_000006_rxg20_0_fulltrim,6,13,745,3342,1,388,0,0,0,7.385922865413451e-08,3.0252740056733496e-05,3342,-0.10543974367304214,-0.022951844484352252,-0.08248789918868989,-0.31866431068733986,-0.0642880435449915,-0.25437626714234834,1.1621986574726036e-05,2.7681437942123455e-05,1.605945136739742e-05,0,0,1
10:20260821:169,10.0,20260821,169,exp0_000006_rxg20_0_fulltrim,6,14,2629,3443,1,16,0,0,1,7.413186609765663e-08,3.0364412353600158e-05,3443,-0.006544508808315272,-0.001513633189464421,-0.0050308756188508505,-0.021031362148378224,-0.0035201578287066466,-0.017511204319671576,9.790118479443222e-06,2.3010528166389027e-05,1.3220409686945805e-05,0,0,1
10:20260821:170,10.0,20260821,170,exp0_000006_rxg20_0_fulltrim,6,15,1469,236,1,254,0,0,0,7.64935689551758e-08,3.133176584404001e-05,236,-0.06716850008409504,-0.0023666808655357485,-0.06480181921855929,-0.20171760899467214,-0.008548294431294703,-0.19316931456337744,5.181968864802952e-07,1.3447606182666376e-05,1.2929409296186081e-05,0,0,1
10:20260821:172,10.0,20260821,172,exp0_000006_rxg20_0_fulltrim,6,17,1009,467,1,66,0,0,0,7.63129663347194e-08,3.125779101070107e-05,467,-0.008285545725106706,-0.004723376466760021,-0.0035621692583466848,-0.02449209564357763,-0.015565048401528546,-0.008927047242049084,2.672082826349804e-06,7.926595425763988e-06,5.254512599414185e-06,0,0,1
10:20260821:173,10.0,20260821,173,exp0_000006_rxg20_0_fulltrim,6,18,3653,1001,1,29,0,0,0,7.661240754754316e-08,3.138044213147368e-05,1001,-0.0058484998468668415,-0.038519818191886226,0.032671318345019386,-0.016725257164468675,-0.11630626219436398,0.09958100502989531,6.945187419456607e-06,3.638379115948354e-07,-6.5813495078617714e-06,1,1,0
10:20260821:174,10.0,20260821,174,exp0_000006_rxg20_0_fulltrim,6,19,1949,3540,1,484,0,0,0,7.494167816359966e-08,3.069611137581042e-05,3540,-2.3673799721823782e-05,-0.0008415673908760664,0.0008178935911542426,-6.070235799598239e-05,-0.002533305097507693,0.0024726027395117105,2.4395452074588233e-07,2.0330032196330637e-06,1.7890486988871814e-06,1,1,1
10:20260821:175,10.0,20260821,175,exp0_000006_rxg20_0_fulltrim,6,20,1253,3980,1,94,0,0,0,7.460000001812531e-08,3.055616000742412e-05,3980,-0.012076702401633145,-0.0004683370851340923,-0.011608365316499053,-0.033471825061402935,-0.0030074476734609965,-0.03046437738794194,9.566906786812231e-06,4.180335447632975e-05,3.223644768951752e-05,0,0,1
10:20260821:176,10.0,20260821,176,exp0_000006_rxg20_0_fulltrim,6,21,17,679,1,99,0,0,0,7.634977472200704e-08,3.1272867726134085e-05,679,-0.0036459464017380414,-0.00033654423177095105,-0.0033094021699670902,-0.007427037169789465,-0.0014247008269785678,-0.0060023363428108965,0.00013488335434756513,1.4854099242272214e-05,-0.00012002925510529291,0,0,0
10:20260821:177,10.0,20260821,177,exp0_000006_rxg20_0_fulltrim,6,22,1837,3518,1,55,0,0,0,7.685898068398805e-08,3.1481438488161503e-05,3518,-0.005472681007499163,-0.0008639466515020959,-0.004608734355997067,-0.015710163501237995,-0.0027249427801961834,-0.012985220721041812,1.5568844069896333e-06,1.282496299456699e-06,-2.743881075329343e-07,0,0,0
10:20260821:178,10.0,20260821,178,exp0_000006_rxg20_0_fulltrim,6,23,3049,3749,1,2,1,1,1,7.569623518055047e-08,3.100517792995347e-05,3749,-0.00019827896655905353,-0.00038782048210565323,0.0001895415155465997,-0.0010276025668627686,-0.0009109438081274405,-0.0001166587587353281,1.3534169231598625e-05,1.6215759794888927e-05,2.6815905632903024e-06,1,0,1
10:20260821:179,10.0,20260821,179,exp0_000006_rxg20_0_fulltrim,6,24,1805,3988,1,89,0,0,0,7.587732074216099e-08,3.107935057598914e-05,3988,-0.004323562003634242,-0.0007282712659983973,-0.0035952907376358445,-0.014607278147967175,-0.0028496879846290537,-0.01175759016333812,2.4463609265570608e-05,6.9082345009756265e-06,-1.755537476459498e-05,0,0,0
10:20260821:180,10.0,20260821,180,exp0_000006_rxg20_0_fulltrim,6,25,965,545,1,86,0,0,0,7.528412346435288e-08,3.083637697099894e-05,545,-0.00025759693763597664,-0.012172537966525407,0.01191494102888943,-0.002190328730260386,-0.03420105295467262,0.032010724224412236,8.163780745649735e-05,1.260778872664102e-05,-6.903001872985634e-05,1,1,0
10:20260821:181,10.0,20260821,181,exp0_000006_rxg20_0_fulltrim,6,26,4037,4038,1,11,0,0,1,7.641199389891028e-08,3.129835270099365e-05,4038,-0.0011861989794714049,-0.0005982799526459346,-0.0005879190268254702,-0.004411409019229291,-0.0019329954176616957,-0.002478413601567595,2.5784980004805645e-05,7.991052118455688e-07,-2.4985874792960075e-05,0,0,0
10:20260821:183,10.0,20260821,183,exp0_000006_rxg20_0_fulltrim,6,28,1029,3547,1,127,0,0,0,7.577888988858357e-08,3.103903329836383e-05,3547,-0.03532536316218319,-0.0013995388664239607,-0.03392582429575923,-0.09895385413665739,-0.00439225552547872,-0.09456159861117867,4.200587321760274e-05,3.987817596828192e-06,-3.801805562077455e-05,0,0,0
10:20260821:184,10.0,20260821,184,exp0_000006_rxg20_0_fulltrim,6,29,3009,3462,1,3,1,1,1,7.464459645530883e-08,3.05744267080945e-05,3462,-0.00280422919692057,-0.004350200071138084,0.0015459708742175146,-0.00894503086867919,-0.012781136198473538,0.0038361053297943475,7.600831081751796e-06,5.28339224831998e-07,-7.072491856919798e-06,1,1,0
10:20260821:185,10.0,20260821,185,exp0_000006_rxg20_0_fulltrim,6,30,1025,93,1,41,0,0,0,7.625862094613738e-08,3.123553113953787e-05,93,-1.3144720696800601e-05,-0.0007810367418988765,0.0007678920212020758,-0.0002856337187756562,-0.0024894671987015014,0.0022038334799258453,5.512304518905221e-05,4.242311125837287e-06,-5.088073406321492e-05,1,1,0
10:20260821:186,10.0,20260821,186,exp0_000006_rxg20_0_fulltrim,6,31,1777,1778,1,136,0,0,0,7.570004374646718e-08,3.100673791855296e-05,1778,-0.0003194290064687072,-0.01596251341950888,0.015643084413040173,-0.001217417858970066,-0.04718160836893482,0.04596419050996475,2.426869677241765e-06,8.820866753900667e-07,-1.544783001851698e-06,1,1,0
10:20260821:189,10.0,20260821,189,exp0_000007_rxg20_0_fulltrim,7,2,1433,2516,1,2,1,1,1,7.496902534736612e-08,3.0707312782281164e-05,2516,-0.001537665852036804,-0.0931776967095391,0.09164003085750229,-0.005315857461194346,-0.2726525214386178,0.26733666397742345,6.123108766539964e-06,1.7221842559799728e-05,1.1098733793259765e-05,1,1,1
10:20260821:190,10.0,20260821,190,exp0_000007_rxg20_0_fulltrim,7,3,2865,1593,1,29,0,0,0,7.409872836485912e-08,3.0350839138246298e-05,1593,-0.0085477563198462,-0.06861840548465176,0.060070649164805555,-0.025799879692165944,-0.21001182939347035,0.18421194970130442,1.2321111267009834e-06,3.839392108671891e-06,2.6072809819709072e-06,1,1,1
10:20260821:191,10.0,20260821,191,exp0_000007_rxg20_0_fulltrim,7,4,3469,1106,1,2,1,1,1,7.420233156321055e-08,3.039327500829104e-05,1106,-0.00016579370311726958,-0.027620451195643454,0.027454657492526183,-0.000546315507869931,-0.08860114941431661,0.08805483390644668,3.0610138784849668e-06,2.8171102102611524e-05,2.5110088224126557e-05,1,1,1
10:20260821:192,10.0,20260821,192,exp0_000007_rxg20_0_fulltrim,7,5,3985,3030,1,5,0,1,1,7.472734092822891e-08,3.060831884420256e-05,3030,-0.00435714520208335,-0.011877541048159735,0.007520395846076385,-0.016315999405850483,-0.034637613474406824,0.01832161406855634,3.743793253875892e-05,1.9120187145512937e-05,-1.8317745393245985e-05,1,1,0
10:20260821:193,10.0,20260821,193,exp0_000007_rxg20_0_fulltrim,7,6,3165,3976,1,5,0,1,1,7.518194539783592e-08,3.079452483495359e-05,3976,-0.0011275087985751693,-0.0012769595726839892,0.00014945077410882,-0.003386581271734749,-0.003969212783491543,0.0005826315117567942,8.05976988941128e-08,3.923662993039903e-06,3.84306529414579e-06,1,1,1
10:20260821:194,10.0,20260821,194,exp0_000007_rxg20_0_fulltrim,7,7,1669,3988,1,43,0,0,0,7.338183269572355e-08,3.0057198672168364e-05,3988,-0.0022936001221188006,-0.0007052159297650706,-0.00158838419235373,-0.00606202963510247,-0.0030127431617790095,-0.0030492864733234603,5.361119282800591e-06,5.717030431921104e-05,5.1809185036410454e-05,0,0,1
10:20260821:195,10.0,20260821,195,exp0_000007_rxg20_0_fulltrim,7,8,3217,3573,1,629,0,0,0,7.381244745304603e-08,3.0233578476767654e-05,3573,-0.0051211490196400285,-0.0009235132509455839,-0.004197635768694445,-0.01535658878214459,-0.002597806223623938,-0.012758782558520651,6.607247421189443e-06,5.176968673625944e-07,-6.089550553826849e-06,0,0,0
10:20260821:196,10.0,20260821,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,2452,1,52,0,0,0,7.488202135242547e-08,3.067167594595347e-05,2452,-0.0058941441868497185,-0.02714370573070463,0.021249561543854913,-0.017602426735433902,-0.08090126280040154,0.06329883606496764,4.1871061832458783e-07,3.3012007490175487e-07,-8.859054342283296e-08,1,1,0
10:20260821:197,10.0,20260821,197,exp0_000007_rxg20_0_fulltrim,7,10,569,3649,1,22,0,0,0,7.519033006136386e-08,3.079795919313464e-05,3649,-0.013886892651169245,-0.00017531285776295553,-0.01371157979340629,-0.04204357718703658,-0.0004219067764325862,-0.041621670410603995,7.876773549577135e-06,2.900233044463585e-06,-4.976540505113549e-06,0,0,0
10:20260821:198,10.0,20260821,198,exp0_000007_rxg20_0_fulltrim,7,11,993,2847,1,7,0,1,1,7.487761566133177e-08,3.066987137488149e-05,2847,-0.004518516581330864,-8.91964398789009e-05,-0.004429320141451963,-0.014794700393652107,-0.00037223221390177434,-0.014422468179750332,1.428465803154241e-05,1.5773491168310602e-06,-1.270730891471135e-05,0,0,0
10:20260821:199,10.0,20260821,199,exp0_000007_rxg20_0_fulltrim,7,12,233,3598,1,18,0,0,0,7.42029858413048e-08,3.0393543000598446e-05,3598,-0.0012936542970970978,-0.0009883124065849073,-0.00030534189051219045,-0.005216452698972779,-0.004167593859266631,-0.001048858839706148,2.0890739973098294e-05,1.7820732812161693e-05,-3.0700071609366007e-06,0,0,0
10:20260821:200,10.0,20260821,200,exp0_000007_rxg20_0_fulltrim,7,13,745,166,1,388,0,0,0,7.488440899696757e-08,3.067265392515791e-05,166,-0.03473155714539854,-0.0004378887685994565,-0.03429366837679908,-0.10804454578047434,-0.0010177432194208393,-0.1070268025610535,5.910828540433946e-06,3.9312352066067235e-06,-1.9795933338272225e-06,0,0,0
10:20260821:201,10.0,20260821,201,exp0_000007_rxg20_0_fulltrim,7,14,2457,238,1,2,1,1,1,7.504014101236866e-08,3.0736441758666206e-05,238,-0.005537952486516834,-0.0005145011705896265,-0.005023451315927208,-0.017310091026096083,-0.0015314738636890502,-0.015778617162407034,2.083043102711203e-06,3.3691058758964254e-06,1.2860627731852226e-06,0,0,1
10:20260821:202,10.0,20260821,202,exp0_000007_rxg20_0_fulltrim,7,15,1097,4083,1,4,1,1,1,7.336338584950188e-08,3.0049642843955967e-05,4083,-0.006987397274181678,-8.30878936191046e-05,-0.006904309380562573,-0.020539724572882476,-0.00040142449953942377,-0.02013830007334305,8.384416933997609e-07,1.4109593302117284e-05,1.3271151608717524e-05,0,0,1
10:20260821:204,10.0,20260821,204,exp0_000007_rxg20_0_fulltrim,7,17,3189,3159,1,30,0,0,0,7.543639168063862e-08,3.089874603238958e-05,3159,-0.0008617279707129014,-0.003478877504239615,0.0026171495335267133,-0.002220238671833081,-0.010695389400771355,0.008475150728938273,2.499344583959625e-06,9.545240226840555e-06,7.04589564288093e-06,1,1,1
10:20260821:205,10.0,20260821,205,exp0_000007_rxg20_0_fulltrim,7,18,3913,3876,1,16,0,0,1,7.553581696937949e-08,3.093947063065784e-05,3876,-0.00039159371713849776,-0.005033011890632329,0.004641418173493831,-0.0011402819023548863,-0.013845484271833453,0.012705202369478566,1.3488847537386229e-05,2.350786110421245e-05,1.0019013566826223e-05,1,1,1
10:20260821:206,10.0,20260821,206,exp0_000007_rxg20_0_fulltrim,7,19,3917,39,1,3,1,1,1,7.506825170934671e-08,3.074795590014841e-05,39,-0.00012267419704147783,-0.0009250089002417153,0.0008023347032002374,-0.00016777847713686855,-0.004241898231708707,0.004074119754571838,1.2536689858124491e-05,2.878396975819479e-05,1.62472799000703e-05,1,1,1
10:20260821:207,10.0,20260821,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,3001,1,36,0,0,0,7.613776846516897e-08,3.118602996333321e-05,3001,-0.0008917993561108215,-0.03626393477588844,0.03537213541977762,-0.0020883383755842776,-0.10479042271911891,0.10270208434353463,7.361309198538259e-06,7.95168576472567e-06,5.903765661874105e-07,1,1,1
10:20260821:208,10.0,20260821,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,107,1,230,0,0,0,7.40476230640739e-08,3.032990640704467e-05,107,-0.0052737667877265524,-0.0024612460687157664,-0.002812520719010786,-0.015199675734600284,-0.0068690729743662825,-0.008330602760234002,3.26736995785967e-06,3.147574386148157e-06,-1.19795571711513e-07,0,0,0
10:20260821:209,10.0,20260821,209,exp0_000007_rxg20_0_fulltrim,7,22,1665,96,1,13,0,0,1,7.543698867790678e-08,3.089899056247062e-05,96,-0.015853001089797175,-0.0035652732116975686,-0.012287727878099607,-0.04937826172777779,-0.009770499752696919,-0.03960776197508087,3.0734479201672342e-06,7.448931722812392e-06,4.375483802645158e-06,0,0,1
10:20260821:210,10.0,20260821,210,exp0_000007_rxg20_0_fulltrim,7,23,3445,3446,1,2,1,1,1,7.428092260499718e-08,3.0425465899006848e-05,3446,-0.0034947882257142697,-0.0037271746696061953,0.0002323864438919256,-0.010605563030448822,-0.010848030494351091,0.0002424674639022687,7.989580606820074e-07,5.206301385016582e-07,-2.783279221803492e-07,1,1,0
10:20260821:211,10.0,20260821,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,4042,1,7,0,1,1,7.651688032243237e-08,3.13413141800683e-05,4042,-0.0005314197252945665,-3.6900666352699624e-05,-0.0004945190589418668,-0.0021328682430972047,-6.75296533626948e-05,-0.00206533858973451,7.706742914493213e-06,2.8748505132185893e-06,-4.8318924012746235e-06,0,0,0
10:20260821:212,10.0,20260821,212,exp0_000007_rxg20_0_fulltrim,7,25,2081,3166,1,9,0,0,1,7.74288743113423e-08,3.171486691792581e-05,3166,-0.01420601162789994,-0.006840432276959871,-0.007365579350940068,-0.04100904249210642,-0.020645379341765857,-0.020363663150340564,6.04802665400915e-06,1.470542165125714e-07,-5.900972437496579e-06,0,0,0
10:20260821:213,10.0,20260821,213,exp0_000007_rxg20_0_fulltrim,7,26,3065,3483,1,23,0,0,0,7.512660494037791e-08,3.0771857383578794e-05,3483,-0.017544905582988143,-2.194793821997731e-05,-0.017522957644768165,-0.05096411743369104,-4.2812807534328e-05,-0.05092130462615671,1.61567781264746e-05,1.8513757329094813e-06,-1.4305402393565118e-05,0,0,0
10:20260821:215,10.0,20260821,215,exp0_000007_rxg20_0_fulltrim,7,28,2665,4054,1,41,0,0,0,7.35060430047761e-08,3.010807521475629e-05,4054,-0.002731671956863219,-3.950231574777771e-05,-0.0026921696411154415,-0.00898908582595583,-0.0002813441228456709,-0.00870774170311016,3.7091443049639523e-06,4.7160803311218384e-06,1.0069360261578862e-06,0,0,1
10:20260821:216,10.0,20260821,216,exp0_000007_rxg20_0_fulltrim,7,29,3757,51,1,3,1,1,1,7.161821531210997e-08,2.9334820991840247e-05,51,-0.0048444239448011475,-0.00011831153219713979,-0.004726112412604008,-0.01497621559902301,-0.00027702218441782013,-0.01469919341460519,9.171707143147482e-07,1.942409671231368e-05,1.850692599799893e-05,0,0,1
10:20260821:217,10.0,20260821,217,exp0_000007_rxg20_0_fulltrim,7,30,2445,428,1,2,1,1,1,7.112091916618473e-08,2.9131128490469264e-05,428,-0.0013059617750785187,-8.481137732781049e-05,-0.0012211503977507083,-0.00416136866049961,-0.00016455298143167412,-0.003996815679067936,3.6898419202189587e-06,1.0583162373346782e-05,6.8933204531278225e-06,0,0,1
10:20260821:218,10.0,20260821,218,exp0_000007_rxg20_0_fulltrim,7,31,1605,190,1,41,0,0,0,6.910217361501786e-08,2.8304250312711316e-05,190,-0.00931985079303931,-0.000628227640949608,-0.008691623152089703,-0.029050152007022167,-0.004012207355725526,-0.02503794465129664,1.7257352571991831e-06,9.490322892135894e-05,9.317749366415975e-05,0,0,1
10:20260821:219,10.0,20260821,219,exp0_000008_rxg20_0_fulltrim,8,0,3293,4068,1,2,1,1,1,7.054444238265006e-08,2.8895003599933465e-05,4068,-0.01372005702865974,-0.0002794742889361068,-0.013440582739723634,-0.04128880708564736,-0.0007124574833137622,-0.0405763496023336,1.9406482924906196e-06,2.58502551877013e-05,2.3909606895210682e-05,0,0,1
10:20260821:220,10.0,20260821,220,exp0_000008_rxg20_0_fulltrim,8,1,313,160,1,102,0,0,0,6.833685137698464e-08,2.799077432401291e-05,160,-0.005403268279473844,-0.01033286297749647,0.004929594698022625,-0.02004727979428544,-0.03158928171006193,0.011542001915776489,3.65418063623646e-05,8.872905149523189e-06,-2.7668901212841407e-05,1,1,0
10:20260821:221,10.0,20260821,221,exp0_000008_rxg20_0_fulltrim,8,2,1433,3889,1,1220,0,0,0,6.683691847673367e-08,2.7376401808070113e-05,3889,-0.02721352994491264,-0.0001459828094523644,-0.027067547135460276,-0.07725823043297045,-0.0003941770143692886,-0.07686405341860116,1.9553753610673557e-05,2.3162171622768005e-05,3.608418012094448e-06,0,0,1
10:20260821:222,10.0,20260821,222,exp0_000008_rxg20_0_fulltrim,8,4,3469,3470,1,42,0,0,0,7.13136941771441e-08,2.9210089134958224e-05,3470,-0.004737612993875094,-0.015441082434850125,0.010703469440975031,-0.010252196899378297,-0.04321192823278406,0.03295973133340576,6.454758244365528e-05,1.4052176354727844e-05,-5.0495406088927435e-05,1,1,0
