event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
33,7999488,8142848,1953,1964,12,2,2,2,2,0.04423461852083938,0.2100708695688512,0.0006213825948814286,10,125000.0,500000.0,4,4096,24,4096,9,2
34,8048640,8183808,1965,1974,10,4066,-30,4066,4066,0.047810146403914025,0.40869402883052397,0.0006121434322605599,10,125000.0,500000.0,4,4096,24,4096,9,2
35,8187904,8323072,1999,2008,10,3982,-114,3982,3982,0.059941695437435195,0.4621375802684325,0.0006251830949941995,10,125000.0,500000.0,4,4096,24,4096,9,2
36,8282112,8421376,2022,2032,11,4076,-20,4076,4076,0.05483092446105682,0.5280722593300328,0.0006631876180428949,10,125000.0,500000.0,4,4096,24,4096,9,2
37,8351744,8499200,2039,2051,13,141,141,141,141,0.05080298327761685,0.3315998047158556,0.0006305378893620512,10,125000.0,500000.0,4,4096,24,4096,9,2
38,8810496,8994816,2151,2172,22,137,137,137,137,0.04544733032224003,0.3531783103705435,0.0005940240228994493,10,125000.0,500000.0,4,4096,24,4096,9,2
39,9281536,9412608,2266,2274,9,3729,-367,3729,3729,0.04482448281671644,0.24140490353496333,0.0005896772946710461,10,125000.0,500000.0,4,4096,24,4096,9,2
40,10104832,10280960,2467,2486,20,44,44,44,44,0.04522622242710744,0.3181144393973311,0.0006495322522692322,10,125000.0,500000.0,4,4096,24,4096,9,2
41,10240000,10387456,2500,2512,13,161,161,161,161,0.053091990562286265,0.7774718215305374,0.0006928348881982788,10,125000.0,500000.0,4,4096,24,4096,9,2
42,10600448,10743808,2588,2599,12,206,206,206,206,0.04549690605413605,0.46548571264270744,0.0006000007534591678,10,125000.0,500000.0,4,4096,24,4096,9,2
43,10653696,10792960,2601,2611,11,784,784,784,784,0.04319533713341226,0.27267773439260723,0.0005632219972783567,10,125000.0,500000.0,4,4096,24,4096,9,2
44,10809344,10944512,2639,2648,10,3904,-192,3904,3904,0.045844514473024366,0.19310800179318638,0.0005828038903188436,10,125000.0,500000.0,4,4096,24,4096,9,2
