packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
40,56,13058048,13193216,10,3895,-201,0.33886161156960715,13055512,-2536,428,428,1.6750061735638218,0.0014864935251915133,0,13047784,13187048,13196264,-1616.1903812233295,3918,-178,2,4073,3845,24,32,131,105,275,4029,342,0.5190180312595352,0.3129544639826204,0,178,712,13048496,13187760,13196976,13048496,13196172,195.375,1424,0,32,283,89,24,32,259,57,-722,-245,-483.5,28,0.13810522906988193,0.04879402437518365,-0.06751945303926732,-0.06751945303926732,0,-201,-401,-200.86189477093012,-24519.274264029555,-0.05148192914981805,-0.2059277165992722,-5.027532143536919e-05,125006.28441517941,0.2850588141665551,0.0662606152798284,0,289,483,265,0,0.0662606152798284,-71.07142857142857,509,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.30407659243370944|0.13019676323655338|0.13810522906988193|-0.38734405288044077,0.04172879556881526|-0.4750383953809205|0.04879402437518365|0.04543985234641923,0.49533835636553647|0.48454399176705465|-0.06751945303926732|-0.4991034615947001,0.49533835636553647|-0.4750383953809205|-0.06751945303926732|-0.4991034615947001,2|-2|0|-2,-70|40|-201|-210,-139|80|-401|-419,-70.30407659243372|40.130196763236555|-200.86189477093012|-210.38734405288045,-8582.04059966232|4898.7056595747745|-24519.274264029555|-25682.04883458013,-0.018019293774972762|0.010285574319057965|-0.05148192914981805|-0.0539233504338939,-0.07207717509989105|0.04114229727623186|-0.2059277165992722|-0.2156934017355756,-1.7596966577121838e-05|1.0044506170955043e-05|-5.027532143536919e-05|-5.2659521908099513e-05,125002.19962082215|124998.74443672864|125006.28441517941|125006.58244023852,-0.08127904443359191|-0.14590001717106565|0.2850588141665551|-0.22465067547930495,-0.15786104297722614|-0.1021863263150693|0.0662606152798284|-0.45382491482335396,-1|0|0|-2,274|832|289|735,544|828|483|545,250|808|265|711,0|0|0|0,0.09213895702277386|-0.1021863263150693|0.0662606152798284|0.046175085176646036,13048492|13048497|13048496|13048499,13196695|13197135|13196172|13196139,,,,,,
41,58,13783040,13918208,10,92,92,0.1280008893575637,13786568,3528,3860,-236,1.596363845172108,0.0014814301641882478,0,13786640,13925904,13935120,-715.0455238077374,142,142,2,23,201,24,32,143,27,3930,3954,24,0.664502847472868,0.30700181171323204,0,-142,-568,13786072,13925336,13934552,13786074,13935493,-40.5,1242,1,32,-119,555,24,32,143,523,-139,46,-46.5,28,0.42365094018804883,-0.026572053738391332,-0.46009667491873074,-0.46009667491873074,-2,235,471,235.42365094018805,28738.238640159674,0.06034028371442179,0.24136113485768715,5.8926058314865026e-05,124992.63424271064,0.47079240394276645,-0.27276139027094093,-1,124,232,100,0,-0.02276139027094093,-6.678571428571429,512,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.42356043729995313|0.08830354361222768|0.42365094018804883|-0.41997310992168196,0.41256133480894164|-0.07949192682886519|-0.026572053738391332|-0.4554369223045569,-0.4941938375581003|-0.013849295751924728|-0.46009667491873074|-0.005264812530668905,0.41256133480894164|-0.013849295751924728|-0.46009667491873074|-0.005264812530668905,2|0|-2|0,236|-141|235|-125,473|-282|471|-249,235.57643956270005|-140.91169645638777|235.42365094018805|-125.41997310992168,28756.889595056156|-17201.134821336396|28738.238640159674|-15310.055311269736,0.06037944421844885|-0.03611638724020601|0.06034028371442179|-0.03214577945199961,0.2415177768737954|-0.14446554896082403|0.24136113485768715|-0.12858311780799844,5.896430099457895e-05|-3.526990941426368e-05|5.8926058314865026e-05|-3.139236274609337e-05,124992.62946237567|125004.40873867676|124992.63424271064|125003.92404534327,0.34470354979930473|-0.16957368743851697|0.47079240394276645|-0.03392975499465645,-0.3986838122722878|-0.32306833320939243|-0.27276139027094093|-0.17054931766565473,-2|-1|-1|-1,320|403|124|728,801|278|232|816,296|379|100|704,0|0|0|0,0.10131618772771223|-0.07306833320939243|-0.02276139027094093|0.07945068233434527,13786068|13786071|13786074|13786073,13935496|13933988|13935493|13934054,,,,,,
42,59,13996032,14127104,9,3982,-114,0.20444282739433137,13992336,-3696,3776,-320,1.1458252065174772,0.001279698706437303,0,14000592,14139856,14149072,-948.9357706971238,3847,-249,2,3889,3696,24,32,18,183,3845,3766,79,0.5077202187835246,0.6482869937566286,0,249,996,14001588,14140852,14150068,14001588,14150314,89.15625,1374,0,32,197,5,24,32,173,27,-1407,-478,-942.5,28,-0.30492285313155465,-0.03369606303631656,0.04184113628951991,0.04184113628951991,0,61,123,60.69507714686844,7409.0670345298395,0.015556458157388878,0.062225832629555514,1.5191853669325077e-05,124998.10101829135,-0.4603522026740361,-0.3942372555051332,-2,103,121,79,0,0.10576274449486678,20.178571428571427,508,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.013140829238922597|0.03592422115604996|-0.30492285313155465|0.2286683723141723,0.46001632816239635|0.47967860727681|-0.03369606303631656|0.01780103173638281,0.05329083209642249|0.015199246881138606|0.04184113628951991|-0.4887303729909718,0.05329083209642249|0.015199246881138606|0.04184113628951991|-0.4887303729909718,0|0|0|-2,62|201|61|101,124|403|123|203,61.98685917076108|201.03592422115605|60.69507714686844|101.22866837231417,7566.755269868296|24540.51809340284|7409.0670345298395|12357.015182167257,0.015887548485431894|0.051526533786435326|0.015556458157388878|0.025945424536680892,0.06355019394172758|0.2061061351457413|0.062225832629555514|0.10378169814672357,1.5515184067804584e-05|5.031888065081575e-05|1.5191853669325077e-05|2.5337328649102434e-05,124998.06060199151|124993.71013991865|124998.10101829135|124996.83283391887,-0.438307616369757|-0.3359516719529312|-0.4603522026740361|0.3415232121828168,-0.37078553530667135|-0.11696390336058116|-0.3942372555051332|0.4517912664637106,-1|0|-2|2,347|430|103|430,858|737|121|858,323|406|79|406,0|0|0|0,-0.12078553530667135|-0.11696390336058116|0.10576274449486678|-0.048208733536289405,14001586|14001587|14001588|14001591,14150315|14150871|14150314|14150471,,,,,,
43,61,14151680,14290944,11,3911,-185,0.19140071100929654,14148464,-3216,3941,-155,1.2496174915912808,0.0013528131731195838,0,14152912,14292176,14301392,-1026.746375623673,262,262,1,162,169,24,32,124,125,430,411,19,0.41359213877202683,0.16789386378445761,0,-262,-1048,14151864,14291128,14300344,14151866,14300286,-175.09375,1429,0,32,257,921,24,32,233,889,573,-817,-122.0,28,0.4906283533408759,-0.43344699765134465,0.48819445099832137,-0.43344699765134465,-2,-14,-28,-13.509371646659124,-1649.093218586319,-0.0034625209264555886,-0.013850083705822355,-3.3813680922417858e-06,125000.42267101152,0.4557523327020765,0.4410366187646403,2,139,701,115,0,-0.05896338123535971,0.6071428571428571,506,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.4748491931238881|0.12258287373469767|0.4906283533408759|-0.013519442660522641,-0.057503310305577315|-0.48089798367961123|-0.43344699765134465|0.0042791169061047185,-0.06132395217917974|0.035483613274323034|0.48819445099832137|0.4466747364585899,-0.06132395217917974|0.035483613274323034|-0.43344699765134465|0.4466747364585899,0|0|-2|2,-14|-209|-14|-111,-27|-418|-28|-221,-13.525150806876113|-208.8774171262653|-13.509371646659124|-111.01351944266052,-1651.019385604994|-25497.731582796056|-1649.093218586319|-13551.455010090396,-0.0034665652057812467|-0.05353634845352299|-0.0034625209264555886|-0.028453331823523817,-0.013866260823124987|-0.21414539381409195|-0.013850083705822355|-0.11381332729409527,-3.3853175837707487e-06|-5.228159028664354e-05|-3.3813680922417858e-06|-2.7786456858909977e-05,125000.42316469798|125006.53519878583|125000.42267101152|125003.47330710737,-0.17225403876417966|0.32232046276158743|0.4557523327020765|-0.46383188189417224,-0.1869869408887499|0.09479098183411483|0.4410366187646403|0.41524145785585165,-1|0|2|2,207|235|139|910,492|701|701|650,183|211|115|886,0|0|0|0,0.0630130591112501|0.09479098183411483|-0.05896338123535971|-0.08475854214414835,14151862|14151863|14151866|14151863,14300287|14299507|14300286|14299899,,,,,,
44,62,14336000,14479360,12,153,153,0.5883168009987783,14331928,-4072,1310,1310,0.2972877812501153,0.00125944055280924,0,14323936,14463200,14472416,-657.9113583809072,3894,-202,2,3955,3893,24,32,37,33,33,228,195,0.5962891626627371,0.22695949685024666,0,202,808,14324744,14464008,14473224,14324746,14473892,53.25,1562,0,32,-285,-228,24,32,309,260,-169,391,111.0,28,-0.46254071374405625,-0.016500036557260955,-0.479857368016269,-0.479857368016269,-2,167,334,166.53745928625594,20329.279698029288,0.04268440108833707,0.17073760435334828,4.168398543782917e-05,124994.78950182027,-0.11395653318948273,0.06745217143594973,0,162,651,138,0,0.06745217143594973,11.035714285714286,505,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.07711648936938764|-0.36801849496314093|-0.46254071374405625|0.12086729226046489,-0.029655832254945835|0.42191527417912766|-0.016500036557260955|-0.4369898568023274,-0.4239439273177368|0.011703317039575722|-0.479857368016269|0.02173273783824925,-0.4239439273177368|0.011703317039575722|-0.479857368016269|0.02173273783824925,-2|0|-2|0,171|-114|167|-201,343|-228|334|-402,171.0771164893694|-114.36801849496314|166.53745928625594|-200.87913270773953,20883.437071456225|-13960.93975768593|20329.279698029288|-24521.378504362736,0.04384793840715845|-0.029313107057351635|0.04268440108833707|-0.05148634732103228,0.1753917536286338|-0.11725242822940654|0.17073760435334828|-0.20594538928412912,4.282025235074067e-05|-2.8626081110694956e-05|4.168398543782917e-05|-5.0279636055695585e-05,124994.64746845617|125003.57826013883|124994.78950182027|125006.28495450696,-0.020809898288666417|0.07368389120432339|-0.11395653318948273|0.3741696235652163,0.16554383994175703|-0.050896813789421014|0.06745217143594973|0.1553526474508291,1|0|0|1,129|71|162|219,214|14|651|1018,105|47|138|195,0|0|0|0,-0.08445616005824297|-0.050896813789421014|0.06745217143594973|-0.0946473525491709,14324744|14324743|14324746|14324745,14473905|14472767|14473892|14472420,,,,,,
45,65,14520320,14659584,11,3712,-384,0.3939870008301661,14522304,1984,3782,-314,0.8016206966700432,0.0014836075509140822,0,14518688,14657952,14667168,-1437.701932470247,4052,-44,2,55,130,24,32,75,142,4022,3730,292,0.6243229690305035,0.7224509193850638,0,44,176,14518864,14658128,14667344,14518862,14666363,208.75,1610,1,32,99,-409,24,32,75,441,-697,-410,-553.5,28,0.2951407686181697,-0.00040846990471976596,0.46069875607429367,0.46069875607429367,2,-245,-489,-244.70485923138182,-29871.198636643287,-0.06271910478557048,-0.2508764191422819,-6.124912576715867e-05,125007.65614072091,0.45368740293603826,0.18713120759736368,1,490,183,466,0,-0.06286879240263632,46.5,476,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.21541992695716353|0.384746702471816|0.2951407686181697|-0.345396002854371,0.4572488935087904|-0.4703512032936944|-0.00040846990471976596|0.4369623059709511,-0.04683780135837878|-0.40247134537851137|0.46069875607429367|0.0703667704557347,-0.04683780135837878|-0.40247134537851137|0.46069875607429367|0.0703667704557347,0|-2|2|0,-244|-188|-245|160,-488|-376|-489|321,-243.78458007304283|-187.61525329752817|-244.70485923138182|159.65460399714564,-29758.859872197612|-22902.25259979592|-29871.198636643287|19489.08740199532,-0.06248323253871305|-0.04808674730816285|-0.06271910478557048|0.040920290136647955,-0.2499329301548522|-0.1923469892326514|-0.2508764191422819|0.16368116054659182,-6.1018781776086966e-05|-4.695971416812778e-05|-6.124912576715867e-05|3.996122083657027e-05,125007.627347722|125005.86996427101|125007.65614072091|124995.00484739542,-0.04630124259719626|0.05875274076027748|0.45368740293603826|0.37981605482846925,-0.3118549808867268|-0.14561593529941463|0.18713120759736368|-0.446272712090777,-1|-1|1|-2,283|656|490|215,183|698|183|523,259|632|466|191,0|0|0|0,-0.06185498088672681|0.10438406470058537|-0.06286879240263632|0.05372728790922299,14518862|14518865|14518862|14518865,14666367|14666592|14666363|14667987,,,,,,
46,66,14876672,15024128,13,113,113,0.2860144810125069,14880160,3488,392,392,0.5792589695629576,0.0012488786930721198,0,14876488,15015752,15024968,-596.0232823947152,254,254,2,282,295,24,32,4,9,302,20,282,0.3339937897053277,0.22565885663370833,0,-254,-1016,14875472,15014736,15023952,14875470,15023744,20.1875,1189,0,32,763,277,24,32,739,245,-100,353,126.5,28,0.1610544317948676,0.09952778145770935,0.4953310054887652,0.4953310054887652,2,-52,-104,-51.83894556820513,-6327.996285181291,-0.01328658641793242,-0.05314634567172968,-1.297518204876213e-05,125001.6218977561,0.07016024011492772,0.013692247838714922,0,382,923,358,0,0.013692247838714922,23.714285714285715,462,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.23718829591781893|-0.31460638500573157|0.1610544317948676|-0.3723476374384428,0.4541084940885378|-0.4383346559815209|0.09952778145770935|-0.4925865486222847,0.00595899719680304|0.05357733522168928|0.4953310054887652|-0.05857663035335747,0.00595899719680304|0.05357733522168928|0.4953310054887652|-0.05857663035335747,0|0|2|0,-177|-142|-52|-239,-353|-283|-104|-477,-177.23718829591783|-142.31460638500573|-51.83894556820513|-239.37234763743845,-21635.398961904033|-17372.388474732146|-6327.996285181291|-29220.257279960748,-0.04542679626202528|-0.036475960217604506|-0.01328658641793242|-0.06135235483838385,-0.18170718504810113|-0.14590384087041802|-0.05314634567172968|-0.2454094193535354,-4.4362105724634064e-05|-3.56210549000044e-05|-1.297518204876213e-05|-5.991440902185923e-05,125005.54526321558|125004.4526318625|125001.6218977561|125007.48930112773,-0.447698483188006|-0.1136533917416549|0.07016024011492772|-0.021851985181640998,0.3592376326983866|-0.26867622266647406|0.013692247838714922|-0.28259949324477196,1|-1|0|-1,400|659|382|764,790|719|923|305,376|635|358|740,0|0|0|0,0.1092376326983866|-0.018676222666474063|0.013692247838714922|-0.03259949324477196,14875470|14875471|14875470|14875473,15023241|15023384|15023744|15022998,,,,,,
47,67,15028224,15159296,9,3352,-744,0.41669601538108225,15025616,-2608,71,71,1.4546003499837914,0.0012407566818443587,0,15033640,15172904,15182120,-637.4466243198607,118,118,2,88,221,24,32,54,71,88,13,75,0.5183386597761712,0.4976762247432911,0,-118,-472,15033168,15172432,15181648,15033168,15181062,-61.625,1339,1,32,-30,103,24,32,54,71,207,646,426.5,28,-0.0420227465911922,0.476005550625473,-0.033120825201308435,-0.033120825201308435,0,-147,-294,-147.0420227465912,-17949.465667308494,-0.037687621167364974,-0.1507504846694599,-3.680431754625486e-05,125004.60053969329,-0.2391247025569876,-0.3992970925182888,-2,963,584,939,0,0.10070290748171118,95.82142857142857,512,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.038373650726498135|0.479471223297472|-0.0420227465911922|0.1645464920383456,-0.01967046082199886|0.487016864682289|0.476005550625473|-0.02766227847968139,-0.45885637691003467|-0.004704202263724255|-0.033120825201308435|0.04436389020003162,-0.45885637691003467|-0.004704202263724255|-0.033120825201308435|0.04436389020003162,-2|0|0|0,95|45|-147|154,191|91|-294|308,95.0383736507265|45.47947122329747|-147.0420227465912|154.16454649203834,11601.36397103595|5551.69326456268|-17949.465667308494|18818.9143667039,0.024358820394383456|0.011656620674414978|-0.037687621167364974|0.03951316036806396,0.09743528157753382|0.04662648269765991|-0.1507504846694599|0.15805264147225584,2.3787910541390094e-05|1.1383418627358377e-05|-3.680431754625486e-05|3.858707067193746e-05,124997.02651118232|124998.57707267157|125004.60053969329|124995.176616166,0.32062587571023593|0.36830765931755505|-0.2391247025569876|0.30878502197807833,0.42415086238636557|0.41784829718381866|-0.3992970925182888|0.4767159535423502,2|2|-2|2,962|887|963|83,127|31|584|486,938|863|939|59,0|0|0|0,-0.07584913761363443|-0.08215170281618134|0.10070290748171118|-0.02328404645764981,15033168|15033167|15033168|15033169,15182024|15181825|15181062|15182263,,,,,,
48,68,15163392,15298560,10,392,392,0.5035929603763102,15160184,-3208,877,877,0.8820097387582457,0.0013265036646377567,0,15168136,15307400,15316616,-537.0223221151975,13,13,2,32,76,24,32,5,31,401,198,203,0.7150132754559229,0.21074099588325906,0,-13,-52,15168084,15307348,15316564,15168084,15316453,51.4375,1239,1,32,-269,-109,24,32,293,141,414,211,312.5,28,0.4258383927627183,-0.021739341435193182,0.018126923654961047,0.018126923654961047,0,-28,-56,-27.574161607237283,-3365.9865243209574,-0.007067398402511094,-0.028269593610044375,-6.90175625245224e-06,125000.86271953156,-0.20802982522539393,-0.2380662684360661,-1,812,485,788,0,0.011933731563933903,63.392857142857146,453,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.178236548131872|-0.35356943999288115|0.4258383927627183|-0.43054224423557796,-0.47293224192276284|-0.026746568686164096|-0.021739341435193182|-0.4515130431502712,-0.02287761797231269|0.08213854751772942|0.018126923654961047|0.02270321656226315,-0.02287761797231269|0.08213854751772942|0.018126923654961047|0.02270321656226315,0|0|0|0,-224|-189|-28|-190,-447|-378|-56|-379,-223.82176345186812|-189.35356943999287|-27.574161607237283|-190.43054224423557,-27321.99260887062|-23114.44939453038|-3365.9865243209574|-23245.915801298288,-0.057366660716595276|-0.04853228661061946|-0.007067398402511094|-0.04880832023893674,-0.2294666428663811|-0.19412914644247783|-0.028269593610044375|-0.19523328095574696,-5.6022129606050074e-05|-4.7394811143183065e-05|-6.90175625245224e-06|-4.766437523333666e-05,125007.00276620075|125005.92435139291|125000.86271953156|125005.95804690417,0.14138923909663847|-0.47089462402209326|-0.20802982522539393|0.46083696891628745,-0.1024190689488913|0.32284315788277396|-0.2380662684360661|0.25340160790080635,0|1|-1|1,417|813|812|602,6|994|485|513,393|789|788|578,0|0|0|0,-0.1024190689488913|0.07284315788277396|0.011933731563933903|0.003401607900806347,15168082|15168083|15168084|15168085,15315666|15315806|15316453|15315804,,,,,,
49,70,15441920,15605760,17,3931,-165,0.41279527535103033,15444712,2792,3634,-462,1.8052588330036263,0.0014730161838100687,0,15445112,15584376,15593592,-840.1415318311338,3903,-193,2,3912,4015,24,32,15,80,3860,3623,237,0.6499702162793501,0.5604183811469156,0,193,772,15445884,15585148,15594364,15445884,15594915,162.125,1413,0,32,-576,52,24,32,600,20,-125,673,274.0,28,-0.28626895119621,0.4694087768424424,0.01757086765469751,0.01757086765469751,0,138,276,137.7137310488038,16810.758184668433,0.0352967323787174,0.1411869295148696,3.446946521359121e-05,124995.6913168483,0.14706630377365437,0.2970774163832033,1,484,283,460,0,0.047077416383203285,69.78571428571429,477,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.4559649262040672|-0.46767523845066783|-0.28626895119621|-0.0056420429351631525,0.0006824758702208555|0.44899174716556445|0.4694087768424424|-0.49388031897660767,0.4723939140890252|0.4521054666637383|0.01757086765469751|0.010471791267661956,0.4723939140890252|0.4521054666637383|0.01757086765469751|0.010471791267661956,2|2|0|0,-157|31|138|219,-313|62|276|438,-156.54403507379592|30.532324761549333|137.7137310488038|218.99435795706484,-19109.379281469228|3727.090424993815|16810.758184668433|26732.709711555766,-0.04012303544027986|0.00782559072215228|0.0352967323787174|0.05612937204148678,-0.16049214176111945|0.03130236288860912|0.1411869295148696|0.22451748816594713,-3.91826517971483e-05|7.642178439601835e-06|3.446946521359121e-05|5.4813839884264437e-05,125004.89783147465|124999.04472769504|124995.6913168483|124993.14827001447,0.1884567800000696|-0.2974756302273889|0.14706630377365437|-0.193388303404761,0.017933879378880135|-0.26421686965824165|0.2970774163832033|0.0451615277715578,0|-1|1|0,762|878|484|1020,613|421|283|53,738|854|460|996,0|0|0|0,0.017933879378880135|-0.014216869658241649|0.047077416383203285|0.0451615277715578,15445880|15445881|15445884|15445885,15593734|15594488|15594915|15595241,,,,,,
50,72,15630336,15790080,16,65,65,0.25732130203165093,15633728,3392,875,875,1.998321765864102,0.0013826570919026786,0,15638328,15777592,15786808,-1048.2051851901235,4014,-82,2,3979,3989,24,32,59,57,625,923,298,0.48811793842260787,0.37102187310628654,0,82,328,15638656,15777920,15787136,15638654,15786508,-167.84375,1528,1,32,970,-343,24,32,946,375,-861,357,-252.0,28,-0.057294038930890245,0.07557929508192274,0.3892651895197332,0.3892651895197332,2,-157,-313,-157.05729403893088,-19172.032963736678,-0.04025458633353774,-0.16101834533415096,-3.931111946634545e-05,125004.91388993329,0.1011184268465255,-0.06996356507100998,0,889,334,865,0,-0.06996356507100998,49.32142857142857,496,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.42041077508064323|-0.4383408825965905|-0.057294038930890245|-0.05956232897448214,-0.06866798292799103|0.02801818996556449|0.07557929508192274|0.1191548320138267,-0.01796506188247804|-0.05253292344264082|0.3892651895197332|-0.48536282831292965,-0.01796506188247804|-0.05253292344264082|0.3892651895197332|-0.48536282831292965,0|0|2|-2,-168|60|-157|-128,-336|121|-313|-256,-167.57958922491935|59.56165911740341|-157.05729403893088|-128.0595623289745,-20456.492825307538|7270.7103414799085|-19172.032963736678|-15632.270792111145,-0.04295150431231273|0.0152659573296605|-0.04025458633353774|-0.032822319645523505,-0.17180601724925093|0.061063829318642|-0.16101834533415096|-0.13128927858209402,-4.19448284299929e-05|1.4908161454746582e-05|-3.931111946634545e-05|-3.205304652883155e-05,125005.24310355373|124998.13647981816|125004.91388993329|125004.00663081609,-0.3924131998764855|0.4359777111064952|0.1011184268465255|0.4643229430303182,0.4250429067961854|-0.49914197024244755|-0.06996356507100998|0.3248280845368432,2|-2|0|1,500|450|889|220,961|780|334|399,476|426|865|196,0|0|0|0,-0.0749570932038146|0.0008580297575524476|-0.06996356507100998|0.0748280845368432,15638654|15638655|15638654|15638659,15786460|15787377|15786508|15786624,,,,,,
51,73,15831040,15962112,9,168,168,0.3883767120167329,15833224,2184,3759,-337,2.1318485322942853,0.0015131280563622236,0,15840928,15980192,15989408,-1018.0601726254436,4026,-70,2,3876,4006,24,32,174,52,239,176,63,0.5808815747055714,0.22214014070004662,0,70,280,15841208,15980472,15989688,15841210,15989190,-112.375,1651,0,32,-150,221,24,32,174,189,433,-1115,-341.0,28,-0.4153624231419731,0.009177667660026145,-0.4383226595862766,-0.4383226595862766,-2,-124,-247,-124.41536242314197,-15187.422170793698,-0.031888292603839956,-0.12755317041535982,-3.114091074593746e-05,125003.89261384323,-0.4587480229091552,0.40572673352452493,2,332,895,308,0,-0.09427326647547507,-21.428571428571427,493,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.1622283348351123|-0.34632869817248707|-0.4153624231419731|-0.29465471749685124,0.02012166009808425|-0.4645131445175821|0.009177667660026145|-0.013011571705419556,-0.055167340369848716|0.4743037559936738|-0.4383226595862766|-0.04359309844630843,-0.055167340369848716|-0.4645131445175821|-0.4383226595862766|-0.04359309844630843,0|-2|-2|0,-143|36|-124|36,-286|73|-247|73,-142.8377716651649|35.653671301827515|-124.41536242314197|35.705345282503146,-17436.251423970323|4352.254797586366|-15187.422170793698|4358.562656555559,-0.03661005014998075|0.009138217987960712|-0.031888292603839956|0.009151462293034433,-0.146440200599923|0.03655287195184285|-0.12755317041535982|0.03660584917213773,-3.5752002099590574e-05|8.924041003867883e-06|-3.114091074593746e-05|8.936974895541438e-06,125004.46900026244|124998.88449487452|125003.89261384323|124998.88287813806,-0.22668894516923266|-0.1720901689028393|-0.4587480229091552|0.2492536949307934,-0.38228165830665084|-0.13325274245400626|0.40572673352452493|0.2881474096761898,-2|-1|2|1,980|71|332|71,486|309|895|309,956|47|308|47,0|0|0|0,0.11771834169334916|0.11674725754599374|-0.09427326647547507|0.03814740967618979,15841206|15841209|15841210|15841209,15989116|15989832|15989190|15989832,,,,,,
