source_dataset,source_csv,target_snr_db,packet_index,event_index,frame_index,payload_symbol_index,sf,n_bins,gt_raw_fft_bin,noisy_argmax_bin,argmax_to_gt_signed_delta,argmax_to_gt_abs_distance,is_argmax_correct,gt_bin_rank,gt_peak_energy_ratio,gt_to_argmax_power_db,gt_within_pm0_bins,gt_within_pm1_bins,gt_within_pm2_bins,gt_within_pm4_bins,gt_within_pm8_bins,gt_within_pm16_bins,gt_within_pm32_bins,gt_within_pm64_bins,gt_within_pm128_bins,gt_within_pm256_bins
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,9,10,1024,492,492,0,0,1,1,0.01737715317393078,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,10,10,1024,765,765,0,0,1,1,0.01468366375372269,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,11,10,1024,1023,1023,0,0,1,1,0.032965382551197006,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,12,10,1024,597,597,0,0,1,1,0.015602926758601584,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,13,10,1024,562,562,0,0,1,1,0.030178600538461227,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,14,10,1024,478,478,0,0,1,1,0.022341405660101496,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,15,10,1024,267,267,0,0,1,1,0.02841266527570378,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,16,10,1024,917,917,0,0,1,1,0.03821526824142631,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,17,10,1024,656,656,0,0,1,1,0.02140819452819945,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,18,10,1024,889,889,0,0,1,1,0.0253400868884585,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,19,10,1024,510,510,0,0,1,1,0.024781995592655197,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,20,10,1024,860,860,0,0,1,1,0.02338156090031914,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,21,10,1024,553,553,0,0,1,1,0.02148813969710376,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,22,10,1024,629,629,0,0,1,1,0.030934746222641734,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,23,10,1024,759,759,0,0,1,1,0.02076661471830694,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,24,10,1024,874,874,0,0,1,1,0.029823013422033837,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,25,10,1024,720,720,0,0,1,1,0.025644340533248187,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,26,10,1024,314,314,0,0,1,1,0.019498921648423588,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,27,10,1024,602,602,0,0,1,1,0.019246477554478895,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,28,10,1024,7,7,0,0,1,1,0.022288740690960544,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,29,10,1024,610,610,0,0,1,1,0.01931835743325768,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,30,10,1024,775,775,0,0,1,1,0.025147302130817423,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,31,10,1024,920,920,0,0,1,1,0.031050259906253853,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,32,10,1024,753,753,0,0,1,1,0.02425077948291737,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,33,10,1024,586,586,0,0,1,1,0.01968024982580311,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,8,8,5,34,10,1024,91,91,0,0,1,1,0.022524859579564186,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,0,10,1024,222,222,0,0,1,1,0.025668593980779777,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,1,10,1024,826,826,0,0,1,1,0.031048438776893197,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,2,10,1024,922,922,0,0,1,1,0.0214533018241992,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,3,10,1024,691,691,0,0,1,1,0.014319557611598826,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,4,10,1024,86,86,0,0,1,1,0.03284966404579598,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,5,10,1024,468,468,0,0,1,1,0.025876156953227942,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,6,10,1024,89,89,0,0,1,1,0.025332188851531108,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,7,10,1024,713,713,0,0,1,1,0.03648777540492589,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,8,10,1024,865,865,0,0,1,1,0.02930965323425816,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,9,10,1024,492,492,0,0,1,1,0.02842310723225387,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,10,10,1024,765,765,0,0,1,1,0.018714104589659025,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,11,10,1024,1023,1023,0,0,1,1,0.02137085717491751,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,12,10,1024,597,597,0,0,1,1,0.022050192838737423,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,13,10,1024,562,562,0,0,1,1,0.029184268506553153,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,14,10,1024,478,478,0,0,1,1,0.028725874277001427,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,15,10,1024,267,267,0,0,1,1,0.023836830262061685,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,16,10,1024,917,917,0,0,1,1,0.036168431464930824,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,17,10,1024,656,656,0,0,1,1,0.024319945276963763,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,18,10,1024,889,889,0,0,1,1,0.019814661745206713,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,19,10,1024,510,510,0,0,1,1,0.022982091018568608,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,20,10,1024,860,860,0,0,1,1,0.02076381494942867,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,21,10,1024,553,553,0,0,1,1,0.028035565521297812,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,22,10,1024,629,629,0,0,1,1,0.016697742023334485,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,23,10,1024,759,759,0,0,1,1,0.012886992452848122,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,24,10,1024,874,874,0,0,1,1,0.01887000580662185,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,25,10,1024,720,720,0,0,1,1,0.013692223687251712,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,26,10,1024,314,314,0,0,1,1,0.016088864726525504,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,27,10,1024,602,602,0,0,1,1,0.03304053147444497,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,28,10,1024,7,7,0,0,1,1,0.01963026233888845,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,29,10,1024,610,610,0,0,1,1,0.016246237901758276,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,30,10,1024,794,794,0,0,1,1,0.029569738650809224,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,31,10,1024,905,905,0,0,1,1,0.024246531927809727,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,32,10,1024,741,741,0,0,1,1,0.01111807886886031,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,33,10,1024,580,580,0,0,1,1,0.012520311392629296,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,9,9,6,34,10,1024,89,89,0,0,1,1,0.02607292248048795,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,0,10,1024,803,803,0,0,1,1,0.026677424446905094,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,1,10,1024,826,826,0,0,1,1,0.036041546728032,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,2,10,1024,922,922,0,0,1,1,0.02932301530806772,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,3,10,1024,691,691,0,0,1,1,0.024011009833124562,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,4,10,1024,107,107,0,0,1,1,0.024469487662941686,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,5,10,1024,468,468,0,0,1,1,0.014701076959405748,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,6,10,1024,89,89,0,0,1,1,0.025558281668764563,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,7,10,1024,713,713,0,0,1,1,0.02510415798022452,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,8,10,1024,865,865,0,0,1,1,0.01973352963977294,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,9,10,1024,492,492,0,0,1,1,0.01972213678452157,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,10,10,1024,765,765,0,0,1,1,0.02049159151462289,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,11,10,1024,1023,1023,0,0,1,1,0.03169597653742088,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,12,10,1024,597,597,0,0,1,1,0.015388328622419883,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,13,10,1024,562,562,0,0,1,1,0.02445674961161473,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,14,10,1024,478,478,0,0,1,1,0.028572857563914852,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,15,10,1024,267,267,0,0,1,1,0.027372514405742687,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,16,10,1024,917,917,0,0,1,1,0.01780746598649835,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,17,10,1024,656,656,0,0,1,1,0.023784366610788376,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,18,10,1024,889,889,0,0,1,1,0.022983240093286235,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,19,10,1024,510,510,0,0,1,1,0.020066156536106387,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,20,10,1024,860,860,0,0,1,1,0.03388387539602509,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,21,10,1024,553,553,0,0,1,1,0.0302429972979683,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,22,10,1024,629,629,0,0,1,1,0.030018483662825,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-15.0,10,10,7,23,10,1024,759,759,0,0,1,1,0.013211220027363964,0.0,1,1,1,1,1,1,1,1,1,1
