payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index,packet_timing_tau0,packet_timing_slope
27,602,602,602,1,1,0,1,1,1,1,1,0.041782274392782544,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.07301860432232013,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
29,610,610,610,1,1,0,1,1,1,1,1,0.03655859287876989,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
30,791,791,791,1,1,0,1,1,1,1,1,0.03664399033845335,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
31,904,904,904,1,1,0,1,1,1,1,1,0.08162417935564185,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
32,761,761,761,1,1,0,1,1,1,1,1,0.045417928476057676,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
33,587,587,587,1,1,0,1,1,1,1,1,0.05266252468344206,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
34,934,934,934,1,1,0,1,1,1,1,1,0.07230874915332874,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
0,222,222,222,1,1,0,1,1,1,1,1,0.06675367870203684,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
1,826,826,826,1,1,0,1,1,1,1,1,0.07430438685003983,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
2,871,871,871,1,1,0,1,1,1,1,1,0.03790802181819966,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
3,691,691,691,1,1,0,1,1,1,1,1,0.11013646261893753,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.03894965899360295,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.04946511598390649,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.06863019813274134,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
7,713,713,391,1,2,-1,1,1,1,0,1,0.02058510376954615,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
8,865,865,618,1,2,-1,1,1,1,0,1,0.07713916204849813,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
9,492,492,492,1,1,0,1,1,1,1,1,0.06964448558367514,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
10,765,765,1000,1,15,-14,1,0,1,0,1,0.024424240110741624,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.08381167301106454,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
12,597,597,62,1,2,-1,1,1,1,0,1,0.021840042604953407,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.06315168260864869,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
14,478,410,410,2,2,0,1,1,0,0,1,0.057167222673503416,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.05019006950249577,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
16,917,508,508,2,58,-56,1,0,0,0,1,0.00932394436490717,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.04297675793611271,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.07037997142043464,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.09245395171145893,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.03891892581570921,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.03700466749858069,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.0756936275185441,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
23,759,759,759,1,1,0,1,1,1,1,1,0.044408982189654375,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.00786477421839112,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
25,720,720,720,1,1,0,1,1,1,1,1,0.04062155171810542,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.047130650622193425,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.0629973410426824,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.05698569019550813,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
29,610,610,610,1,1,0,1,1,1,1,1,0.035014780756032905,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
30,778,778,778,1,1,0,1,1,1,1,1,0.06837269386862166,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
31,921,921,921,1,1,0,1,1,1,1,1,0.030200247876749367,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
32,749,749,302,1,11,-10,1,0,1,0,1,0.009086811248314675,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
33,577,577,577,1,1,0,1,1,1,1,1,0.0471391985203637,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
34,936,936,936,1,1,0,1,1,1,1,1,0.08103693247378096,packet_tau0.5_slope0.5,packet_timing,0_0_0_10_14_16,-25.0,13,0.5,0.5
0,803,627,627,8,59,-51,1,0,0,0,1,0.03386150182567942,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
1,711,548,190,694,694,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
2,922,630,121,280,280,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
3,718,101,101,19,4,15,0,1,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
4,107,45,45,6,48,-42,1,0,0,0,1,0.06825881574420713,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
5,468,129,276,163,163,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
6,89,503,491,6,133,-127,1,0,0,0,1,0.01327756319080976,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
7,713,127,468,431,431,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
8,865,938,938,844,844,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
9,492,450,382,876,876,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
10,765,971,971,768,768,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
11,1023,187,11,439,438,1,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
12,597,788,229,31,15,16,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
13,562,450,893,140,140,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
14,478,348,381,379,379,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
15,267,636,190,15,75,-60,0,0,0,0,1,0.0817766016907588,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
16,917,990,338,111,105,6,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
17,656,406,216,56,45,11,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
18,889,47,47,654,654,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
19,510,549,806,629,629,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
20,860,905,905,825,825,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
21,553,117,190,137,137,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
22,629,806,806,827,827,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
23,759,292,925,396,396,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
24,874,407,407,57,47,10,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
25,720,27,545,462,462,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
26,314,100,819,57,49,8,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
27,602,168,168,60,52,8,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
28,7,312,312,623,623,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
29,610,859,859,292,292,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
30,826,461,461,104,100,4,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
31,928,460,967,411,411,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
32,761,889,761,17,1,16,0,1,0,1,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
33,590,457,150,224,224,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
34,936,816,613,430,430,0,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,0,-0.5,-0.5
0,803,803,803,1,1,0,1,1,1,1,1,0.08087663124812842,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
1,826,826,826,1,1,0,1,1,1,1,1,0.020611365798884732,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
2,922,922,922,1,1,0,1,1,1,1,1,0.02736699615111855,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
3,718,718,718,1,1,0,1,1,1,1,1,0.08380346450716913,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
4,86,86,86,1,1,0,1,1,1,1,1,0.03229027092515472,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.05702727542962237,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
6,89,89,432,1,22,-21,1,0,1,0,1,0.044196957564823176,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.07072258624258489,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.07936650126789838,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.18202270796419986,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
10,765,765,765,1,1,0,1,1,1,1,1,0.0655930189756916,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.15317557608076207,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
12,597,597,597,1,1,0,1,1,1,1,1,0.08236919589324387,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
13,562,562,562,1,1,0,1,1,1,1,1,0.15091304716641474,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.11747585749752874,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.060179718984831584,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
16,917,917,582,1,89,-88,1,0,1,0,1,0.002515824996446442,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.20609882223871778,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
18,889,889,424,1,4,-3,1,1,1,0,1,0.07991751698599542,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.16495471210562945,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.03233645028512458,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
21,553,553,536,1,2,-1,1,1,1,0,1,0.08910558023093781,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
22,629,629,629,1,1,0,1,1,1,1,1,0.03790098020527018,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.11169539314186862,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
24,874,572,178,95,90,5,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
25,720,85,85,2,6,-4,1,1,0,0,1,0.026478930713791708,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.0843782774546011,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.0481300472712009,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.04540419148695991,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.18993172480386838,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
30,775,775,775,1,1,0,1,1,1,1,1,0.05872188785418217,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
31,912,912,912,1,1,0,1,1,1,1,1,0.09206810991580201,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
32,768,768,768,1,1,0,1,1,1,1,1,0.10395634790511514,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
33,581,581,581,1,1,0,1,1,1,1,1,0.12906801561257844,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
34,93,93,93,1,1,0,1,1,1,1,1,0.07428025007702638,packet_tau0_slope0,packet_timing,0_0_0_10_14_32,-25.0,2,0.0,0.0
0,222,222,222,1,1,0,1,1,1,1,1,0.07528053663843713,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
1,711,356,356,9,38,-29,0,0,0,0,1,0.1008364393785687,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
2,871,654,907,2,10,-8,1,0,0,0,1,0.05370760870931143,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
3,718,718,718,1,1,0,1,1,1,1,1,0.03355308027745914,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.06656663901028541,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.028849301246907193,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
6,89,417,778,2,8,-6,1,1,0,0,1,0.07147317655415672,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
7,713,815,815,15,59,-44,0,0,0,0,1,0.13426022476969107,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.06808010521810035,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
9,492,831,42,149,148,1,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.18691358527431515,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.036968253603820556,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.028084260183342525,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.058511550748800004,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
14,478,478,478,1,1,0,1,1,1,1,1,0.04637578527038184,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
15,267,84,84,5,25,-20,1,0,0,0,1,0.11090920911720469,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
16,917,917,917,1,1,0,1,1,1,1,1,0.08030252199718213,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.050091206789992855,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.04711009099421918,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.04637340850375491,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.10208138914928817,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.0668052333161758,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.031434652674372274,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
23,759,759,759,1,1,0,1,1,1,1,1,0.10176754297025298,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
24,874,874,690,1,2,-1,1,1,1,0,1,0.04956699467592137,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
25,720,340,299,4,14,-10,1,0,0,0,1,0.07588964950139068,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
26,314,314,285,1,4,-3,1,1,1,0,1,0.05901484785726645,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.08479308166531582,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.10246497633926552,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
29,610,610,520,1,24,-23,1,0,1,0,1,0.021373664381210637,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
30,778,778,778,1,1,0,1,1,1,1,1,0.030353898633954067,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
31,897,897,438,1,2,-1,1,1,1,0,1,0.057264891150385515,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
32,740,740,740,1,1,0,1,1,1,1,1,0.06533052675163858,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
33,590,590,590,1,1,0,1,1,1,1,1,0.10136780170775636,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
34,930,930,930,1,1,0,1,1,1,1,1,0.0918991150983186,packet_tau-0.5_slope0.5,packet_timing,0_0_0_10_14_32,-25.0,3,-0.5,0.5
0,803,803,803,1,1,0,1,1,1,1,1,0.04498078590995066,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
1,711,711,346,1,14,-13,1,0,1,0,1,0.028913554732338,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
2,871,871,871,1,1,0,1,1,1,1,1,0.007937480859341442,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
3,718,718,718,1,1,0,1,1,1,1,1,0.06323917927833703,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
4,86,86,86,1,1,0,1,1,1,1,1,0.10721014995891721,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
5,468,576,484,4,8,-4,1,1,0,0,1,0.1579054329487303,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.03455331656696664,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
7,713,713,713,1,1,0,1,1,1,1,1,0.0748068561247323,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.04604918266647993,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
9,492,492,492,1,1,0,1,1,1,1,1,0.04226928444442271,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.07287619384194559,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.06701041794731485,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
12,597,155,155,2,48,-46,1,0,0,0,1,0.018206740679653804,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.055685922240172714,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
14,478,137,137,154,152,2,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.04653252971433378,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
16,917,917,917,1,1,0,1,1,1,1,1,0.07506578019712724,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
17,656,656,146,1,11,-10,1,0,1,0,1,0.068472764678279,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.09820571298047914,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.09824659531338709,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.07263388402112422,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
21,553,553,819,1,16,-15,1,0,1,0,1,0.014839783331374763,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.05666377034321213,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
23,759,759,759,1,1,0,1,1,1,1,1,0.05634758538900712,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.10342013804719943,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
25,720,720,720,1,1,0,1,1,1,1,1,0.04523087481433654,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
26,314,381,239,5,45,-40,1,0,0,0,1,0.03085493567048891,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.07437827749906382,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
28,7,7,7,1,1,0,1,1,1,1,1,0.05739854632642997,packet_tau0.5_slope-0.5,packet_timing,0_0_0_10_14_32,-25.0,4,0.5,-0.5
