trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,-65.536,-2000.0,1035,0,-27.394542130963607,1.2027992026752152e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,-32.768,-1000.0,1002,0,-13.603051484011157,0.00027430428354424663
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,-16.384,-500.0,681,0,-14.148617961043621,0.00037344048004067654
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,-8.192,-250.0,673,0,-13.82544455433645,0.00045695227959864637
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,-4.096,-125.0,669,0,-14.728148668403207,0.0003462489345276154
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,0.0,665,1,2.2890303847846996,0.0089895424867672
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,4.096,125.0,661,0,-8.48981452959052,0.0010037417788694297
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,8.192,250.0,961,0,-9.65831299679437,0.0006534986690832079
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,16.384,500.0,953,0,-10.928899024277925,0.000488127475253234
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,32.768,1000.0,632,0,-17.703482658735407,0.00018182655050198813
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,65.536,2000.0,599,0,-10.616933211163712,0.0007552546518788152
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,-65.536,-2000.0,2519,0,-10.931442849579234,0.0005079216798109833
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,-32.768,-1000.0,746,0,-10.498037475307934,0.0006708861654287773
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,-16.384,-500.0,729,0,-22.913169239388267,4.7101099601723484e-05
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,-8.192,-250.0,721,0,-11.992999779808253,0.0007146713055628008
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,-4.096,-125.0,717,0,-34.63031283218771,4.018059505148802e-06
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,0.0,0.0,713,1,3.1643719140847555,0.011069741165891323
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,4.096,125.0,709,0,-12.682352956641115,0.0005364743556740582
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,8.192,250.0,705,0,-9.589373310567527,0.0009147874343904405
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,16.384,500.0,2437,0,-6.5175975171563705,0.0013966282760831256
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,32.768,1000.0,680,0,-8.785369789292147,0.0014242426162537486
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,0.0,65.536,2000.0,647,0,-20.53610448910193,6.442789048308542e-05
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,-65.536,-2000.0,862,0,-15.202566138613086,0.000294165425796189
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,-32.768,-1000.0,830,0,-11.572870017760266,0.0005461454766131496
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,-16.384,-500.0,813,0,-16.8997049637938,0.0002529145258228227
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,-8.192,-250.0,805,0,-16.943947447804657,0.00028504137419395337
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,-4.096,-125.0,801,0,-22.20810830615215,8.169444056149115e-05
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,0.0,0.0,797,1,3.605329446958065,0.012831941081923814
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,4.096,125.0,793,0,-11.064556188159942,0.0008862490128663247
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,8.192,250.0,789,0,-9.267074372081064,0.0011003596009404593
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,16.384,500.0,780,0,-4.7347392865011555,0.0028378327106043516
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,32.768,1000.0,764,0,-21.483348700785765,9.654031680136291e-05
20260820:11,14.0,20260820,11,exp0_000000_rxg20_0_fulltrim,0,11,797,6.420614755623784e-08,1.0469756000564919e-05,0.0,65.536,2000.0,731,0,-9.477180567322062,0.0013164161751513248
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-65.536,-2000.0,2290,0,-3.421976111837424,0.003181401357023328
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-32.768,-1000.0,2257,0,-11.865191672883661,0.0005140190504791843
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-16.384,-500.0,3897,0,-6.24989836302504,0.0025028958356978492
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-8.192,-250.0,3889,0,-21.770984946168067,8.804969812219957e-05
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,-4.096,-125.0,3885,0,-21.19565678218145,9.991161392974846e-05
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,0.0,0.0,3881,1,1.749665504099919,0.012325729639979743
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,4.096,125.0,3877,0,-15.055170657585045,0.00033738548283488226
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,8.192,250.0,3873,0,-11.065999996858459,0.0007038238718163094
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,16.384,500.0,2208,0,-8.082889952275217,0.0012154570032879009
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,32.768,1000.0,3848,0,-14.459546495537074,0.00043367536961672407
20260820:12,14.0,20260820,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,6.637923248860607e-08,1.0824109436744396e-05,0.0,65.536,2000.0,3815,0,-15.681330605862948,0.00021477600134781408
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-65.536,-2000.0,758,0,-20.023010974810518,8.397865574773233e-05
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-32.768,-1000.0,726,0,-16.384355938664015,0.0002240602722124209
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-16.384,-500.0,709,0,-27.819423725371667,1.861080710205778e-05
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-8.192,-250.0,701,0,-11.757430139384592,0.0009140711991141443
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,-4.096,-125.0,697,0,-11.285816295571696,0.0010708804461693339
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,0.0,0.0,693,1,3.517616761799962,0.013877185178313989
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,4.096,125.0,689,0,-15.15645811021168,0.00038941211451068783
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,8.192,250.0,685,0,-10.217753561423617,0.0010437197967977513
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,16.384,500.0,676,0,-21.02469042026298,5.1725959834381975e-05
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,32.768,1000.0,660,0,-14.327480972222846,0.00048632887567680305
20260820:13,14.0,20260820,13,exp0_000000_rxg20_0_fulltrim,0,13,693,6.708211539219993e-08,1.0938724824486677e-05,0.0,65.536,2000.0,627,0,-9.72803735541178,0.0009938179326155622
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-65.536,-2000.0,2503,0,-7.270485946190664,0.001115238701238211
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-32.768,-1000.0,2470,0,-14.268292565105547,0.00036407369460228836
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-16.384,-500.0,2453,0,-13.452203769637022,0.00034597233635097827
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-8.192,-250.0,2445,0,-16.057558304021214,0.0002695579024134531
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,-4.096,-125.0,2441,0,-14.160068285008716,0.00044276860709747956
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,0.0,0.0,2437,1,2.8394255024534725,0.011692006784449982
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,4.096,125.0,2433,0,-13.487021187487073,0.0005001151652693527
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,8.192,250.0,2429,0,-9.868268621807164,0.001019884605856447
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,16.384,500.0,2421,0,-10.345903217796034,0.0006964030625846718
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,32.768,1000.0,2404,0,-16.126399115615918,0.0002491537384291011
20260820:14,14.0,20260820,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,6.669487445864438e-08,1.087557949896771e-05,0.0,65.536,2000.0,2371,0,-9.522272453237566,0.0006757886043974627
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-65.536,-2000.0,3922,0,-13.989244871308568,0.000257634720080311
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-32.768,-1000.0,1150,0,-8.5101436649439,0.001550325181467041
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-16.384,-500.0,1133,0,-11.838051277798753,0.0006082633574392739
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-8.192,-250.0,1125,0,-20.85598946248072,0.00011372336280756571
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,-4.096,-125.0,1121,0,-26.35298096550106,3.47338588558429e-05
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,0.0,0.0,1117,1,4.366917585782451,0.014990071019662432
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,4.096,125.0,1113,0,-20.181536313711213,0.0001345772608713075
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,8.192,250.0,1109,0,-10.970790931539264,0.0009906102038732684
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,16.384,500.0,1101,0,-16.68139830483755,0.0001673112496468768
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,32.768,1000.0,1084,0,-10.98726603402789,0.0010681502402798415
20260820:15,14.0,20260820,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,6.647101159984367e-08,1.0839075369714673e-05,0.0,65.536,2000.0,1051,0,-9.440450276413094,0.0008167411639645739
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-65.536,-2000.0,1662,0,-18.514093656301064,3.7234266359008556e-05
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-32.768,-1000.0,3898,0,-14.464108474962567,9.691402647082296e-05
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-16.384,-500.0,3309,0,-14.00391611692921,0.0001442217723999356
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-8.192,-250.0,3301,0,-13.715824094747466,0.0002041024172610463
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,-4.096,-125.0,3297,0,-10.058028090044447,0.00046908944042473033
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,0.0,0.0,3293,1,2.1181742445330913,0.0044143400826395784
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,4.096,125.0,3289,0,-6.057504172144719,0.0009195642327442521
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,8.192,250.0,3285,0,-18.789827914240036,3.971411850161124e-05
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,16.384,500.0,3849,0,-18.09874545379945,4.2627185891550576e-05
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,32.768,1000.0,3260,0,-16.62429712107428,0.00010304447896361882
20260820:16,14.0,20260820,16,exp0_000002_rxg20_0_fulltrim,2,0,3293,2.9178040677380994e-08,4.757908363823922e-06,0.0,65.536,2000.0,1531,0,-9.846249451061652,0.0003823359111426866
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-65.536,-2000.0,379,0,-6.3273535694161565,0.0009192607157712841
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-32.768,-1000.0,346,0,-16.847581795386773,0.0001357047447149741
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-16.384,-500.0,329,0,-25.16193662506887,1.4316121829429035e-05
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-8.192,-250.0,321,0,-15.4518622267634,0.0001963317739986101
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,-4.096,-125.0,317,0,-24.847632797738406,2.392539073039373e-05
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,0.0,0.0,313,1,3.3195651804631563,0.007668547386177116
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,4.096,125.0,309,0,-20.092775018766886,7.409999497438261e-05
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,8.192,250.0,305,0,-13.927666137873608,0.0002840779509544235
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,16.384,500.0,297,0,-12.103600068992865,0.00030014732833039126
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,32.768,1000.0,280,0,-24.483359248899525,2.385208627485682e-05
20260820:17,14.0,20260820,17,exp0_000002_rxg20_0_fulltrim,2,1,313,2.8570887703572153e-08,4.6589031480814875e-06,0.0,65.536,2000.0,2880,0,-16.780860967811314,8.514260239511715e-05
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-65.536,-2000.0,2991,0,-16.13273929460432,6.420925503891964e-05
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-32.768,-1000.0,1466,0,-12.005884608395515,0.0002838481294040879
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-16.384,-500.0,1449,0,-14.355702499748876,0.0001408135270746791
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-8.192,-250.0,1441,0,-8.47764755675376,0.0008057389078013101
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,-4.096,-125.0,1437,0,-19.76408313121484,6.360285251951012e-05
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,0.0,0.0,1433,1,3.0672914514374927,0.005931829735592642
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,4.096,125.0,1429,0,-22.784808877829445,2.970118600711621e-05
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,8.192,250.0,1425,0,-17.887176922905695,8.098271046463271e-05
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,16.384,500.0,2909,0,-14.72990795973266,0.00010414188597490659
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,32.768,1000.0,1400,0,-11.29835961732615,0.0003794131189502892
20260820:18,14.0,20260820,18,exp0_000002_rxg20_0_fulltrim,2,2,1433,2.881299848798873e-08,4.698382869797024e-06,0.0,65.536,2000.0,1367,0,-4.291979441337451,0.0010787586512673308
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-65.536,-2000.0,2930,0,-7.6928573154218025,0.0005840218023446392
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-32.768,-1000.0,2898,0,-21.800852489153655,4.5906583357014676e-05
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-16.384,-500.0,2881,0,-13.413254816320354,0.0002848426615759264
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-8.192,-250.0,2873,0,-24.81255176699773,2.9178808506284204e-05
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,-4.096,-125.0,2869,0,-19.83894018417264,9.591843314066262e-05
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,0.0,0.0,2865,1,5.989689770721927,0.009170436175216568
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,4.096,125.0,2861,0,-15.238128577853775,0.0002569757863588734
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,8.192,250.0,2857,0,-10.341384105880522,0.0006952748416063116
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,16.384,500.0,2849,0,-14.857805870544492,0.00014896100285616623
20260820:19,14.0,20260820,19,exp0_000002_rxg20_0_fulltrim,2,3,2865,3.086201529867261e-08,5.0325051752994e-06,0.0,32.768,1000.0,2832,0,-17.970204916239044,0.00012877950903927848
