dataset,scenario,snr_db,blocker_isr_db,blocker_frequency,seed,packet_index,payload_symbol_index,raw_start_sample,demod_start_sample,origin_shift,sf,os_factor,signal_reference_power,gt_bin,savaux_bin,cleaned_bin,alias_trim_bin,savaux_error,alias_trim_error,fix,break,gate_triggered,changed,blocker_count,clean_gain_db,strongest_tone_prominence_db,strongest_tone_power_fraction,estimated_blocker_frequency,blocker_frequency_error,savaux_seconds,alias_trim_overhead_seconds
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,20,10388582,10388584,2,10,4,6.422588557455033e-05,860,768,860,768,1,1,0,0,1,0,1,2.2513990415403904,38.51309447759264,0.5535196011350018,0.05000103106704729,1.0310670472968297e-06,0.0011240000003454043,0.0030312999997477164
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,21,10392678,10392680,2,10,4,6.422588557455033e-05,553,938,553,938,1,1,0,0,1,0,1,2.6047637084512987,38.444783750936054,0.547006867700231,0.0500003121294858,3.121294858132728e-07,0.0009863000004770583,0.002841600000465405
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,22,10396774,10396776,2,10,4,6.422588557455033e-05,629,326,629,326,1,1,0,0,1,0,1,1.9679572207807337,38.70834494875765,0.5635297453979248,0.05000140452289003,1.4045228899917106e-06,0.0013356999997995445,0.0036411999999472755
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,23,10400871,10400873,2,10,4,6.422588557455033e-05,759,597,759,597,1,1,0,0,1,0,1,1.944040593591063,38.35844042871868,0.5411935937818784,0.049995724959395194,-4.275040604795333e-06,0.0011517000002640998,0.003040999999939231
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,24,10404967,10404969,2,10,4,6.422588557455033e-05,874,874,874,874,0,0,0,0,1,0,1,0.0,38.66794650832266,0.5609858976997761,0.05000311859195467,3.11859195467612e-06,0.0010097999993377016,0.002882099999624188
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,25,10409063,10409065,2,10,4,6.422588557455033e-05,720,764,720,764,1,1,0,0,1,0,1,1.6470189057080957,38.681571910664964,0.5600015877920981,0.05000137277335455,1.3727733545465526e-06,0.0009715999995023594,0.003298499999800697
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,26,10413159,10413161,2,10,4,6.422588557455033e-05,314,290,314,314,1,0,1,0,1,1,1,3.0569508570629074,38.51493699841196,0.5475295701212909,0.05000061954172917,6.195417291410266e-07,0.001280899999983376,0.003182299999934912
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,27,10417255,10417257,2,10,4,6.422588557455033e-05,602,602,602,602,0,0,0,0,1,0,1,0.0,38.4923256839217,0.5507457985583224,0.05000047079274513,4.707927451219618e-07,0.0010451000007378752,0.0027919000003748806
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,28,10421351,10421353,2,10,4,6.422588557455033e-05,7,135,7,135,1,1,0,0,1,0,1,1.3763630460090264,38.66387583599764,0.5579168679560128,0.05000292708429574,2.9270842957229704e-06,0.0009743000000526081,0.002883500000280037
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,29,10425447,10425449,2,10,4,6.422588557455033e-05,610,767,610,610,1,0,1,0,1,1,1,3.656420062914841,38.60660698332296,0.5532236029922608,0.049998222352155224,-1.7776478447584232e-06,0.000977700000476034,0.003478299999187584
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,30,10429543,10429545,2,10,4,6.422588557455033e-05,810,810,810,810,0,0,0,0,1,0,1,0.0,38.53668312789848,0.5571700533827997,0.049998078650858466,-1.921349141564832e-06,0.0011264999993727542,0.002926899999692978
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,31,10433639,10433641,2,10,4,6.422588557455033e-05,912,912,912,912,0,0,0,0,1,0,1,0.0,38.45845442451679,0.5493387165885505,0.050000542560164514,5.425601644626354e-07,0.0010513000006540096,0.0028701000001092325
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,32,10437735,10437737,2,10,4,6.422588557455033e-05,753,868,753,753,1,0,1,0,1,1,1,4.549364195558095,38.69348841637668,0.5619803158303459,0.049998862730698104,-1.1372693018985025e-06,0.0009819999995670514,0.0031700999998065527
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,33,10441831,10441833,2,10,4,6.422588557455033e-05,591,591,591,591,0,0,0,0,1,0,1,0.0,38.72250522168122,0.5639863671804141,0.05000010269299251,1.0269299255405429e-07,0.0011496999995870283,0.002941800000371586
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,4,34,10445927,10445929,2,10,4,6.422588557455033e-05,89,242,89,89,1,0,1,0,1,1,1,5.667948466585217,38.50853320889889,0.5547592277323995,0.04999897902820927,-1.020971790721692e-06,0.001011300000755,0.002820400000018708
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,0,11807031,11807033,2,10,4,6.422588557455033e-05,222,367,222,367,1,1,0,0,1,0,1,2.1009162107867803,38.674555931785505,0.5571138603649964,0.04999898289219289,-1.0171078070886352e-06,0.0009591999996700906,0.002741999999670952
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,1,11811127,11811129,2,10,4,6.422588557455033e-05,826,826,826,826,0,0,0,0,1,0,1,0.0,38.56280851285796,0.5549708243298722,0.05000167442459034,1.6744245903144162e-06,0.0009571999999025138,0.0034593000000313623
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,2,11815223,11815225,2,10,4,6.422588557455033e-05,871,924,871,924,1,1,0,0,1,0,1,2.9481893693129937,38.51324990128936,0.5551311609412952,0.05000020123848333,2.0123848332165295e-07,0.001189399999930174,0.0029481999999916297
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,3,11819319,11819321,2,10,4,6.422588557455033e-05,718,1003,718,718,1,0,1,0,1,1,1,7.305883309842639,38.59045229369996,0.5527747062284925,0.05000045543441639,4.554344164020563e-07,0.0010400000001027365,0.0028562999996211147
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,4,11823415,11823417,2,10,4,6.422588557455033e-05,86,86,86,86,0,0,0,0,1,0,1,0.0,38.706731939838726,0.5623669474111296,0.05000003634840947,3.634840950450524e-08,0.0010193999996772618,0.0032475000007252675
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,5,11827511,11827513,2,10,4,6.422588557455033e-05,468,468,468,468,0,0,0,0,1,0,1,0.0,38.47053517984069,0.5495829996548757,0.04999969620506911,-3.037949308781762e-07,0.0011034999997718842,0.003074199999900884
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,6,11831607,11831609,2,10,4,6.422588557455033e-05,89,956,89,956,1,1,0,0,1,0,1,0.5452750362358152,38.58941066415547,0.5529467267256306,0.04999815436778714,-1.8456322128379554e-06,0.00115650000043388,0.0029457999999067397
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,7,11835703,11835705,2,10,4,6.422588557455033e-05,713,575,575,575,1,1,0,0,1,0,1,0.0,38.54237608443607,0.5552520930323761,0.04999884515149891,-1.1548485011059206e-06,0.0010915999991993885,0.0033910000001924345
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,8,11839799,11839801,2,10,4,6.422588557455033e-05,865,865,865,865,0,0,0,0,1,0,1,0.0,38.51941781973856,0.5514382015788192,0.049997973024026116,-2.026975973901113e-06,0.0010916000001088833,0.0029389999999693828
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,9,11843895,11843897,2,10,4,6.422588557455033e-05,492,492,492,492,0,0,0,0,1,0,1,0.0,38.591032617499735,0.5588972224455206,0.0500011842709598,1.1842709597420509e-06,0.0012284999993426027,0.0031508000001849723
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,10,11847991,11847993,2,10,4,6.422588557455033e-05,765,695,291,695,1,1,0,0,1,0,1,2.8921496762105035,38.55735118428467,0.5517478084464492,0.049998781327415316,-1.2186725846796698e-06,0.0010362000002714922,0.0028277000001253327
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,11,11852087,11852089,2,10,4,6.422588557455033e-05,1023,764,1023,1023,1,0,1,0,1,1,1,3.1707085891727105,38.55003478854249,0.5494261308910472,0.04999985700146675,-1.4299853323684886e-07,0.0009792999999262975,0.0029356000004554517
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,12,11856183,11856185,2,10,4,6.422588557455033e-05,597,597,597,597,0,0,0,0,1,0,1,0.0,38.419008379027694,0.5427912828685142,0.05000125656294047,1.2565629404770462e-06,0.0011932000006709131,0.0032690999996702885
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,13,11860279,11860281,2,10,4,6.422588557455033e-05,562,383,562,383,1,1,0,0,1,0,1,1.7425635605998973,38.5114609694853,0.5499823017543747,0.05000053824248265,5.382424826949617e-07,0.001147099999798229,0.0030026999993424397
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,14,11864375,11864377,2,10,4,6.422588557455033e-05,478,478,478,478,0,0,0,0,1,0,1,0.0,38.46385785114663,0.5478437782747824,0.04999997978580395,-2.021419603925878e-08,0.001062899999851652,0.0030119000002741814
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,15,11868471,11868473,2,10,4,6.422588557455033e-05,267,977,267,267,1,0,1,0,1,1,1,3.808741350930753,38.38440158265652,0.546482400539741,0.04999880217938823,-1.1978206117535528e-06,0.0010445999996591127,0.0029838999998901272
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,16,11872567,11872569,2,10,4,6.422588557455033e-05,917,917,917,917,0,0,0,0,1,0,1,0.0,38.45017731409727,0.549387853612299,0.05000296322126599,2.9632212660279933e-06,0.0010453000004417845,0.003340100000059465
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,17,11876663,11876665,2,10,4,6.422588557455033e-05,656,325,656,656,1,0,1,0,1,1,1,3.3578900618735252,38.56984956829821,0.5539254371934782,0.050000363123867894,3.6312386786363504e-07,0.0011353999998391373,0.003084599999965576
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,18,11880759,11880761,2,10,4,6.422588557455033e-05,889,65,889,65,1,1,0,0,1,0,1,2.1680693862863696,38.46842180963294,0.5461514695448254,0.05000034444625303,3.4444625307550325e-07,0.0010777999996207654,0.003167599999869708
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,19,11884855,11884857,2,10,4,6.422588557455033e-05,510,298,510,510,1,0,1,0,1,1,1,3.106779512086075,38.48921661705559,0.5531426263436622,0.05000026076898225,2.607689822964332e-07,0.0009920000002239249,0.0029767000005449518
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,20,11888951,11888953,2,10,4,6.422588557455033e-05,860,849,860,849,1,1,0,0,1,0,1,0.8047770365518696,38.61808258672147,0.557539068419521,0.049999478581871634,-5.214181283408337e-07,0.0011594999996304978,0.003435200000240002
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,21,11893047,11893049,2,10,4,6.422588557455033e-05,553,491,553,553,1,0,1,0,1,1,1,3.382421673318738,38.672764688767586,0.5621727929408457,0.04999912458710658,-8.754128933974314e-07,0.0010026999998444808,0.0031473999997615465
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,22,11897143,11897145,2,10,4,6.422588557455033e-05,629,1014,629,629,1,0,1,0,1,1,1,5.23582541594124,38.63453616870368,0.5568133390898904,0.05000028967613516,2.896761351900423e-07,0.001015699999697972,0.002950500000224565
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,23,11901239,11901241,2,10,4,6.422588557455033e-05,759,87,759,87,1,1,0,0,1,0,1,1.3299416579246466,38.50503419448693,0.5494330610839485,0.05000122853323095,1.2285332309236452e-06,0.0010143999998035724,0.003024399999958405
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,24,11905335,11905337,2,10,4,6.422588557455033e-05,874,874,874,874,0,0,0,0,1,0,1,0.0,38.71047520142053,0.5589541648718641,0.04999987334087067,-1.266591293513919e-07,0.0011072999996031285,0.002908900000875292
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,25,11909431,11909433,2,10,4,6.422588557455033e-05,720,720,720,720,0,0,0,0,1,0,1,0.0,38.71667433758536,0.5573222711056668,0.04999922996926287,-7.700307371183435e-07,0.000978699999905075,0.0029792000004817965
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,26,11913527,11913529,2,10,4,6.422588557455033e-05,314,25,314,314,1,0,1,0,1,1,1,3.049191309483529,38.41696752107224,0.5465850401053902,0.0499996401546419,-3.5984535812216834e-07,0.0010334999997212435,0.0028052999996361905
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,27,11917623,11917625,2,10,4,6.422588557455033e-05,602,602,602,602,0,0,0,0,1,0,1,0.0,38.69640236625231,0.5605187775817275,0.050000248393205535,2.483932055596938e-07,0.0010412000001451815,0.003348100000039267
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,28,11921719,11921721,2,10,4,6.422588557455033e-05,7,7,7,7,0,0,0,0,1,0,1,0.0,38.61057390099451,0.5553704325772031,0.049999984263460306,-1.573653968245381e-08,0.0011086000004070229,0.003034999999727006
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,29,11925815,11925817,2,10,4,6.422588557455033e-05,610,610,610,610,0,0,0,0,1,0,1,0.0,38.718858374809514,0.5634549156858197,0.05000030006085449,3.00060854496742e-07,0.0011009999998350395,0.00289859999975306
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,30,11929911,11929913,2,10,4,6.422588557455033e-05,823,103,823,823,1,0,1,0,1,1,1,3.8853046735904613,38.35387666537801,0.5440227951248449,0.05000064672021922,6.467202192661503e-07,0.0010044999999081483,0.0027873999997609644
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,31,11934007,11934009,2,10,4,6.422588557455033e-05,913,913,913,913,0,0,0,0,1,0,1,0.0,38.5991511180614,0.5582197156901814,0.050000076853515395,7.685351544051144e-08,0.001144100000601611,0.0031089000003703404
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,32,11938103,11938105,2,10,4,6.422588557455033e-05,741,213,741,213,1,1,0,0,1,0,1,0.49680113484570304,38.486603144171944,0.5537767328555733,0.05000119884497522,1.1988449751809682e-06,0.0010571999991952907,0.0030835999996270402
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,33,11942199,11942201,2,10,4,6.422588557455033e-05,581,581,581,581,0,0,0,0,1,0,1,0.0,38.44605610055975,0.5519529006059843,0.05000317420557159,3.174205571609967e-06,0.0010782000008475734,0.0030542000004061265
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,5,34,11946295,11946297,2,10,4,6.422588557455033e-05,91,91,91,91,0,0,0,0,1,0,1,0.0,38.683660619788526,0.5604675131345189,0.05000301005958529,3.0100595852511347e-06,0.0009976999999707914,0.003073400000175752
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,0,13307394,13307396,2,10,4,6.422588557455033e-05,803,803,803,803,0,0,0,0,1,0,1,0.0,38.56852250624717,0.5545404700549983,0.05000090502465069,9.050246506658866e-07,0.0010861999999178806,0.003443600000537117
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,1,13311490,13311492,2,10,4,6.422588557455033e-05,826,826,826,826,0,0,0,0,1,0,1,0.0,38.627359359471455,0.5570676137048688,0.05000077214701367,7.721470136612396e-07,0.0011193999998795334,0.002883799999835901
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,2,13315586,13315588,2,10,4,6.422588557455033e-05,871,871,871,871,0,0,0,0,1,0,1,0.0,38.6679407339726,0.5607637126351441,0.050002435305553816,2.435305553771805e-06,0.0010484000003998517,0.0030230000002120505
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,3,13319682,13319684,2,10,4,6.422588557455033e-05,718,684,718,718,1,0,1,0,1,1,1,3.728048398113825,38.78120454924429,0.5606891102666768,0.04999868203034939,-1.31796965063824e-06,0.0011124000002382672,0.0034197999993921258
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,4,13323778,13323780,2,10,4,6.422588557455033e-05,107,107,107,107,0,0,0,0,1,0,1,0.0,38.65921758587288,0.5608105701091063,0.04999724543156801,-2.754568432017379e-06,0.0011527999995450955,0.002858400000150141
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,5,13327874,13327876,2,10,4,6.422588557455033e-05,468,468,468,468,0,0,0,0,1,0,1,0.0,38.67914860542872,0.5607396535662956,0.04999996018356854,-3.981643148520675e-08,0.0010363000001234468,0.00293599999986327
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,6,13331970,13331972,2,10,4,6.422588557455033e-05,89,89,89,89,0,0,0,0,1,0,1,0.0,38.5530752931638,0.5545412537041914,0.049999528439319825,-4.7156068017084607e-07,0.0009982000001400593,0.0027041000003009685
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,7,13336066,13336068,2,10,4,6.422588557455033e-05,713,884,713,884,1,1,0,0,1,0,1,2.8393611211983867,38.58048062913535,0.5553007701924914,0.05000227771719954,2.277717199516971e-06,0.0012257999997018487,0.0029954000001453096
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,8,13340162,13340164,2,10,4,6.422588557455033e-05,865,686,865,865,1,0,1,0,1,1,1,4.888309673493066,38.58031501027536,0.555570668370266,0.05000134671097254,1.346710972516263e-06,0.001012500000797445,0.002852300000085961
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,9,13344258,13344260,2,10,4,6.422588557455033e-05,492,492,492,492,0,0,0,0,1,0,1,0.0,38.76582089178357,0.5649318475027956,0.05000148984375928,1.48984375925032e-06,0.0009967999994842103,0.002932699999291799
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,10,13348354,13348356,2,10,4,6.422588557455033e-05,765,794,765,765,1,0,1,0,1,1,1,5.394906300025585,38.64106095770143,0.561509132133546,0.05000171697807362,1.716978073607045e-06,0.0010357000001022243,0.003125000000181899
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,11,13352450,13352452,2,10,4,6.422588557455033e-05,1023,1023,1023,1023,0,0,0,0,1,0,1,0.0,38.5163433291773,0.551600599975222,0.04999990050557771,-9.949442231205197e-08,0.001518900000519352,0.0036729000003106194
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,12,13356546,13356548,2,10,4,6.422588557455033e-05,597,597,597,597,0,0,0,0,1,0,1,0.0,38.452173796059924,0.5469128434813252,0.04999889420577491,-1.1057942250758401e-06,0.0011383000000932952,0.0030108999999356456
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,13,13360642,13360644,2,10,4,6.422588557455033e-05,562,562,562,562,0,0,0,0,1,0,1,0.0,38.580973341878774,0.5539864911114913,0.04999856960779327,-1.4303922067360197e-06,0.0010392000003776047,0.0028640999998970074
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,14,13364739,13364741,2,10,4,6.422588557455033e-05,478,478,478,478,0,0,0,0,1,0,1,0.0,38.532896128452464,0.5547517088907031,0.04999749996573696,-2.50003426305323e-06,0.0012278000003789202,0.0031803000001673354
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,15,13368835,13368837,2,10,4,6.422588557455033e-05,267,510,267,267,1,0,1,0,1,1,1,3.025370723178928,38.5837579798612,0.5588993275244075,0.05000089955954183,8.995595418559432e-07,0.0010530999998081825,0.0028542000000015832
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,16,13372931,13372933,2,10,4,6.422588557455033e-05,917,917,917,917,0,0,0,0,1,0,1,0.0,38.51246266695397,0.5513337404356938,0.050000600031025175,6.000310251996765e-07,0.0010505999998713378,0.002842199999577133
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,17,13377027,13377029,2,10,4,6.422588557455033e-05,656,656,656,656,0,0,0,0,1,0,1,0.0,38.60551567870904,0.5654630050425816,0.05000147503214978,1.4750321497558616e-06,0.0009850999995251186,0.0029421999997794046
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,18,13381123,13381125,2,10,4,6.422588557455033e-05,889,889,889,889,0,0,0,0,1,0,1,0.0,38.55207206503242,0.5519403254216736,0.04999867450037961,-1.3254996203970748e-06,0.0017043999996531056,0.0031582000001435517
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,19,13385219,13385221,2,10,4,6.422588557455033e-05,510,510,510,510,0,0,0,0,1,0,1,0.0,38.64542530767054,0.5569100449657635,0.05000030790570061,3.079057006027952e-07,0.0011321000001771608,0.002994399999806774
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,20,13389315,13389317,2,10,4,6.422588557455033e-05,860,927,860,927,1,1,0,0,1,0,1,1.343668043822244,38.59161355280805,0.5543754545853015,0.05000148112338371,1.4811233837175308e-06,0.0011125999999421765,0.003103699999883247
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,21,13393411,13393413,2,10,4,6.422588557455033e-05,553,764,764,764,1,1,0,0,1,0,1,0.0,38.60896099509397,0.5587429659099377,0.05000088419792465,8.841979246554388e-07,0.0010591000000204076,0.0032964000001811655
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,22,13397507,13397509,2,10,4,6.422588557455033e-05,629,772,629,629,1,0,1,0,1,1,1,7.9638865567358055,38.74177143957547,0.5631707392928514,0.05000043783229408,4.378322940867818e-07,0.0011551000006875256,0.0031263000000762986
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,23,13401603,13401605,2,10,4,6.422588557455033e-05,759,973,759,973,1,1,0,0,1,0,1,0.9507425408454011,38.72608847247293,0.5642533108181864,0.05000059634118902,5.963411889853276e-07,0.001071800000318035,0.003275500000199827
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,24,13405699,13405701,2,10,4,6.422588557455033e-05,874,874,874,874,0,0,0,0,1,0,1,0.0,38.47662291830996,0.5513291409466693,0.04999809513728417,-1.9048627158402276e-06,0.001009399999929883,0.003370800000084273
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,25,13409795,13409797,2,10,4,6.422588557455033e-05,720,720,720,720,0,0,0,0,1,0,1,0.0,38.83264698280345,0.5681566048358128,0.04999935687193788,-6.431280621388424e-07,0.0011936999999306863,0.0031229000005623675
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,26,13413891,13413893,2,10,4,6.422588557455033e-05,314,314,314,314,0,0,0,0,1,0,1,0.0,38.586011466492394,0.5548175183822548,0.049998013522854184,-1.9864771458322217e-06,0.0011004999996657716,0.0029871000006096438
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,27,13417987,13417989,2,10,4,6.422588557455033e-05,602,888,602,602,1,0,1,0,1,1,1,4.4248288814530055,38.57470613589886,0.5498330317050627,0.05000017050808336,1.7050808331919853e-07,0.0010453000004417845,0.0030849000004309346
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,28,13422083,13422085,2,10,4,6.422588557455033e-05,7,133,133,133,1,1,0,0,1,0,1,0.0,38.55746010723286,0.5527622696396709,0.0500006204071276,6.204071275606182e-07,0.0010973000007652445,0.0032067000001916313
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,29,13426179,13426181,2,10,4,6.422588557455033e-05,610,552,610,552,1,1,0,0,1,0,1,1.7819680007772842,38.5644696144352,0.5588147114674976,0.049999305206738065,-6.947932619238983e-07,0.001187500000014552,0.0030112000004010042
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,30,13430275,13430277,2,10,4,6.422588557455033e-05,791,791,791,791,0,0,0,0,1,0,1,0.0,38.463397085953645,0.5464664071647236,0.0499996328181627,-3.6718183732409315e-07,0.0010204000000157976,0.0030004999998709536
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,31,13434371,13434373,2,10,4,6.422588557455033e-05,928,907,928,928,1,0,1,0,1,1,1,5.896297777123355,38.48649873652872,0.5508530971450203,0.049998847461331736,-1.1525386682809113e-06,0.0009894999993775855,0.0030897999995431746
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,32,13438467,13438469,2,10,4,6.422588557455033e-05,760,760,760,760,0,0,0,0,1,0,1,0.0,38.478537221476444,0.5496124646489133,0.050000366514004684,3.6651400470155693e-07,0.0012999000000490923,0.003004500000315602
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,33,13442563,13442565,2,10,4,6.422588557455033e-05,584,977,584,584,1,0,1,0,1,1,1,4.102962674193702,38.61667365525021,0.5529700453044963,0.04999915343178859,-8.465682114211504e-07,0.0010978000000250177,0.0029605999998238985
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,6,34,13446659,13446661,2,10,4,6.422588557455033e-05,932,932,932,932,0,0,0,0,1,0,1,0.0,38.77254815934816,0.5670080614945835,0.05000140098529867,1.4009852986607285e-06,0.0010283999999955995,0.003205099999831873
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,7,0,14807759,14807761,2,10,4,6.422588557455033e-05,222,222,222,222,0,0,0,0,1,0,1,0.0,38.85526446255503,0.5706036232688751,0.050000306985919084,3.069859191295876e-07,0.00113229999988107,0.0036597999996956787
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,7,1,14811855,14811857,2,10,4,6.422588557455033e-05,711,711,711,711,0,0,0,0,1,0,1,0.0,38.835701527899936,0.5658603489811238,0.049999440147459155,-5.598525408267996e-07,0.0012163999999756925,0.0031233999998221407
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,7,2,14815952,14815954,2,10,4,6.422588557455033e-05,922,922,922,922,0,0,0,0,1,0,1,0.0,38.53260682957435,0.5492572104136192,0.049999971568472606,-2.8431527410166524e-08,0.0011407000001781853,0.0034469000001990935
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,7,3,14820048,14820050,2,10,4,6.422588557455033e-05,691,691,691,691,0,0,0,0,1,0,1,0.0,38.694858536102764,0.5605389665861691,0.04999817387961317,-1.8261203868497056e-06,0.001232200000231387,0.0033037000002877903
0_0_0_10_14_32,awgn_alias_tone,-24.0,25.0,0.05,2101,7,4,14824144,14824146,2,10,4,6.422588557455033e-05,107,549,107,107,1,0,1,0,1,1,1,3.819121402193368,38.54911154630301,0.554699249683944,0.04999948778886103,-5.122111389477269e-07,0.0013877000001230044,0.0035235999994256417
