dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,hard_anchor,high_confidence
0_0_0_10_14_16,-25.5,44,2,9,492,402,491,401,0.8935008694281331,0.8611404476688707,0.03236042175926246,0.7371663599681142,0.64840229885057,1.0,0.8795874772128999,0.5572096236723894,-0.0625,0.0,-0.0625,-0.08286784546151699,0.020367845461517042,0.08286784546151704,-0.0625,0.12203707624218232,0.0,0.12203707624218232,0.9760489065132122,0.9623136309720798,0.013735275541132408,0.0625,0.0625,0.0,0.0625,0.0625,0.0,1,4,402,0.054153749394117746,10.02101422230546,0.9873134850372697,16,0,0
0_0_0_10_14_16,-25.5,44,2,17,656,277,655,276,0.8106653741164146,0.6694555156181392,0.1412098584982754,0.9066857395528736,0.544157826778374,1.0,0.600161448493413,2.2173190501963678,0.125,0.15625,-0.03125,0.11735102523807983,0.007648974761920169,0.03889897476192017,-0.03125,0.556561066159894,0.9067185102946094,-0.3501574441347154,0.7915513371638028,0.9171548830735444,-0.12560354590974165,0.078125,0.046875,0.03125,0.03125,0.03125,0.0,1,4,277,2.0442417162058435,10.850658038389962,0.7815742483457934,16,0,0
0_0_0_10_14_16,-25.5,44,2,25,720,997,719,996,0.8082370011621729,0.8009958248233056,0.007241176338867339,0.728477424754491,0.7587319448154553,0.9601248896033723,1.0,-0.17672271816848134,0.25,0.125,0.125,0.0675698959376766,0.1824301040623234,0.057430104062323406,0.125,0.3102855640017425,0.6376641310682379,-0.32737856706649543,0.850878538854275,0.9592677373358095,-0.1083891984815345,0.21875,0.046875,0.171875,0.4375,0.09375,0.34375,2,1,720,0.1767227181684815,10.059786290444341,0.9664952837105081,16,0,0
0_0_0_10_14_16,-25.5,44,2,26,314,257,313,256,0.9072004930750296,0.5251059629152603,0.38209453015976924,0.8260353260470907,0.4964418923023892,1.0,0.6009935370174326,2.211301983013499,0.0,0.09375,-0.09375,0.06134725477512615,-0.06134725477512615,0.03240274522487385,0.028944509550252295,0.0,0.46582844341677504,-0.46582844341677504,0.868210083224321,0.9294465209308301,-0.061236437706509106,0.171875,0.109375,0.0625,0.34375,0.15625,0.1875,1,7,257,0.11929110673187923,10.792819631070941,0.8682100713386105,16,0,0
0_0_0_10_14_16,-25.5,44,2,27,602,226,601,225,0.8626237184025989,0.5980542627867709,0.264569455615828,0.7039824891442983,0.5165383313574381,0.9910434466343293,0.7271657123879,1.3445930139397386,0.09375,-0.09375,0.1875,0.0551246136125757,0.0386253863874243,-0.1488746136125757,-0.1102492272251514,0.42107505203749174,0.21421468604526783,0.2068603659922239,0.8416496265215105,0.9055082542790359,-0.06385862775752538,0.125,0.125,0.0,0.25,0.25,0.0,2,4,155,0.03907305938592739,10.134325251326652,0.9152329636148494,16,0,0
0_0_0_10_14_16,-25.5,44,3,7,713,335,712,334,0.8030078073046062,0.6520520626757553,0.15095574462885086,1.064050990404212,0.8349247799888104,1.0,0.7846661367907181,1.0531508948617807,0.0625,0.0,0.0625,-0.06747745560626162,0.12997745560626162,0.06747745560626162,0.0625,0.13246135034542092,0.0,0.13246135034542092,0.8749010907839777,0.9467026603185422,-0.07180156953456451,0.125,0.109375,0.015625,0.25,0.21875,0.03125,1,2,335,1.0531508948617807,11.717689078573503,0.8775086774236065,16,0,0
0_0_0_10_14_16,-25.5,44,3,8,865,139,864,138,0.7600434602193669,0.6275095414997871,0.13253391871957976,0.5609160205590378,0.4385692760672697,0.9609839699161679,0.7513745882642786,1.0685964030977546,-0.125,-0.125,0.0,-0.07368725224133632,-0.05131274775866368,-0.05131274775866368,0.0,0.43572597139440444,0.6665792474452109,-0.23085327605080647,0.8647292083328945,0.9687459786571384,-0.10401677032424395,0.15625,0.125,0.03125,0.3125,0.25,0.0625,4,15,766,0.07457579945101765,9.318097411239908,0.9321679641906381,16,0,0
0_0_0_10_14_16,-25.5,44,3,10,765,217,764,216,0.830368359063142,0.7975840564766878,0.03278430258645415,0.773461698351273,0.8689108571104818,0.890150804333807,1.0,-0.5053641139785449,-0.09375,0.15625,-0.25,-0.08610684551148584,-0.007643154488514159,0.24235684551148584,-0.23471369102297168,0.29283924993241717,0.4974499641684548,-0.2046107142360376,0.851091996560036,0.8919385749521724,-0.04084657839213646,0.09375,0.234375,-0.140625,0.1875,0.15625,0.03125,2,1,765,0.505364113978545,10.90905958030762,0.8590072170502281,16,0,0
0_0_0_10_14_16,-25.5,44,3,17,656,526,655,525,0.8894582523895868,0.6644317455566517,0.225026506832935,0.6922428732975874,0.44422841048850614,1.0,0.641723342520476,1.9265216307212696,-0.03125,-0.15625,0.125,-0.12957542195700922,0.09832542195700922,-0.026674578042990782,0.07165084391401844,0.03232406732707104,1.1202631038161628,-1.0879390364890917,0.770719108576497,0.8587454495157687,-0.08802634093927175,0.046875,0.171875,-0.125,0.09375,0.34375,-0.25,1,7,526,0.4036019946644691,10.188157752183011,0.7788076044757519,16,0,0
0_0_0_10_14_16,-25.5,44,3,19,510,935,509,934,0.9379530310644408,0.8784435630116112,0.05950946805282964,0.9070332304459185,0.8356875489447226,1.0,0.9213417115201824,0.3557926675870304,-0.21875,0.125,-0.34375,0.10800498477284126,-0.32675498477284126,0.01699501522715874,0.3097599695456825,0.6886027334253049,0.7605292553848657,-0.07192652195956084,0.9302234384871254,0.8687631747879025,0.06146026369922286,0.1875,0.15625,0.03125,0.375,0.3125,0.0625,1,2,935,0.3557926675870304,11.025605887791421,0.9219042578378451,16,0,0
0_0_0_10_14_16,-25.5,44,3,20,860,381,859,380,0.9208663710995588,0.7501012430670987,0.17076512803246013,0.7657321281949727,0.5636990492940299,0.9787190659129145,0.7204908696746949,1.3302956701886623,-0.0625,-0.0625,0.0,0.10179518813776656,-0.16429518813776656,-0.16429518813776656,0.0,0.15641992538971264,0.05405510461556819,0.10236482077414444,0.9753450923787343,0.9146318882763593,0.06071320410237502,0.203125,0.21875,-0.015625,0.09375,0.4375,-0.34375,3,6,779,0.027101645058991153,10.143912838623908,0.8087681206853062,16,0,0
0_0_0_10_14_16,-25.5,44,3,23,759,765,758,764,0.8928225366669347,0.8914895833095087,0.0013329533574260033,0.6900298776529326,0.6952882719169828,0.9494132596464057,0.95664829308542,-0.03297008100632496,-0.25,-0.09375,-0.15625,0.08316579823254222,-0.3331657982325422,-0.17691579823254222,0.15625,0.7885854672546883,0.2615321576362942,0.527053309618394,0.9707267305776949,0.8576842568344175,0.11304247374327736,0.1875,0.15625,0.03125,0.375,0.3125,0.0625,3,2,919,0.1924769905351974,10.193832897515001,0.984430781370078,16,0,0
0_0_0_10_14_16,-25.5,44,3,24,874,868,873,867,0.9455468571734491,0.7119885734837761,0.23355828368967302,0.8543528854099804,0.5727145678566927,1.0,0.6703489595892952,1.7369906032733793,-0.21875,0.03125,-0.25,0.07695600159746752,-0.2957060015974675,-0.045706001597467516,0.25,1.3653959002439109,0.02773193012497352,1.3376639701189375,0.9646906244035605,0.8942726055768744,0.07041801882668608,0.140625,0.0625,0.078125,0.21875,0.125,0.09375,1,8,868,0.025697880571309013,10.403378057733034,0.9800678987210162,16,0,0
0_0_0_10_14_16,-25.5,44,3,27,602,771,601,770,0.9335894817918158,0.7994175003227725,0.1341719814690433,0.7586619599445363,0.7077081853246661,1.0,0.9328373144956479,0.30194089991330114,0.125,0.15625,-0.03125,0.05832661169224318,0.06667338830775682,0.09792338830775682,-0.03125,0.6690297752221374,0.8756966079402045,-0.20666683271806718,0.9653119802341819,0.8483104723370065,0.11700150789717534,0.140625,0.21875,-0.078125,0.28125,0.4375,-0.15625,1,3,771,0.2954740769275775,10.259693804302678,0.943862874584926,16,0,0
0_0_0_10_14_16,-25.5,44,3,30,778,823,777,822,0.8115085976046684,0.6456229052192817,0.16588569238538675,0.7711763960206532,0.4736294087934425,0.9270757743180041,0.5693773216642899,2.1171506737348005,-0.0625,0.125,-0.1875,0.039697221787018955,-0.10219722178701895,0.08530277821298105,0.01689444357403791,0.08142687507811143,0.6758648185979903,-0.5944379435198789,0.8440359071260848,0.8326789616785483,0.011356945447536515,0.28125,0.09375,0.1875,0.4375,0.1875,0.25,2,10,671,0.3288476744853014,10.454787398418775,0.8605353018566396,16,0,0
0_0_0_10_14_16,-25.5,44,3,32,740,374,739,373,0.8351366940140895,0.5660741687139867,0.2690625253001028,1.0042720069385638,0.5304363082550481,1.0,0.5281799199721171,2.7721811356277906,-0.0625,0.0625,-0.125,0.027277628516869434,-0.08977762851686943,0.035222371483130566,0.05455525703373887,0.09754269646271072,0.027057687896235753,0.07048500856647497,0.9933387941975579,0.8690082142507017,0.12433057994685615,0.203125,0.140625,0.0625,0.40625,0.15625,0.25,1,7,374,1.0643787237711537,11.70468625011521,0.9984463138974239,16,0,0
0_0_0_10_14_16,-25.5,44,5,23,759,671,758,670,0.8275511185367381,0.8023143243243748,0.025236794212363356,0.7624166166967292,0.8589288750619204,0.8876364956781392,1.0,-0.5176484980890438,0.15625,-0.09375,0.25,-0.07558726243684988,0.23183726243684988,-0.018162737563150122,0.21367452487369976,0.9038669330871741,0.19884605400018682,0.7050208790869873,0.8381212882839424,0.9791119612702798,-0.14099067298633738,0.109375,0.15625,-0.046875,0.21875,0.3125,-0.09375,3,1,759,0.4606991781198944,10.704147994458694,0.9645420472159478,16,0,0
0_0_0_10_14_16,-25.5,44,5,24,874,432,873,431,0.7784999062758324,0.7472357904666697,0.031264115809162774,0.6076147794117084,0.7134572350938839,0.8192457178548087,0.9619528762764867,-0.6973961750149329,0.03125,0.0625,-0.03125,-0.08180190898357137,0.11305190898357131,0.14430190898357131,-0.03125,0.03297868385491528,0.1983424596115691,-0.1653637757566538,0.845278244864666,0.8352204921341914,0.0100577527304746,0.0625,0.109375,-0.046875,0.125,0.09375,0.03125,4,2,139,0.16846202467758298,10.015433504445726,0.9480882066636155,16,0,0
0_0_0_10_14_16,-25.5,44,5,26,314,696,313,695,0.9300545477093051,0.7387462067244146,0.19130834098489047,0.7907890614274073,0.7245043772769613,1.0,0.9161790578756875,0.3801963959876436,-0.125,-0.125,0.0,-0.0942312020770143,-0.030768797922985702,-0.030768797922985702,0.0,0.8148751216792917,0.09386199292230193,0.7210131287569898,0.936142511673315,0.8912666384765471,0.04487587319676789,0.171875,0.1875,-0.015625,0.34375,0.125,0.21875,1,2,696,0.3801963959876436,10.49243446269145,0.8676068391401742,16,0,0
0_0_0_10_14_16,-25.5,44,5,32,741,215,740,214,0.9199362399263991,0.8289016674940143,0.09103457243238477,0.8977148924107183,0.8006571330042789,1.0,0.8918835364914119,0.4969185275543574,-0.03125,0.1875,-0.21875,0.11848091864265686,-0.14973091864265686,0.06901908135734314,0.08071183728531373,0.035182801008514786,1.0639473068504472,-1.0287645058419326,0.9718701611087657,0.9334129289321731,0.03845723217659258,0.125,0.15625,-0.03125,0.125,0.3125,-0.1875,1,3,215,0.41600694002326694,10.923831853337072,0.9679139910822587,16,0,0
0_0_0_10_14_16,-25.5,44,5,34,91,450,90,449,0.9306759012531197,0.7778774231347536,0.1527984781183661,0.893965546743857,0.6960827160008343,1.0,0.778646021131594,1.0865993129748381,-0.09375,0.28125,-0.375,0.10605162554921388,-0.19980162554921388,0.17519837445078612,0.02460325109842776,0.25413454112975625,1.2195869616735362,-0.96545242054378,0.9633419162173411,0.9815014938104077,-0.018159577593066634,0.25,0.125,0.125,nan,nan,nan,1,3,450,0.5780369300158255,10.84572465961385,0.9603102067528135,16,0,0
0_0_0_10_14_16,-25.5,44,6,5,468,927,467,926,0.8297704231360028,0.720115094314558,0.1096553288214448,0.6343635847784412,0.6705917254579532,0.8498484316469087,0.8983827884049814,-0.24119945656629949,0.28125,-0.0625,0.34375,-0.03728001156131233,0.31853001156131233,-0.025219988438687668,0.29331002312262466,0.8583408283179619,0.14603699105195722,0.7123038372660047,0.8946841655797887,0.8898681588258845,0.004816006753904145,0.265625,0.171875,0.09375,0.46875,0.15625,0.3125,4,2,543,0.4653857706309964,10.123673656682719,0.9485403835746382,16,0,0
0_0_0_10_14_16,-25.5,44,6,7,713,1021,712,1020,0.9267696465591084,0.7455188593928186,0.18125078716628984,0.7000617405879872,0.5469941455974237,1.0,0.7813512921560305,1.0715366529856754,0.34375,0.03125,0.3125,-0.04972085739017601,0.39347085739017595,0.08097085739017595,0.3125,0.2515427791000945,0.03560293108651619,0.2159398480135783,0.873046720421451,0.9828303222158207,-0.10978360179436963,0.265625,0.15625,0.109375,0.46875,0.0,0.46875,1,5,1021,0.8164180289074631,9.547364296085531,0.8470397338025736,16,0,0
0_0_0_10_14_16,-25.5,44,6,8,865,205,864,204,0.8646894641103701,0.7743885562400253,0.09030090787034473,0.9726909107038217,0.7939473376246156,1.0,0.8162380555711469,0.8818316092360183,-0.03125,-0.125,0.09375,-0.05594128030460788,0.024691280304607877,-0.06905871969539212,-0.04436743939078425,0.015053012855547783,0.45055865833831155,-0.43550564548276377,0.8379234333388876,0.9592617529950332,-0.12133831965614561,0.21875,0.15625,0.0625,0.4375,0.3125,0.125,1,3,205,0.6896997305563674,11.080682306183698,0.8375953015651442,16,0,0
0_0_0_10_14_16,-25.5,44,6,16,917,118,916,117,0.7489712724055458,0.6846994308113525,0.0642718415941933,0.5321672000318358,0.43746260191327124,0.7647972366258812,0.6286937433393541,0.8510717173135695,-0.21875,0.0625,-0.28125,-0.10570466362006259,-0.11304533637993741,0.1682046636200626,-0.05515932724012518,1.3548959757838315,0.07959408140965019,1.2753018943741812,0.9507048677735533,0.8886372142306402,0.062067653542913104,0.28125,0.0,0.28125,0.4375,0.0,0.4375,6,13,463,0.5674865767329594,9.85466714294825,0.8623924870016658,16,0,0
0_0_0_10_14_16,-25.5,44,6,18,889,524,888,523,0.8537190174208341,0.777749274777702,0.07596974264313217,0.7206691934517409,0.5384322524625986,1.0,0.7471281655369585,1.2660489107484763,0.03125,-0.0625,0.09375,-0.11814550944892627,0.14939550944892632,0.05564550944892632,0.09375,0.07050554570688725,0.08627468241477836,-0.01576913670789111,0.9265687700184683,0.9684535902988346,-0.04188482028036633,0.03125,0.109375,-0.078125,0.0625,0.21875,-0.15625,1,6,524,0.5006479594124768,9.748966131001106,0.9173852418132232,16,0,0
0_0_0_10_14_16,-25.5,44,6,19,510,468,509,467,0.7873396443533475,0.6447343476567721,0.1426052966965754,0.7918882205440383,0.5182667547026973,1.0,0.6544695845414152,1.8411053180652293,0.0625,0.03125,0.03125,-0.12436593236335808,0.18686593236335813,0.15561593236335813,0.03125,0.1064665873411541,0.016875066175622983,0.08959152116553112,0.8867786756154408,0.8875579861396701,-0.0007793105242293041,0.046875,0.0625,-0.015625,0.09375,0.125,-0.03125,1,6,468,0.7609740387923236,10.471567998449165,0.8952969844550022,16,0,0
0_0_0_10_14_16,-25.5,44,6,22,629,670,628,669,0.8284084629629711,0.8166139240022606,0.011794538960710477,0.48881817638743996,0.48672161508706324,0.831522946811568,0.8279565106296234,0.018667130003678284,-0.0625,0.0,-0.0625,0.10697279889334643,-0.16947279889334643,-0.10697279889334643,0.0625,0.1400977751597045,0.0,0.1400977751597045,0.9451074038091869,0.9448024669098204,0.0003049368993665036,0.1875,0.125,0.0625,0.375,0.25,0.125,9,10,605,0.05600288079947534,9.077668535030538,0.8021978553073773,16,0,0
0_0_0_10_14_16,-25.5,44,6,26,314,316,313,315,0.8821886110926596,0.8771587487408585,0.005029862351801029,0.7105302128853488,0.7111306372572734,0.9247780857128751,0.9255595574803163,-0.003668399632795862,-0.09375,0.15625,-0.25,0.08209110723561908,-0.17584110723561908,0.07415889276438092,0.10168221447123815,0.40449575199154475,1.2980079181072397,-0.893512166115695,0.9168164741670716,0.9342733622770285,-0.017456888109956936,0.15625,0.09375,0.0625,0.3125,0.1875,0.125,3,2,241,0.33595630230526696,10.416871515083137,0.921280242767248,16,0,0
0_0_0_10_14_16,-25.5,44,6,28,7,84,6,83,0.9296122687189419,0.7610381389809352,0.16857412973800667,0.7192787773421969,0.5490677450207535,0.9817671591550602,0.7494405468274283,1.1727131459369402,0.15625,-0.5,-0.34375,0.06965026140675534,0.08659973859324466,0.43034973859324466,-0.34375,0.42897638401478394,0.8177805888541205,-0.3888042048393366,0.9846305813341484,0.8679936369076195,0.11663694442652883,0.109375,0.453125,-0.34375,0.21875,0.09375,0.125,3,10,244,0.045122318047224205,10.298137044536702,0.8964568991243647,16,0,0
0_0_0_10_14_16,-25.5,44,6,34,932,878,931,877,0.8677294304973677,0.8031379881511193,0.06459144234624847,0.6350887088424351,0.5948269449711461,0.9152554703331671,0.8572323955793663,0.28443758211808157,-0.125,0.03125,-0.15625,0.032327723920164364,-0.15732772392016436,-0.001077723920164364,0.15625,0.29552836184782605,0.004059295191418416,0.29146906665640765,0.7923604160208383,0.9940530824825663,-0.201692666461728,0.21875,0.0625,0.15625,nan,nan,nan,2,5,13,0.3845766673115245,9.818525674241917,0.9705250758595977,16,0,0
0_0_0_10_14_16,-25.5,44,8,7,713,278,712,277,0.7979088094586503,0.7527769463324088,0.04513186312624151,0.5988686747895287,0.5758270561173617,0.8122825396108395,0.7810297703148831,0.17039529887677962,0.03125,0.0625,-0.03125,0.09562495593640774,-0.06437495593640774,-0.03312495593640774,0.03125,0.02910665093330965,0.0857861093646234,-0.05667945843131375,0.949552087705521,0.7275223916077739,0.22202969609774714,0.125,0.09375,0.03125,0.25,0.1875,0.0625,4,5,689,0.629552806470809,10.178311698801934,0.7779625689463631,16,0,0
0_0_0_10_14_16,-25.5,44,8,10,765,662,764,661,0.8684138489218771,0.7880491381255512,0.0803647107963259,0.7220641936606285,0.5707871228792136,1.0,0.7904935986169184,1.0210164261552341,0.03125,-0.125,0.15625,0.07690314426776768,-0.045653144267767676,-0.20190314426776768,-0.15625,0.01117401146927259,0.3792398375853471,-0.36806582611607447,0.9370508086889199,0.9751119675575652,-0.03806115886864536,0.0625,0.34375,-0.28125,0.0625,0.1875,-0.125,1,6,662,0.5273648385227502,10.252722545925456,0.936447982858638,16,0,0
0_0_0_10_14_16,-25.5,44,8,11,1023,150,1022,149,0.8816668221949989,0.7438068247964219,0.13785999739857702,0.7825439163214334,0.6051666790273238,0.9119622084128391,0.7052500563264632,1.1163371208497728,0.0,0.4375,-0.4375,0.07066254037822106,-0.07066254037822106,0.36683745962177894,-0.2961749192435579,0.0,0.12419394649830684,-0.12419394649830684,0.9669174845433768,0.9056084534258695,0.061309031117507296,0.078125,0.375,-0.296875,0.15625,0.125,0.03125,2,8,945,0.40023158401661885,10.666213525359938,0.9811723226505874,16,0,0
0_0_0_10_14_16,-25.5,44,8,16,917,471,916,470,0.8359567549763761,0.7243025756850162,0.1116541792913599,0.5345702574648072,0.422957492868111,0.8688616443004791,0.6874522807636533,1.017080686512988,-0.15625,0.125,-0.28125,0.03945952093048766,-0.19570952093048766,0.08554047906951234,0.11016904186097531,1.134922818274762,0.17982086144214396,0.955101956832618,0.7879135162052159,0.8208019753028744,-0.03288845909765847,0.265625,0.015625,0.25,0.46875,0.03125,0.4375,4,14,635,0.2754423634765564,9.729491984753228,0.9430119048985393,16,0,0
0_0_0_10_14_16,-25.5,44,8,22,629,384,628,383,0.786654286505649,0.493466349651943,0.2931879368537059,1.368228828798479,0.7414602903978107,1.0,0.5419124891915411,2.6607083990019946,-0.0625,0.15625,-0.21875,0.0020158975932077494,-0.06451589759320775,0.15423410240679225,-0.0897182048135845,0.17812751608166583,0.9344585101213422,-0.7563309940396763,0.9244481912294747,0.9588854716717452,-0.03443728044227046,0.109375,0.109375,0.0,0.21875,0.21875,0.0,1,2,384,2.6607083990019946,12.717781672133057,0.9110285767043266,4,1,1
0_0_0_10_14_16,-25.5,44,8,26,314,586,313,585,0.937857245848429,0.9005736104010437,0.03728363544738533,0.880576606225393,0.8452067755514214,1.0,0.9598333291800869,0.17804173732951073,0.15625,-0.03125,0.1875,-0.02294651796497893,0.17919651796497893,-0.00830348203502107,0.17089303592995786,0.7263210337176109,0.07382422503381747,0.6524968086837935,0.9820049266279514,0.9302918458344503,0.05171308079350101,0.15625,0.078125,0.078125,0.3125,0.15625,0.15625,1,2,586,0.17804173732951073,10.808459425697174,0.9477716361831343,16,0,0
0_0_0_10_14_16,-25.5,44,8,27,602,216,601,215,0.9094823124471811,0.8672664438832396,0.04221586856394155,0.8051869839586665,0.7480671541739561,1.0,0.9290601674857146,0.31956159460725064,-0.0625,0.03125,-0.09375,-0.0291871218545256,-0.0333128781454744,0.060437121854525655,-0.027124243709051254,0.14865840314107018,0.000647050200086149,0.14801135294098403,0.9156490076807423,0.9769110703167203,-0.061262062635978,0.203125,0.078125,0.125,0.40625,0.03125,0.375,1,2,216,0.31956159460725064,10.374664606903469,0.9138348801067405,16,0,0
