dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,null_bin_count,savaux_bin,savaux_error,gls_offpacket_fixed_bin,gls_offpacket_fixed_error,gls_packet_null_bin,gls_packet_null_error,gls_symbol_null_bin,gls_symbol_null_error
0_0_0_10_14_32,-26.0,58,2,1,9,826,1000,731,1,731,1,731,1,731,1
0_0_0_10_14_32,-26.0,58,2,2,10,922,1000,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,58,2,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,58,2,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,58,2,5,13,468,1001,903,1,903,1,903,1,903,1
0_0_0_10_14_32,-26.0,58,2,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,58,2,7,15,713,1001,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,58,2,8,16,865,1002,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,58,2,9,17,492,1000,1011,1,1011,1,1011,1,492,0
0_0_0_10_14_32,-26.0,58,2,10,18,765,1000,716,1,716,1,716,1,716,1
0_0_0_10_14_32,-26.0,58,2,11,19,1023,1000,110,1,110,1,977,1,110,1
0_0_0_10_14_32,-26.0,58,2,12,20,597,1000,795,1,795,1,795,1,795,1
0_0_0_10_14_32,-26.0,58,2,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,58,2,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,58,2,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,58,2,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,58,2,17,25,656,1000,710,1,710,1,710,1,710,1
0_0_0_10_14_32,-26.0,58,2,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,58,2,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,58,2,20,28,860,1000,939,1,939,1,939,1,939,1
0_0_0_10_14_32,-26.0,58,2,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,58,2,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,58,2,23,31,759,1000,722,1,722,1,722,1,722,1
0_0_0_10_14_32,-26.0,58,2,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,58,2,25,33,720,1002,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,58,2,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,58,2,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,58,2,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,58,2,29,37,610,1000,130,1,130,1,130,1,130,1
0_0_0_10_14_32,-26.0,58,2,30,38,775,1000,646,1,646,1,646,1,646,1
0_0_0_10_14_32,-26.0,58,2,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,58,2,32,40,768,1000,892,1,892,1,892,1,892,1
0_0_0_10_14_32,-26.0,58,2,33,41,581,1000,722,1,722,1,722,1,722,1
0_0_0_10_14_32,-26.0,58,2,34,42,93,1000,93,0,93,0,93,0,93,0
0_0_0_10_14_32,-26.0,58,3,0,8,222,1000,31,1,31,1,31,1,568,1
0_0_0_10_14_32,-26.0,58,3,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,58,3,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,58,3,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,58,3,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,58,3,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,58,3,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,58,3,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,58,3,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,58,3,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,58,3,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,58,3,11,19,1023,1000,1012,1,1012,1,1012,1,1012,1
0_0_0_10_14_32,-26.0,58,3,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,58,3,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,58,3,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,58,3,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,58,3,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,58,3,17,25,656,1000,795,1,795,1,795,1,795,1
0_0_0_10_14_32,-26.0,58,3,18,26,889,1001,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,58,3,19,27,510,1000,774,1,774,1,774,1,774,1
0_0_0_10_14_32,-26.0,58,3,20,28,860,1000,905,1,905,1,905,1,905,1
0_0_0_10_14_32,-26.0,58,3,21,29,553,1001,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,58,3,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,58,3,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,58,3,24,32,874,1000,245,1,245,1,245,1,874,0
0_0_0_10_14_32,-26.0,58,3,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,58,3,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,58,3,27,35,602,1000,693,1,693,1,693,1,693,1
0_0_0_10_14_32,-26.0,58,3,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,58,3,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,58,3,30,38,778,1000,778,0,778,0,778,0,778,0
0_0_0_10_14_32,-26.0,58,3,31,39,897,1000,746,1,746,1,746,1,746,1
0_0_0_10_14_32,-26.0,58,3,32,40,740,1000,740,0,740,0,740,0,740,0
0_0_0_10_14_32,-26.0,58,3,33,41,590,1000,590,0,590,0,590,0,590,0
0_0_0_10_14_32,-26.0,58,3,34,42,930,1000,930,0,930,0,930,0,930,0
0_0_0_10_14_32,-26.0,58,4,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,58,4,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,58,4,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,58,4,3,11,718,1001,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,58,4,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,58,4,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,58,4,6,14,89,1000,874,1,874,1,874,1,89,0
0_0_0_10_14_32,-26.0,58,4,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,58,4,8,16,865,1002,327,1,726,1,726,1,726,1
0_0_0_10_14_32,-26.0,58,4,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,58,4,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,58,4,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,58,4,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,58,4,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,58,4,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,58,4,15,23,267,1002,881,1,881,1,881,1,881,1
0_0_0_10_14_32,-26.0,58,4,16,24,917,1001,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,58,4,17,25,656,1000,218,1,218,1,218,1,218,1
0_0_0_10_14_32,-26.0,58,4,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,58,4,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,58,4,20,28,860,1001,888,1,888,1,888,1,888,1
0_0_0_10_14_32,-26.0,58,4,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,58,4,22,30,629,1001,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,58,4,23,31,759,1000,461,1,461,1,461,1,461,1
0_0_0_10_14_32,-26.0,58,4,24,32,874,1000,340,1,340,1,340,1,340,1
0_0_0_10_14_32,-26.0,58,4,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,58,4,26,34,314,1000,738,1,738,1,738,1,738,1
0_0_0_10_14_32,-26.0,58,4,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,58,4,28,36,7,1000,844,1,848,1,844,1,844,1
0_0_0_10_14_32,-26.0,58,4,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,58,4,30,38,810,1000,810,0,810,0,810,0,810,0
0_0_0_10_14_32,-26.0,58,4,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,58,4,32,40,753,1000,435,1,435,1,435,1,435,1
0_0_0_10_14_32,-26.0,58,4,33,41,591,1000,591,0,591,0,591,0,591,0
0_0_0_10_14_32,-26.0,58,4,34,42,89,1002,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,58,5,0,8,222,1000,692,1,692,1,692,1,692,1
0_0_0_10_14_32,-26.0,58,5,1,9,826,1000,266,1,266,1,266,1,266,1
0_0_0_10_14_32,-26.0,58,5,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,58,5,3,11,718,1002,198,1,198,1,198,1,198,1
0_0_0_10_14_32,-26.0,58,5,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,58,5,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,58,5,6,14,89,1000,996,1,996,1,996,1,996,1
0_0_0_10_14_32,-26.0,58,5,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,58,5,8,16,865,1002,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,58,5,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,58,5,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,58,5,11,19,1023,1000,131,1,131,1,131,1,131,1
0_0_0_10_14_32,-26.0,58,5,12,20,597,1000,266,1,266,1,266,1,266,1
0_0_0_10_14_32,-26.0,58,5,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,58,5,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,58,5,15,23,267,1000,32,1,32,1,32,1,32,1
0_0_0_10_14_32,-26.0,58,5,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,58,5,17,25,656,1000,731,1,731,1,731,1,731,1
0_0_0_10_14_32,-26.0,58,5,18,26,889,1000,624,1,624,1,624,1,624,1
0_0_0_10_14_32,-26.0,58,5,19,27,510,1000,985,1,985,1,985,1,330,1
0_0_0_10_14_32,-26.0,58,5,20,28,860,1000,195,1,195,1,195,1,195,1
0_0_0_10_14_32,-26.0,58,5,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,58,5,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,58,5,23,31,759,1001,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,58,5,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,58,5,25,33,720,1001,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,58,5,26,34,314,1000,861,1,861,1,861,1,861,1
0_0_0_10_14_32,-26.0,58,5,27,35,602,1000,815,1,815,1,815,1,815,1
0_0_0_10_14_32,-26.0,58,5,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,58,5,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,58,5,30,38,823,1002,823,0,823,0,823,0,823,0
0_0_0_10_14_32,-26.0,58,5,31,39,913,1000,913,0,913,0,913,0,913,0
0_0_0_10_14_32,-26.0,58,5,32,40,741,1001,741,0,741,0,741,0,741,0
0_0_0_10_14_32,-26.0,58,5,33,41,581,1000,364,1,364,1,364,1,364,1
0_0_0_10_14_32,-26.0,58,5,34,42,91,1000,91,0,91,0,91,0,91,0
0_0_0_10_14_32,-26.0,58,6,0,8,803,1000,475,1,475,1,475,1,475,1
0_0_0_10_14_32,-26.0,58,6,1,9,826,1000,826,0,826,0,826,0,826,0
0_0_0_10_14_32,-26.0,58,6,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,58,6,3,11,718,1000,776,1,776,1,776,1,776,1
0_0_0_10_14_32,-26.0,58,6,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,58,6,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,58,6,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,58,6,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,58,6,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,58,6,9,17,492,1000,51,1,51,1,51,1,51,1
0_0_0_10_14_32,-26.0,58,6,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,58,6,11,19,1023,1000,700,1,700,1,700,1,700,1
0_0_0_10_14_32,-26.0,58,6,12,20,597,1000,89,1,89,1,89,1,89,1
0_0_0_10_14_32,-26.0,58,6,13,21,562,1000,239,1,239,1,239,1,239,1
0_0_0_10_14_32,-26.0,58,6,14,22,478,1000,879,1,879,1,879,1,879,1
0_0_0_10_14_32,-26.0,58,6,15,23,267,1000,1000,1,1000,1,1000,1,1000,1
0_0_0_10_14_32,-26.0,58,6,16,24,917,1000,128,1,128,1,128,1,128,1
0_0_0_10_14_32,-26.0,58,6,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,58,6,18,26,889,1000,42,1,42,1,42,1,42,1
0_0_0_10_14_32,-26.0,58,6,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,58,6,20,28,860,1000,957,1,957,1,957,1,957,1
0_0_0_10_14_32,-26.0,58,6,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,58,6,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,58,6,23,31,759,1000,858,1,858,1,858,1,858,1
0_0_0_10_14_32,-26.0,58,6,24,32,874,1000,453,1,453,1,453,1,453,1
0_0_0_10_14_32,-26.0,58,6,25,33,720,1001,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,58,6,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,58,6,27,35,602,1000,343,1,343,1,343,1,343,1
0_0_0_10_14_32,-26.0,58,6,28,36,7,1002,580,1,580,1,580,1,580,1
0_0_0_10_14_32,-26.0,58,6,29,37,610,1001,258,1,258,1,258,1,258,1
0_0_0_10_14_32,-26.0,58,6,30,38,791,1000,395,1,395,1,395,1,395,1
0_0_0_10_14_32,-26.0,58,6,31,39,928,1000,201,1,201,1,201,1,201,1
0_0_0_10_14_32,-26.0,58,6,32,40,760,1000,760,0,760,0,760,0,760,0
0_0_0_10_14_32,-26.0,58,6,33,41,584,1002,584,0,584,0,584,0,584,0
0_0_0_10_14_32,-26.0,58,6,34,42,932,1000,932,0,932,0,932,0,932,0
0_0_0_10_14_32,-26.0,58,7,0,8,222,1000,222,0,222,0,222,0,35,1
0_0_0_10_14_32,-26.0,58,7,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,58,7,2,10,922,1002,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,58,7,3,11,691,1000,359,1,359,1,359,1,359,1
0_0_0_10_14_32,-26.0,58,7,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,58,7,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,58,7,6,14,89,1000,532,1,532,1,532,1,532,1
0_0_0_10_14_32,-26.0,58,7,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,58,7,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,58,7,9,17,492,1000,330,1,330,1,330,1,330,1
0_0_0_10_14_32,-26.0,58,7,10,18,765,1000,962,1,962,1,962,1,962,1
0_0_0_10_14_32,-26.0,58,7,11,19,1023,1000,179,1,179,1,179,1,179,1
0_0_0_10_14_32,-26.0,58,7,12,20,597,1000,904,1,904,1,904,1,904,1
0_0_0_10_14_32,-26.0,58,7,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,58,7,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,58,7,15,23,267,1002,382,1,382,1,382,1,382,1
0_0_0_10_14_32,-26.0,58,7,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,58,7,17,25,656,1001,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,58,7,18,26,889,1000,757,1,757,1,757,1,757,1
0_0_0_10_14_32,-26.0,58,7,19,27,510,1000,590,1,590,1,590,1,590,1
0_0_0_10_14_32,-26.0,58,7,20,28,860,1000,933,1,933,1,933,1,933,1
0_0_0_10_14_32,-26.0,58,7,21,29,553,1000,817,1,817,1,817,1,817,1
0_0_0_10_14_32,-26.0,58,7,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,58,7,23,31,759,1000,333,1,333,1,333,1,333,1
0_0_0_10_14_32,-26.0,58,7,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,58,7,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,58,7,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,58,7,27,35,602,1000,819,1,819,1,819,1,819,1
0_0_0_10_14_32,-26.0,58,7,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,58,7,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,58,7,30,38,807,1001,86,1,86,1,86,1,86,1
0_0_0_10_14_32,-26.0,58,7,31,39,921,1002,747,1,747,1,747,1,747,1
0_0_0_10_14_32,-26.0,58,7,32,40,740,1000,740,0,740,0,740,0,740,0
0_0_0_10_14_32,-26.0,58,7,33,41,587,1002,587,0,587,0,587,0,587,0
0_0_0_10_14_32,-26.0,58,7,34,42,932,1000,229,1,229,1,229,1,229,1
0_0_0_10_14_32,-26.0,59,0,0,8,803,1000,654,1,654,1,654,1,654,1
0_0_0_10_14_32,-26.0,59,0,1,9,711,1000,215,1,215,1,215,1,215,1
0_0_0_10_14_32,-26.0,59,0,2,10,922,1000,469,1,469,1,469,1,469,1
0_0_0_10_14_32,-26.0,59,0,3,11,718,1000,283,1,283,1,283,1,940,1
0_0_0_10_14_32,-26.0,59,0,4,12,107,1000,438,1,438,1,438,1,438,1
0_0_0_10_14_32,-26.0,59,0,5,13,468,1000,428,1,428,1,428,1,428,1
0_0_0_10_14_32,-26.0,59,0,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,59,0,7,15,713,1002,898,1,898,1,898,1,898,1
0_0_0_10_14_32,-26.0,59,0,8,16,865,1000,889,1,889,1,889,1,889,1
0_0_0_10_14_32,-26.0,59,0,9,17,492,1000,361,1,361,1,571,1,361,1
0_0_0_10_14_32,-26.0,59,0,10,18,765,1002,170,1,170,1,170,1,170,1
0_0_0_10_14_32,-26.0,59,0,11,19,1023,1000,583,1,583,1,583,1,583,1
0_0_0_10_14_32,-26.0,59,0,12,20,597,1000,710,1,710,1,710,1,710,1
0_0_0_10_14_32,-26.0,59,0,13,21,562,1000,326,1,326,1,326,1,326,1
0_0_0_10_14_32,-26.0,59,0,14,22,478,1000,140,1,140,1,140,1,140,1
0_0_0_10_14_32,-26.0,59,0,15,23,267,1000,624,1,624,1,624,1,624,1
0_0_0_10_14_32,-26.0,59,0,16,24,917,1000,494,1,494,1,494,1,494,1
0_0_0_10_14_32,-26.0,59,0,17,25,656,1000,984,1,984,1,984,1,984,1
0_0_0_10_14_32,-26.0,59,0,18,26,889,1000,580,1,580,1,580,1,580,1
0_0_0_10_14_32,-26.0,59,0,19,27,510,1000,246,1,246,1,246,1,246,1
0_0_0_10_14_32,-26.0,59,0,20,28,860,1000,495,1,495,1,495,1,495,1
0_0_0_10_14_32,-26.0,59,0,21,29,553,1000,813,1,813,1,813,1,865,1
0_0_0_10_14_32,-26.0,59,0,22,30,629,1000,148,1,148,1,148,1,148,1
0_0_0_10_14_32,-26.0,59,0,23,31,759,1000,751,1,850,1,850,1,850,1
0_0_0_10_14_32,-26.0,59,0,24,32,874,1000,508,1,508,1,508,1,508,1
0_0_0_10_14_32,-26.0,59,0,25,33,720,1000,69,1,69,1,69,1,69,1
0_0_0_10_14_32,-26.0,59,0,26,34,314,1000,592,1,592,1,592,1,592,1
0_0_0_10_14_32,-26.0,59,0,27,35,602,1000,855,1,855,1,855,1,744,1
0_0_0_10_14_32,-26.0,59,0,28,36,7,1000,468,1,468,1,468,1,468,1
0_0_0_10_14_32,-26.0,59,0,29,37,610,1000,221,1,221,1,221,1,857,1
0_0_0_10_14_32,-26.0,59,0,30,38,826,1000,818,1,818,1,818,1,818,1
0_0_0_10_14_32,-26.0,59,0,31,39,928,1000,581,1,581,1,581,1,581,1
0_0_0_10_14_32,-26.0,59,0,32,40,761,1000,897,1,897,1,897,1,897,1
0_0_0_10_14_32,-26.0,59,0,33,41,590,1000,887,1,887,1,887,1,887,1
0_0_0_10_14_32,-26.0,59,0,34,42,936,1000,663,1,663,1,663,1,388,1
0_0_0_10_14_32,-26.0,59,2,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,59,2,1,9,826,1000,335,1,335,1,335,1,335,1
0_0_0_10_14_32,-26.0,59,2,2,10,922,1000,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,59,2,3,11,718,1000,93,1,718,0,93,1,93,1
0_0_0_10_14_32,-26.0,59,2,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,59,2,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,59,2,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,59,2,7,15,713,1003,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,59,2,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,59,2,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,59,2,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,59,2,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,59,2,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,59,2,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,59,2,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,59,2,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,59,2,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,59,2,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,59,2,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,59,2,19,27,510,1000,830,1,830,1,830,1,94,1
0_0_0_10_14_32,-26.0,59,2,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,59,2,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,59,2,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,59,2,23,31,759,1000,182,1,182,1,182,1,182,1
0_0_0_10_14_32,-26.0,59,2,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,59,2,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,59,2,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,59,2,27,35,602,1001,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,59,2,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,59,2,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,59,2,30,38,775,1001,754,1,754,1,754,1,754,1
0_0_0_10_14_32,-26.0,59,2,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,59,2,32,40,768,1000,768,0,768,0,768,0,768,0
0_0_0_10_14_32,-26.0,59,2,33,41,581,1000,581,0,581,0,581,0,581,0
0_0_0_10_14_32,-26.0,59,2,34,42,93,1000,93,0,93,0,93,0,93,0
0_0_0_10_14_32,-26.0,59,3,0,8,222,1000,222,0,222,0,222,0,222,0
0_0_0_10_14_32,-26.0,59,3,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,59,3,2,10,871,1000,9,1,9,1,9,1,9,1
0_0_0_10_14_32,-26.0,59,3,3,11,718,1000,625,1,300,1,625,1,625,1
0_0_0_10_14_32,-26.0,59,3,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,59,3,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,59,3,6,14,89,1000,179,1,179,1,179,1,179,1
0_0_0_10_14_32,-26.0,59,3,7,15,713,1000,635,1,635,1,635,1,635,1
0_0_0_10_14_32,-26.0,59,3,8,16,865,1000,309,1,309,1,309,1,309,1
0_0_0_10_14_32,-26.0,59,3,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,59,3,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,59,3,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,59,3,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,59,3,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,59,3,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,59,3,15,23,267,1000,307,1,307,1,307,1,307,1
0_0_0_10_14_32,-26.0,59,3,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,59,3,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,59,3,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,59,3,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,59,3,20,28,860,1000,860,0,860,0,860,0,860,0
