dataset,target_snr_db,noise_seed,error_category,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_in_candidates,selected_in_candidates,hard_anchor,high_confidence
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,3,32,740,803,739,802,0.8093522083986201,0.722465582312217,0.08688662608640307,0.8823349919286017,0.7077679566159567,1.0,0.8021533352870007,0.9574260639928672,0.03125,0.03125,0.0,0.027277628516869434,0.003972371483130566,0.003972371483130566,0.0,0.028109102014291745,0.007246806546078408,0.02086229546821334,0.9391750923141068,0.8344468781195846,0.10472821419452216,0.203125,0.234375,-0.03125,0.40625,0.28125,0.125,1,5,803,0.29790011224616086,10.375730819034532,0.9448736967841118,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,3,33,590,104,589,103,0.8016306596089243,0.720729168812322,0.08090149079660236,1.4679550751125703,1.001677739398076,1.0,0.6823626665286485,1.659847423389701,0.0,0.125,-0.125,0.02106783188179473,-0.02106783188179473,0.10393216811820527,-0.08286433623641054,0.0,0.6535537161957445,-0.6535537161957445,0.9169800903009148,0.8984002941589261,0.01857979614198868,0.09375,0.0625,0.03125,0.1875,0.0625,0.125,1,2,104,1.659847423389701,12.533855436129258,0.9169800941634142,4,1,1,0,1
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,1,826,543,825,542,0.9028656772700394,,,0.9234444094363994,0.4081548018130867,1.0,,3.5458584620310063,0.0625,-0.1875,0.25,0.06113496159102261,0.0013650384089773926,-0.2486349615910226,-0.24726992318204521,0.11180680016459515,1.3495787305843965,-1.2377719304198014,0.9381044806604198,0.9514752535386531,-0.013370772878233295,0.0,0.1875,-0.1875,0.0,0.375,-0.375,1,0,543,0.34401243471090104,10.60580945267714,0.9205233641262445,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,2,871,775,870,774,0.9043642317800448,,,0.6961226987648992,0.36907777922556306,1.0,,2.7556789645627786,0.0625,-0.0625,0.125,0.05492031504430117,0.007579684955698829,-0.11742031504430117,-0.10984063008860234,0.08664717358429441,0.18653037389515761,-0.0998832003108632,0.8297112707469947,0.8446616860647456,-0.014950415317750876,0.03125,0.09375,-0.0625,0.0625,0.0625,0.0,1,0,775,0.29375035521137843,8.963316829099647,0.8270073407402759,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,4,86,474,85,473,0.8145901350283559,,,0.6310873274064512,0.396909682189861,0.829547948239522,,2.013977661926879,0.0,-0.46875,0.46875,0.04249102195085819,-0.04249102195085819,0.4887589780491418,-0.4462679560982836,0.0,1.695450815026509,-1.695450815026509,0.8990838412514932,0.8815124255264299,0.017571415725063266,0.046875,0.46875,-0.421875,0.09375,0.0625,0.03125,6,0,620,0.37481039856909987,9.920232275521151,0.9803441927531872,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,5,468,194,467,193,0.9081884929259797,,,1.1623044205425828,0.5255195128204129,1.0,,3.447310432905686,0.09375,0.0,0.09375,0.03627637540413675,0.05747362459586325,-0.03627637540413675,0.021197249191726497,0.34330890895032673,0.0,0.34330890895032673,0.9488767608240619,0.8519253496796744,0.09695141114438754,0.078125,0.265625,-0.1875,0.15625,0.46875,-0.3125,1,0,194,1.7913621076300787,11.752753175561532,0.929269425988463,4,0,1,0,1
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,6,89,296,88,295,0.8783640872265918,0.6255621699319011,0.2528019172946907,1.1302659729131506,0.6687889195201393,1.0,0.5917093282003358,2.278915840878713,0.03125,-0.0625,0.09375,0.030061728857415204,0.0011882711425847958,-0.0925617288574152,-0.09137345771483041,0.07593468419179311,0.1035394807475239,-0.02760479655573078,0.8989361041524244,0.8835676250288165,0.015368479123607948,0.0625,0.046875,0.015625,0.0,0.09375,-0.09375,1,6,296,0.13906556142990373,11.298991125807126,0.8984925031594737,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,10,765,613,764,612,0.7940134005619507,,,0.8824959094814098,0.381972588678682,0.9917154162446041,,3.6368050307884503,-0.0625,-0.03125,-0.03125,0.005203142670529348,-0.06770314267052935,-0.03645314267052935,0.03125,0.05339924156704572,0.01978372540423023,0.033615516162815495,0.8699175814025727,0.6486912256039453,0.22122635579862737,0.3125,0.3125,0.0,0.3125,0.375,-0.0625,2,0,225,0.03612935593932313,10.731400899669609,0.9619567081021279,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,19,510,214,509,213,0.7231445002649511,0.6429158600232665,0.08022864024168463,0.8023739107319585,0.6879878155590156,0.8958595548926137,0.7681461846833855,0.6679605227661312,-0.09375,0.03125,-0.125,-0.050728676249963967,-0.043021323750036033,0.08197867624996391,-0.03895735249992788,0.05558342269367704,0.04924585223382462,0.006337570459852421,0.9472945568597473,0.9505782860910968,-0.0032837292313495636,0.1875,0.09375,0.09375,0.375,0.125,0.25,2,5,261,0.4776006993162035,10.447510154039987,0.7430736218110223,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,23,759,601,758,600,0.8799601804120707,0.5539138738818188,0.3260463065302519,0.8301544214122067,0.5186159278605409,1.0,0.6247222377955947,2.0431303450535596,-0.25,-0.03125,-0.21875,-0.07558726243684988,-0.17441273756315012,0.04433726243684988,0.13007547512630024,1.6652278513934735,0.03137277260617012,1.6338550787873034,0.9608595578663948,0.7522573130533674,0.20860224481302736,0.359375,0.1875,0.171875,0.28125,0.375,-0.09375,1,11,601,0.4340797787563528,10.303601434672194,0.9233960503180352,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,24,874,680,873,679,0.823838597468891,0.6954610516987666,0.1283775457701244,0.7690231573719899,0.5801249260938199,0.925448505771899,0.6981268910669004,1.224178916832324,0.03125,0.125,-0.09375,-0.08180190898357137,0.11305190898357131,0.20680190898357131,-0.09375,0.014902335590305734,0.4149691646734719,-0.40006682908316615,0.7980073010182419,0.8980530863351682,-0.10004578531692632,0.234375,0.21875,0.015625,0.46875,0.4375,0.03125,2,4,473,0.3364774145055529,10.328248440918665,0.9540761748104428,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,28,7,663,6,662,0.7937746499701315,0.6670513702503582,0.12672327971977326,0.877958791625133,0.7503579428680638,1.0,0.8546619158276489,0.6820564799406558,0.03125,-0.28125,0.3125,-0.10666049517045728,0.13791049517045728,-0.17458950482954272,-0.03667900965908544,0.051956480266337604,0.18684908429515243,-0.1348926040288148,0.9516983712905174,0.7702643553687561,0.18143401592176123,0.078125,0.265625,-0.1875,0.15625,0.46875,-0.3125,1,5,663,0.03227803494116327,10.578182559480343,0.9584976664675428,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,29,610,144,609,143,0.7917364347135837,0.47325568234093973,0.31848075237264395,1.479707620749707,0.8339207791468795,1.0,0.5635713214238676,2.4905111503794126,-0.03125,0.03125,-0.0625,-0.11287514171717872,0.08162514171717872,0.14412514171717872,-0.0625,0.016036154354447614,0.02994267052319673,-0.013906516168749116,0.9451675541597189,0.716812074980039,0.2283554791796799,0.15625,0.265625,-0.109375,0.1875,0.46875,-0.28125,1,4,144,1.7333751949906144,12.48431991636789,0.9449095647572244,4,1,1,0,1
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,30,823,284,822,283,0.7850087526720841,0.6370819850323319,0.1479267676397522,0.8165828659248895,0.6411901852381483,1.0,0.7852114120860404,1.0501339708785156,-0.28125,-0.1875,-0.09375,-0.11908978826390021,-0.1621602117360998,-0.06841021173609979,0.09375,0.8091013160159684,1.0969955448534634,-0.28789422883749505,0.9599405988592383,0.9008155129400782,0.0591250859191601,0.34375,0.171875,0.171875,0.3125,0.34375,-0.03125,1,5,284,0.021172274892428573,10.005659103082024,0.9000583511472279,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,31,913,720,912,719,0.787072530590307,0.7510122785878481,0.03606025200245888,0.7656745471625506,0.7175359300876529,1.0,0.9371291402420382,0.2820055742602435,0.15625,-0.0625,0.21875,-0.1253044348106217,0.2815544348106217,0.0628044348106217,0.21875,0.31089302666409124,0.08242372034682367,0.22846930631726758,0.9060643675920647,0.9450420913900266,-0.03897772379796194,0.25,0.109375,0.140625,0.5,0.21875,0.28125,1,2,720,0.2820055742602435,9.473949518368997,0.9138168706020467,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,32,741,793,740,792,0.7671992022059106,,,1.04355819123397,0.3163672250622227,1.0,,5.183251861301144,0.09375,-0.15625,0.25,0.11848091864265686,-0.024730918642656863,-0.27473091864265686,-0.25,0.15029932724760384,0.7743775540499411,-0.6240782268023373,0.8120112738237862,0.8254095364878009,-0.01339826266401467,0.078125,0.0625,0.015625,0.03125,0.125,-0.09375,1,0,793,0.6300631220251729,11.360339499161176,0.7813280147060712,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,5,33,581,277,580,276,0.7969594694401958,0.5967367839962261,0.2002226854439697,1.1500457948398122,0.8366386376301307,1.0,0.7274828892763046,1.381772170228427,0.0,-0.125,0.125,0.11226627209593532,-0.11226627209593532,-0.23726627209593532,-0.125,0.0,0.5098090595178801,-0.5098090595178801,0.9797297675369948,0.874293104362187,0.10543666317480782,0.109375,0.21875,-0.109375,0.03125,0.4375,-0.40625,1,4,277,0.8995609127208258,11.438671953042945,0.9797297962679723,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,5,34,91,102,90,101,0.799643167316916,,,0.911824384493233,0.1910727137256032,1.0,,6.7871253040405986,-0.125,0.46875,0.40625,0.10605162554921388,-0.23105162554921388,0.3626983744507861,-0.13164674890157224,0.1565667354921231,0.6441253635276362,-0.4875586280355131,0.9873952261944307,0.5953008175225819,0.39209440867184875,0.125,0.40625,-0.28125,nan,nan,nan,1,0,102,0.08931893246855918,10.358134496527839,0.9976211154461063,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,6,2,871,311,870,310,0.8355692730473323,,,0.78040012892194,0.4417896034284219,0.8815656012502031,,2.4710184100213044,-0.0625,0.28125,-0.34375,-0.018618742818016842,-0.04388125718198316,0.2998687428180169,-0.25598748563603374,0.13674016649808607,0.8032465987168526,-0.6665064322187665,0.9984956942660508,0.8376804150446738,0.16081527922137695,0.125,0.21875,-0.09375,0.25,0.4375,-0.1875,2,0,220,0.5474536436193788,10.605098648192193,0.8293120158029638,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,6,4,107,752,106,751,0.8658622600163411,,,0.6553529424793538,0.24981972845910505,0.8878299682487207,,4.188485217482759,-0.09375,0.0,-0.09375,-0.03105958864688052,-0.06269041135311948,0.03105958864688052,0.03163082270623896,0.38790226645087345,0.0,0.38790226645087345,0.9606875066020116,0.7632958152480759,0.19739169135393575,0.203125,0.109375,0.09375,0.40625,0.21875,0.1875,5,0,886,0.015991171247195308,9.537303205741303,0.9561847574958775,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,6,8,865,753,864,752,0.7916921895038354,,,1.0763417396674413,0.3908886460124137,1.0,,4.398971263573111,0.0625,0.25,-0.1875,-0.05594128030460788,0.11844128030460788,0.3059412803046079,-0.1875,0.18561694678053364,1.7569247486101864,-1.571307801829653,0.8223202926329495,0.8512033062223182,-0.028883013589368733,0.0625,0.21875,-0.15625,0.0625,0.4375,-0.375,1,0,753,1.3662698308416843,11.459899531754843,0.8286441983902464,4,0,1,0,1
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,6,11,1023,912,1022,911,0.8263596397555727,0.6963205824135079,0.13003905734206478,0.8299271059186708,0.5806600245684912,1.0,0.6996518374053363,1.5511802099855412,-0.0625,-0.21875,0.15625,-0.07460254904790337,0.012102549047903421,-0.14414745095209663,-0.1320449019041932,0.012015004510822146,0.07672575372695199,-0.06471074921612985,0.9563969415969106,0.7563079869534923,0.20008895464341825,0.078125,0.234375,-0.15625,0.15625,0.46875,-0.3125,1,3,912,1.0284760291483037,9.997876971416803,0.9492560495348845,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,6,18,889,499,888,498,0.8078989876466436,,,0.6448639044680391,0.11444837519065132,0.8307846690640583,,7.508584370427746,-0.03125,-0.46875,0.4375,-0.11814550944892627,0.08689550944892632,-0.35060449055107373,-0.2637089811021474,0.06793017512261189,5.54868962654686,-5.480759451424248,0.7913415978959711,0.8282040970552013,-0.03686249915923012,0.03125,0.4375,-0.40625,0.0,0.125,-0.125,2,0,725,0.8051152634290225,9.954876546983856,0.8993969513446327,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,6,23,759,718,758,717,0.8420694445167918,0.7532924524891752,0.08877699202761657,0.7166957263098652,0.6246955524045781,0.8626759189328689,0.7519366865749895,0.5966640081393421,-0.03125,0.28125,-0.3125,0.10075237597891462,-0.13200237597891462,0.18049762402108538,-0.04849524804217076,0.011358203104539326,0.47028142168846976,-0.4589232185839304,0.9134147621773941,0.7484607086391302,0.16495405353826398,0.09375,0.21875,-0.125,0.1875,0.4375,-0.25,4,6,859,0.38570329043935914,10.281582915013669,0.9781802071346316,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,6,26,314,223,313,222,0.8940012159480154,0.6521641688221187,0.2418370471258967,0.9603500368894515,0.5589740570448818,1.0,0.5820524137796507,2.350379054010682,-0.03125,0.09375,-0.125,0.08209110723561908,-0.11334110723561908,0.011658892764380924,0.10168221447123815,0.010567313106676423,0.4124369095237672,-0.4018695964170908,0.8831830071718336,0.8625200949867602,0.020662912185073434,0.046875,0.140625,-0.09375,0.03125,0.28125,-0.25,1,8,223,0.6364759602485683,11.072202340354021,0.8765031020028123,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,6,33,584,152,583,151,0.8462687007812725,0.7880691584665303,0.058199542314742225,0.6923204369522864,0.6140900104810498,0.8738758364951675,0.7751301174277453,0.5207511926736128,-0.0625,0.1875,-0.25,0.038548146834596175,-0.10104814683459618,0.14895185316540382,-0.04790370633080765,0.1013094283902467,1.2483955666801374,-1.1470861382898907,0.9434525357291517,0.8832522327748392,0.060200302954312446,0.125,0.28125,-0.15625,0.0625,0.4375,-0.375,2,6,998,0.5855026914551437,9.933952850197151,0.9378893710449551,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,2,922,172,921,171,0.9183900671772725,0.8664654257278278,0.05192464144944464,0.8856246744915133,0.8114393328398819,0.9789435985395233,0.8969412928144382,0.37993652564595687,-0.03125,0.15625,-0.1875,-0.12317202461585897,0.09192202461585897,0.27942202461585897,-0.1875,0.020804375611593175,0.20606123441611643,-0.18525685880452325,0.8843432661218624,0.9441801853315175,-0.05983691920965506,0.109375,0.265625,-0.15625,0.03125,0.46875,-0.4375,3,4,908,0.01931298258123838,10.000529567411222,0.9226188989714962,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,3,691,470,690,469,0.801073606100042,0.6037372942944075,0.1973363118056345,1.0946300525493058,0.550559199473355,1.0,0.5029637165461944,2.984633435169024,0.09375,-0.09375,0.1875,-0.12941262850540564,0.22316262850540558,0.03566262850540558,0.1875,0.3795047163631126,0.21267130925039412,0.1668334071127185,0.9955820881625929,0.8609819074753446,0.13460018068724822,0.203125,0.171875,0.03125,0.40625,0.15625,0.25,1,9,470,0.1776864393777694,11.243178423805631,0.9946453527206823,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,8,7,713,945,712,944,0.9472334816911798,,,0.8161560137114634,0.4342541062408465,1.0,,2.7402925123971027,-0.03125,0.1875,-0.21875,0.09562495593640774,-0.12687495593640774,0.09187504406359226,0.03499991187281548,0.0010905761260726647,1.727170215617186,-1.7260796394911133,0.989324229197582,0.9308076740569696,0.05851655514061238,0.25,0.03125,0.21875,0.5,0.0625,0.4375,1,0,945,0.20380137034940518,10.216277474375634,0.9909564976205465,16,0,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,12,597,334,596,333,0.7964228277547394,0.7049849631563794,0.09143786459836001,0.9730734043984199,0.6458599675349355,1.0,0.6637320109824844,1.780072363615658,-0.03125,0.15625,-0.1875,0.06442193648867434,-0.09567193648867434,0.09182806351132566,0.0038438729773486724,0.019498283547791425,1.0782692705312402,-1.0587709869834487,0.9265216667444711,0.8956856348694595,0.030836031875011605,0.1875,0.078125,0.109375,0.375,0.03125,0.34375,1,7,334,0.6863119943453171,10.721563592696505,0.930142462705857,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,8,13,562,628,561,627,0.8951224559031484,,,0.9916297847827451,0.5705302916429424,1.0,,2.400708551168962,0.0625,0.09375,-0.03125,0.05818133259912772,0.004318667400872278,0.03556866740087228,-0.03125,0.18679230722292794,0.43041983301163167,-0.24362752578870372,0.9600806630084328,0.8698549764672442,0.09022568654118857,0.109375,0.046875,0.0625,0.21875,0.09375,0.125,1,0,628,1.5413244409724312,10.958330273251333,0.9461599479571806,4,0,1,0,1
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,14,478,532,477,531,0.883113758766771,0.6560292583520582,0.22708450041471284,1.0142556644115217,0.5720249007694669,1.0,0.5639849210024968,2.4873250738714106,-0.0625,0.125,-0.1875,0.051940728709581,-0.114440728709581,0.073059271290419,0.04138145741916199,0.13018412440201194,0.6207965845988339,-0.490612460196822,0.9043091441550929,0.974168153486633,-0.0698590093315401,0.0625,0.0625,0.0,0.125,0.125,0.0,1,13,532,0.5346659383671613,11.249725995548383,0.9022889712173336,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,15,267,481,266,480,0.8122425896592858,0.7108451945689191,0.1013973950903666,0.8248043342175606,0.5875332090736265,1.0,0.7123304094067132,1.473185152151196,-0.0625,0.03125,-0.09375,0.04570012482003438,-0.10820012482003438,-0.014450124820034382,0.09375,0.17566984827038007,0.0745310098735145,0.10113883839686556,0.7398308174503074,0.6688183647045978,0.07101245274570966,0.171875,0.171875,0.0,0.34375,0.34375,0.0,1,10,481,0.41488481481238737,10.178167558112143,0.7124216401231598,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,8,21,553,767,552,766,0.8047250604485728,,,0.9957997888784043,0.4604860055459916,1.0,,3.34955593607785,-0.09375,0.21875,-0.3125,0.008256501482754364,-0.10200650148275436,0.21049349851724564,-0.10848699703449127,0.4320730835244155,2.4066535946608925,-1.974580511136477,0.9761713691426299,0.915854184788507,0.06031718435412292,0.234375,0.1875,0.046875,0.34375,0.1875,0.15625,1,0,767,1.3791323324750833,10.93512429351994,0.9611464325064807,4,0,1,0,1
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,22,629,656,628,655,0.8796167068783003,0.7058203580203234,0.1737963488579769,0.6934312042123025,0.6611281855390452,0.9177656333565881,0.8750121486389967,0.20717708281937713,-0.03125,0.125,-0.15625,0.0020158975932077494,-0.03326589759320775,0.12298410240679225,-0.0897182048135845,0.023053438412742214,0.6413990424694538,-0.6183456040567116,0.9092629460901692,0.9266692754960438,-0.01740632940587461,0.15625,0.09375,0.0625,0.1875,0.1875,0.0,2,4,566,0.3726820892403229,9.935206163220652,0.9168161074156672,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,E1_gt_in_candidates_local_score_loss,8,24,874,332,873,331,0.7742631964460228,0.6355231899862517,0.13874000645977114,0.7771155046575338,0.6063636553793827,1.0,0.7802748133903216,1.0775241151601742,0.03125,-0.125,0.15625,-0.010465310185885646,0.04171531018588559,-0.11453468981411435,-0.07281937962822876,0.03326246281577518,0.1814133427103325,-0.1481508798945573,0.8205811133823473,0.9037121489832196,-0.08313103560087232,0.109375,0.234375,-0.125,0.15625,0.46875,-0.3125,1,7,332,0.12332100657052222,9.796297783813873,0.7899293448268253,16,1,1,0,0
0_0_0_10_14_16,-26.0,42,non_e1_gt_not_in_candidates,8,26,314,207,313,206,0.89443271366981,,,0.9203401662575494,0.2563925968344485,1.0,,5.5504289522048555,-0.03125,-0.15625,0.125,-0.02294651796497893,-0.00830348203502107,-0.13330348203502107,-0.125,0.03645207418427933,0.8281136749811273,-0.791661600796848,0.9809526559619668,0.7115968196895056,0.2693558362724612,0.109375,0.1875,-0.078125,0.15625,0.375,-0.21875,1,0,207,1.0190613215106445,10.79203039828964,0.9783761659961809,16,0,1,0,0
