packet_index,payload_symbol_index,gt_bin,top1_bin,gt_in_stage1_top_l,gt_stage1_rank,gt_in_viterbi_candidates,gt_viterbi_rank,top1_margin_db,top1_peak_to_median_db,top1_coherence,multi_bin,multi_hit,multi_error_type,v3_bin,v3_hit,v3_error_type,phase_line_bin,phase_line_hit,phase_line_error_type,phase_dp_first_bin,phase_dp_first_hit,phase_dp_first_error_type,phase_dp_second_bin,phase_dp_second_hit,phase_dp_second_error_type,phase_dp_second_anchor_bin,phase_dp_second_anchor_hit,phase_dp_second_anchor_error_type,dataset,target_snr_db
6,20,860,860,1,1,1,1,0.6071554250537675,6.36093822525874,0.9593816656688564,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-23.0
6,21,553,553,1,1,1,1,0.5505776499159079,7.061602421870459,0.9430780271085005,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-23.0
6,22,629,629,1,1,1,1,0.9493167275369069,6.438111386942528,0.9729820017796635,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-23.0
6,23,759,245,1,12,1,12,0.6618357994716956,5.487713200071934,0.704358521883781,245,0,selectable_miss,834,0,selectable_miss,378,0,selectable_miss,834,0,selectable_miss,834,0,selectable_miss,834,0,selectable_miss,0_0_0_10_14_16,-23.0
6,24,874,347,1,9,1,9,0.024855481061502146,5.769415619116591,0.9168010379581509,347,0,selectable_miss,347,0,selectable_miss,888,0,selectable_miss,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-23.0
6,25,720,721,1,2,1,2,0.22212996630309942,6.41952649520364,0.6196560066375917,721,0,selectable_miss,720,1,hit,906,0,selectable_miss,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-23.0
6,26,314,314,1,1,1,1,0.026873788634360303,5.920845944623229,0.6999853710420668,314,1,hit,414,0,selectable_miss,876,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-23.0
6,27,602,575,1,3,1,3,0.41100174451484583,5.682600072556503,0.7956133392078185,575,0,selectable_miss,602,1,hit,914,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-23.0
6,28,7,7,1,1,1,1,0.35787572541524754,6.161557380817736,0.9596687446391725,7,1,hit,7,1,hit,0,0,selectable_miss,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-23.0
6,29,610,907,1,4,1,4,0.4053231485683213,5.816837220454279,0.24422148606958483,907,0,selectable_miss,610,1,hit,693,0,selectable_miss,610,1,hit,610,1,hit,610,1,hit,0_0_0_10_14_16,-23.0
6,30,791,791,1,1,1,1,1.1448004236204226,6.542719974716279,0.9071563963912175,791,1,hit,791,1,hit,791,1,hit,791,1,hit,791,1,hit,791,1,hit,0_0_0_10_14_16,-23.0
6,31,928,515,1,15,1,15,0.2944694816456501,5.314349300639978,0.8010281808559427,515,0,selectable_miss,1009,0,selectable_miss,515,0,selectable_miss,515,0,selectable_miss,515,0,selectable_miss,515,0,selectable_miss,0_0_0_10_14_16,-23.0
6,32,760,324,0,0,0,0,0.625039338765977,5.886342456132436,0.3172621001545442,324,0,gt_missing_top_l,753,0,gt_missing_top_l,324,0,gt_missing_top_l,753,0,gt_missing_top_l,753,0,gt_missing_top_l,753,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
6,33,584,584,1,1,1,1,2.2225299886507397,7.716670429112692,0.9685338503895607,584,1,hit,584,1,hit,584,1,hit,584,1,hit,584,1,hit,584,1,hit,0_0_0_10_14_16,-23.0
6,34,932,372,1,7,1,7,0.8312895066212262,6.483706901519865,0.3895734800235465,372,0,selectable_miss,777,0,selectable_miss,372,0,selectable_miss,777,0,selectable_miss,777,0,selectable_miss,777,0,selectable_miss,0_0_0_10_14_16,-23.0
8,0,803,364,1,5,1,5,0.08132888551742269,5.488877198063442,0.33632988666486624,364,0,selectable_miss,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,0_0_0_10_14_16,-23.0
8,1,711,711,1,1,1,1,0.8138191204890328,6.291072372665179,0.865726668030122,711,1,hit,711,1,hit,592,0,selectable_miss,711,1,hit,711,1,hit,711,1,hit,0_0_0_10_14_16,-23.0
8,2,922,922,1,1,1,1,1.6450549534798902,7.357951666989724,0.9494771312997083,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-23.0
8,3,691,691,1,1,1,1,3.026567066585436,8.3375122569639,0.9650826781196047,691,1,hit,691,1,hit,691,1,hit,691,1,hit,691,1,hit,691,1,hit,0_0_0_10_14_16,-23.0
8,4,86,467,1,2,1,2,0.3079791952774974,6.763350692936862,0.3707015440998309,467,0,selectable_miss,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,0_0_0_10_14_16,-23.0
8,5,468,468,1,1,1,1,1.3191152336847227,6.523802706286876,0.9734613545341091,468,1,hit,468,1,hit,685,0,selectable_miss,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-23.0
8,6,89,89,1,1,1,1,1.5358371401190363,6.921854426148991,0.9952178320557841,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-23.0
8,7,713,713,1,1,1,1,0.47462026757004616,5.980812521502593,0.9790095460562934,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-23.0
8,8,865,865,1,1,1,1,2.1951366559405026,7.96167516464234,0.99048250521693,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-23.0
8,9,492,492,1,1,1,1,1.959188671653207,7.085101038824979,0.8935809336072588,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,0_0_0_10_14_16,-23.0
8,10,765,765,1,1,1,1,1.3821407353161728,6.835543506354469,0.9791341345822581,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-23.0
8,11,1023,1023,1,1,1,1,1.8492026981732932,7.140320347224982,0.8809764661772155,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-23.0
8,12,597,752,0,0,0,0,0.04325257119902086,5.330918088802251,0.04496237550877443,752,0,gt_missing_top_l,490,0,gt_missing_top_l,326,0,gt_missing_top_l,680,0,gt_missing_top_l,680,0,gt_missing_top_l,680,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
8,13,562,562,1,1,1,1,2.373978601478022,8.055715954936117,0.959688789101521,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-23.0
8,14,478,478,1,1,1,1,0.959279193789639,7.161256977082454,0.9854564400612608,478,1,hit,478,1,hit,606,0,selectable_miss,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-23.0
8,15,267,267,1,1,1,1,1.3989450190601223,7.7323382584422795,0.9179298087284998,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-23.0
8,16,917,917,1,1,1,1,1.711033528185719,6.960026429648888,0.9565886831695553,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-23.0
8,17,656,656,1,1,1,1,1.3977550393960918,6.648948722772033,0.9968623150802118,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-23.0
8,18,889,889,1,1,1,1,1.8051145242465467,7.437371099600743,0.9328301666290651,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-23.0
8,19,510,202,1,2,1,2,0.11740286957639176,5.6260103579808085,0.7532661922262517,202,0,selectable_miss,225,0,selectable_miss,510,1,hit,530,0,selectable_miss,530,0,selectable_miss,530,0,selectable_miss,0_0_0_10_14_16,-23.0
8,20,860,464,0,0,0,0,0.31026315173586916,5.094032792727187,0.4731724446294691,464,0,gt_missing_top_l,417,0,gt_missing_top_l,372,0,gt_missing_top_l,417,0,gt_missing_top_l,417,0,gt_missing_top_l,417,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
8,21,553,46,0,0,0,0,0.874288130311657,6.262851530520591,0.3171864677016251,46,0,gt_missing_top_l,1023,0,gt_missing_top_l,46,0,gt_missing_top_l,91,0,gt_missing_top_l,91,0,gt_missing_top_l,91,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
8,22,629,629,1,1,1,1,2.4173612279625094,7.132366878777667,0.9730126084415979,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-23.0
8,23,759,759,1,1,1,1,0.3693654812512815,6.678246976493033,0.9943542450305908,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-23.0
8,24,874,874,1,1,1,1,1.731124336267008,8.091894320247645,0.8486927711930408,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-23.0
8,25,720,720,1,1,1,1,1.3569712982762394,6.453321189421638,0.9819485379463582,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-23.0
8,26,314,96,1,10,1,10,0.48150027546478713,5.996045076871038,0.4341892210231346,96,0,selectable_miss,31,0,selectable_miss,96,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-23.0
8,27,602,620,1,13,1,13,0.2627894456911462,5.4225325352241525,0.32300690759758743,620,0,selectable_miss,602,1,hit,620,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-23.0
8,28,7,393,1,3,1,3,0.27374934529479245,5.4399192775421,0.317553310755147,393,0,selectable_miss,31,0,selectable_miss,6,0,selectable_miss,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-23.0
8,29,610,610,1,1,1,1,0.23536367237618777,5.889986127316243,0.9026532214799193,610,1,hit,610,1,hit,946,0,selectable_miss,610,1,hit,610,1,hit,610,1,hit,0_0_0_10_14_16,-23.0
8,30,775,775,1,1,1,1,2.000639425262885,7.245294043780744,0.9658945572574444,775,1,hit,775,1,hit,775,1,hit,775,1,hit,775,1,hit,775,1,hit,0_0_0_10_14_16,-23.0
8,31,920,920,1,1,1,1,0.8043557925961043,5.819656140442176,0.9040998422160831,920,1,hit,920,1,hit,894,0,selectable_miss,920,1,hit,920,1,hit,920,1,hit,0_0_0_10_14_16,-23.0
8,32,753,583,1,4,1,4,0.1611087539167111,6.038782906642175,0.811617835403799,583,0,selectable_miss,583,0,selectable_miss,753,1,hit,583,0,selectable_miss,583,0,selectable_miss,583,0,selectable_miss,0_0_0_10_14_16,-23.0
8,33,586,548,1,6,1,6,1.19168144271903,7.241446754753574,0.4910783746495168,548,0,selectable_miss,586,1,hit,586,1,hit,586,1,hit,586,1,hit,586,1,hit,0_0_0_10_14_16,-23.0
8,34,91,91,1,1,1,1,3.028445089436636,8.485540324844402,0.8855034955500142,91,1,hit,91,1,hit,91,1,hit,91,1,hit,91,1,hit,91,1,hit,0_0_0_10_14_16,-23.0
9,0,222,222,1,1,1,1,1.3970639068534103,7.124006227047305,0.9839641688601135,222,1,hit,222,1,hit,222,1,hit,222,1,hit,222,1,hit,222,1,hit,0_0_0_10_14_16,-23.0
9,1,826,826,1,1,1,1,3.8694687106046572,9.297214747807809,0.9860026867183648,826,1,hit,826,1,hit,826,1,hit,826,1,hit,826,1,hit,826,1,hit,0_0_0_10_14_16,-23.0
9,2,922,520,1,2,1,2,0.30404470867106836,6.0921215493076675,0.519386536722823,520,0,selectable_miss,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-23.0
9,3,691,827,1,4,1,4,1.1434168068452129,6.240213605308758,0.9359679671040533,827,0,selectable_miss,827,0,selectable_miss,360,0,selectable_miss,827,0,selectable_miss,827,0,selectable_miss,827,0,selectable_miss,0_0_0_10_14_16,-23.0
9,4,86,86,1,1,1,1,2.0630930259661393,7.379625299154064,0.9759666737764463,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,86,1,hit,0_0_0_10_14_16,-23.0
9,5,468,82,1,2,1,2,0.0011700495561678978,5.288717181144904,0.5438408610176223,82,0,selectable_miss,468,1,hit,84,0,selectable_miss,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-23.0
9,6,89,89,1,1,1,1,2.311836683758632,7.938525427538118,0.9316554943139524,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-23.0
9,7,713,713,1,1,1,1,3.4597190867873118,8.805938918249861,0.9525297324295016,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-23.0
9,8,865,865,1,1,1,1,1.2495897074362867,6.585861906409935,0.9473590925125867,865,1,hit,865,1,hit,864,0,selectable_miss,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-23.0
9,9,492,492,1,1,1,1,0.24349462194441862,6.389945971890864,0.9772069759018714,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,492,1,hit,0_0_0_10_14_16,-23.0
9,10,765,764,1,4,1,4,0.6998057387827501,6.4765756194973765,0.4680995966268772,764,0,selectable_miss,765,1,hit,329,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-23.0
9,11,1023,67,1,6,1,6,0.3606875109989816,5.983737648128848,0.7801219003998157,67,0,selectable_miss,353,0,selectable_miss,261,0,selectable_miss,353,0,selectable_miss,353,0,selectable_miss,353,0,selectable_miss,0_0_0_10_14_16,-23.0
9,12,597,597,1,1,1,1,0.3750734024184204,5.737410798013945,0.9623016430725378,597,1,hit,597,1,hit,597,1,hit,597,1,hit,597,1,hit,597,1,hit,0_0_0_10_14_16,-23.0
9,13,562,562,1,1,1,1,1.724592179688936,7.457176697875932,0.9868047209231015,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-23.0
9,14,478,478,1,1,1,1,2.453116880623199,7.765181904926022,0.9015815051777386,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-23.0
9,15,267,375,1,16,1,16,0.02136176077398026,5.528787043889608,0.12814496498299147,375,0,selectable_miss,151,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-23.0
9,16,917,917,1,1,1,1,1.822598016093463,7.306914861231261,0.9812873140390803,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-23.0
9,17,656,656,1,1,1,1,1.9785807732686844,7.022391591727796,0.958209567181804,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-23.0
9,18,889,154,1,14,1,14,0.30636038758633954,5.997458275042144,0.3214033241176599,154,0,selectable_miss,889,1,hit,517,0,selectable_miss,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-23.0
9,19,510,193,0,0,0,0,0.07922469703407042,5.818812322332868,0.5477044383220924,193,0,gt_missing_top_l,608,0,gt_missing_top_l,855,0,gt_missing_top_l,608,0,gt_missing_top_l,608,0,gt_missing_top_l,608,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
9,20,860,913,0,0,0,0,0.3112043293755089,5.510819614055111,0.4725488504644787,913,0,gt_missing_top_l,966,0,gt_missing_top_l,452,0,gt_missing_top_l,966,0,gt_missing_top_l,601,0,gt_missing_top_l,601,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
9,21,553,553,1,1,1,1,1.0781710396203574,6.804660804606617,0.98474928516934,553,1,hit,553,1,hit,266,0,selectable_miss,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-23.0
9,22,629,444,1,21,1,21,1.0975257617972218,6.983195651862349,0.43117930956148093,444,0,selectable_miss,629,1,hit,203,0,selectable_miss,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-23.0
9,23,759,759,1,1,1,1,1.1655019589148663,6.7450730388902445,0.9708777714071463,759,1,hit,759,1,hit,831,0,selectable_miss,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-23.0
9,24,874,491,1,3,1,3,0.04583101401882338,5.19979153475516,0.8155311678579193,491,0,selectable_miss,129,0,selectable_miss,491,0,selectable_miss,874,1,hit,491,0,selectable_miss,491,0,selectable_miss,0_0_0_10_14_16,-23.0
9,25,720,720,1,1,1,1,1.1643672950076285,7.2086941889830625,0.9761058939737012,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-23.0
9,26,314,3,0,0,0,0,0.09632455684553441,5.536880397578857,0.3915843276471167,3,0,gt_missing_top_l,196,0,gt_missing_top_l,3,0,gt_missing_top_l,78,0,gt_missing_top_l,78,0,gt_missing_top_l,78,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
9,27,602,602,1,1,1,1,1.8654052393125014,7.367540902758469,0.9465986571145079,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-23.0
9,28,7,285,0,0,0,0,0.06016545392698981,5.723694253418681,0.18447500438825823,285,0,gt_missing_top_l,356,0,gt_missing_top_l,178,0,gt_missing_top_l,356,0,gt_missing_top_l,356,0,gt_missing_top_l,356,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
9,29,610,609,1,8,1,8,0.12823144979910964,5.258706172223942,0.6081258131273217,609,0,selectable_miss,176,0,selectable_miss,828,0,selectable_miss,176,0,selectable_miss,176,0,selectable_miss,176,0,selectable_miss,0_0_0_10_14_16,-23.0
9,30,794,794,1,1,1,1,1.1369082560949422,7.148623554520393,0.9029346964291227,794,1,hit,794,1,hit,794,1,hit,794,1,hit,794,1,hit,794,1,hit,0_0_0_10_14_16,-23.0
9,31,905,905,1,1,1,1,2.2800605123689714,7.651979319492119,0.9447528331488815,905,1,hit,905,1,hit,905,1,hit,905,1,hit,905,1,hit,905,1,hit,0_0_0_10_14_16,-23.0
9,32,741,924,0,0,0,0,0.2870315303633633,5.613047272670384,0.3556731133575496,924,0,gt_missing_top_l,984,0,gt_missing_top_l,511,0,gt_missing_top_l,73,0,gt_missing_top_l,308,0,gt_missing_top_l,308,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
9,33,580,1009,0,0,0,0,0.2690848946498314,5.24026677941007,0.4791094669976925,1009,0,gt_missing_top_l,988,0,gt_missing_top_l,547,0,gt_missing_top_l,988,0,gt_missing_top_l,988,0,gt_missing_top_l,988,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
9,34,89,196,1,2,1,2,0.3297115520319435,6.1138900964608425,0.906513167429534,196,0,selectable_miss,89,1,hit,925,0,selectable_miss,89,1,hit,196,0,selectable_miss,196,0,selectable_miss,0_0_0_10_14_16,-23.0
10,0,803,803,1,1,1,1,0.3940000144233352,5.846483654100086,0.9822639458656689,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,803,1,hit,0_0_0_10_14_16,-23.0
10,1,826,826,1,1,1,1,0.44554740261760145,6.747243304185682,0.9909546603494447,826,1,hit,826,1,hit,826,1,hit,826,1,hit,826,1,hit,826,1,hit,0_0_0_10_14_16,-23.0
10,2,922,922,1,1,1,1,1.498784619949609,7.371570094455741,0.9323564501088851,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-23.0
10,3,691,531,1,9,1,9,0.06699673209872857,4.747265519667334,0.7353502150141672,531,0,selectable_miss,451,0,selectable_miss,531,0,selectable_miss,691,1,hit,691,1,hit,691,1,hit,0_0_0_10_14_16,-23.0
10,4,107,107,1,1,1,1,0.2579565044180705,6.3911717441781075,0.7497509984063008,107,1,hit,512,0,selectable_miss,107,1,hit,107,1,hit,107,1,hit,107,1,hit,0_0_0_10_14_16,-23.0
10,5,468,816,1,15,1,15,0.1664802070307048,5.871033185689564,0.4115686019760718,816,0,selectable_miss,468,1,hit,816,0,selectable_miss,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-23.0
10,6,89,823,1,3,1,3,0.3061643049254923,6.56285533177416,0.3929125798967405,823,0,selectable_miss,89,1,hit,823,0,selectable_miss,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-23.0
10,7,713,713,1,1,1,1,0.418486181970804,5.583199216667392,0.978208830872924,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-23.0
10,8,865,492,1,11,1,11,0.592881417883818,6.062028368686279,0.33569822709126507,492,0,selectable_miss,981,0,selectable_miss,492,0,selectable_miss,981,0,selectable_miss,865,1,hit,865,1,hit,0_0_0_10_14_16,-23.0
10,9,492,288,0,0,0,0,0.30736139241799654,6.300143126061613,0.11247367856033427,288,0,gt_missing_top_l,497,0,gt_missing_top_l,288,0,gt_missing_top_l,497,0,gt_missing_top_l,497,0,gt_missing_top_l,497,0,gt_missing_top_l,0_0_0_10_14_16,-23.0
10,10,765,765,1,1,1,1,0.08664326630158378,5.730524594327679,0.9792738317395124,765,1,hit,765,1,hit,464,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-23.0
10,11,1023,1023,1,1,1,1,0.9100336310004504,6.894778752244432,0.7869777979094923,1023,1,hit,1023,1,hit,867,0,selectable_miss,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-23.0
10,12,597,130,1,13,1,13,0.43125227044387393,6.146037530353736,0.4885632779672833,130,0,selectable_miss,600,0,selectable_miss,600,0,selectable_miss,600,0,selectable_miss,600,0,selectable_miss,600,0,selectable_miss,0_0_0_10_14_16,-23.0
10,13,562,562,1,1,1,1,0.5852822624255265,6.076666712692448,0.9429278922717393,562,1,hit,562,1,hit,517,0,selectable_miss,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-23.0
10,14,478,478,1,1,1,1,1.434013938199325,6.73454209655967,0.9551302173505455,478,1,hit,478,1,hit,910,0,selectable_miss,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-23.0
10,15,267,267,1,1,1,1,0.30144845597062514,5.67718247399424,0.9876847564112727,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-23.0
10,16,917,426,1,5,1,5,0.3565639187784464,5.971328168270302,0.39430457874392916,426,0,selectable_miss,574,0,selectable_miss,917,1,hit,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-23.0
10,17,656,656,1,1,1,1,2.3774560190151366,8.015097170262965,0.9599904010803478,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-23.0
10,18,889,889,1,1,1,1,1.5380297241740934,7.372992117267858,0.9644511960959424,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-23.0
10,19,510,122,1,10,1,10,0.38857733158700586,5.568929888708315,0.3738587915418275,122,0,selectable_miss,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-23.0
10,20,860,860,1,1,1,1,1.6187910342639478,6.947856585289349,0.9407230988526221,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-23.0
10,21,553,553,1,1,1,1,1.2094985903026763,7.216603835220351,0.9548455369507064,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-23.0
10,22,629,629,1,1,1,1,1.629238041022143,7.2572412685900325,0.8873533727453892,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-23.0
10,23,759,43,1,2,1,2,0.40936180533947425,6.168631478146094,0.7647698027780314,43,0,selectable_miss,759,1,hit,43,0,selectable_miss,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-23.0
10,24,874,874,1,1,1,1,2.152934421712174,7.846672795022122,0.9576340702029346,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-23.0
10,25,720,720,1,1,1,1,1.441419764839913,6.888068508015217,0.8763532580711889,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-23.0
10,26,314,532,1,5,1,5,0.14007021903860103,6.061671881082419,0.41900440120956817,532,0,selectable_miss,314,1,hit,532,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-23.0
10,27,602,602,1,1,1,1,0.08712491410951492,5.679492735166583,0.9858613692809189,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-23.0
10,28,7,7,1,1,1,1,1.049015540397669,6.39609082815631,0.9396532823211539,7,1,hit,7,1,hit,649,0,selectable_miss,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-23.0
10,29,610,610,1,1,1,1,1.8537665611079768,7.6486946968943,0.8829514911418265,610,1,hit,610,1,hit,610,1,hit,610,1,hit,610,1,hit,610,1,hit,0_0_0_10_14_16,-23.0
10,30,826,826,1,1,1,1,0.2489478025247988,5.973568619813101,0.9855449298686935,826,1,hit,826,1,hit,559,0,selectable_miss,826,1,hit,826,1,hit,826,1,hit,0_0_0_10_14_16,-23.0
10,31,904,903,1,2,1,2,0.8119649189033106,6.558413489835063,0.6970382411070618,903,0,selectable_miss,904,1,hit,269,0,selectable_miss,904,1,hit,904,1,hit,904,1,hit,0_0_0_10_14_16,-23.0
10,32,760,760,1,1,1,1,1.116625098168646,6.713498852795254,0.9878707894007637,760,1,hit,760,1,hit,806,0,selectable_miss,760,1,hit,760,1,hit,760,1,hit,0_0_0_10_14_16,-23.0
10,33,577,577,1,1,1,1,1.4072106877427646,7.198488778926063,0.8424591097086312,577,1,hit,577,1,hit,553,0,selectable_miss,577,1,hit,577,1,hit,577,1,hit,0_0_0_10_14_16,-23.0
10,34,930,930,1,1,1,1,0.04298727913184175,5.064432911386824,0.9823935987531738,930,1,hit,930,1,hit,509,0,selectable_miss,930,1,hit,930,1,hit,930,1,hit,0_0_0_10_14_16,-23.0
11,0,222,222,1,1,1,1,2.2092386635308476,7.192158336428388,0.9991603552318692,222,1,hit,222,1,hit,222,1,hit,222,1,hit,222,1,hit,222,1,hit,0_0_0_10_14_16,-23.0
11,1,711,711,1,1,1,1,1.322166942638761,7.0935103491074925,0.9868497754656206,711,1,hit,711,1,hit,711,1,hit,711,1,hit,711,1,hit,711,1,hit,0_0_0_10_14_16,-23.0
11,2,871,871,1,1,1,1,0.6975180076376647,6.094520224725144,0.9887462484851752,871,1,hit,871,1,hit,871,1,hit,871,1,hit,475,0,selectable_miss,475,0,selectable_miss,0_0_0_10_14_16,-23.0
11,3,691,691,1,1,1,1,0.38003364248527577,5.667385892181555,0.9674244987320079,691,1,hit,691,1,hit,541,0,selectable_miss,691,1,hit,691,1,hit,691,1,hit,0_0_0_10_14_16,-23.0
11,4,86,86,1,1,1,1,1.512321359789062,7.793873532322318,0.963447922806652,86,1,hit,86,1,hit,592,0,selectable_miss,86,1,hit,86,1,hit,86,1,hit,0_0_0_10_14_16,-23.0
