dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,gt_bin,case_index,noise_model,snr_db,seed,savaux_equal_bin,savaux_gls_bin,savaux_nus_joint_gls_bin,segmented_savaux_gls_bin,segmented_savaux_nus_gls_bin,cfr_whitened_ml_bin,savaux_equal_correct,savaux_gls_correct,savaux_nus_joint_gls_correct,segmented_savaux_gls_correct,segmented_savaux_nus_gls_correct,cfr_whitened_ml_correct,savaux_equal_margin_db,savaux_gls_margin_db,savaux_nus_joint_gls_margin_db,segmented_savaux_gls_margin_db,segmented_savaux_nus_gls_margin_db,cfr_whitened_ml_margin_db
0_0_0_10_14_32,4,3,18,26,889,123,awgn,-22.0,101,889,889,889,889,889,889,1,1,1,1,1,1,6.3183402942059,6.318340149196659,6.318340148714768,6.3183401523187115,6.318340155427712,6.318340277587088
0_0_0_10_14_32,4,3,19,27,510,124,awgn,-22.0,101,510,510,510,510,510,510,1,1,1,1,1,1,4.896357748905603,4.896356545625031,4.896356546557562,4.896356541418026,4.896356542134573,4.896356744400311
0_0_0_10_14_32,4,3,20,28,860,125,awgn,-22.0,101,860,860,860,860,860,860,1,1,1,1,1,1,4.347623232691417,4.347622309562423,4.347622312895916,4.347622310766233,4.3476223141633135,4.347622359288831
0_0_0_10_14_32,4,3,21,29,553,126,awgn,-22.0,101,553,553,553,553,553,553,1,1,1,1,1,1,7.325973232273632,7.325975073184266,7.325975076748941,7.325975075825728,7.325975074174843,7.325975131981293
0_0_0_10_14_32,4,3,22,30,629,127,awgn,-22.0,101,629,629,629,629,629,629,1,1,1,1,1,1,5.352195486334801,5.352195392589482,5.352195392725529,5.352195392293996,5.352195394443622,5.352195454019366
0_0_0_10_14_32,0,0,0,8,803,0,awgn,-24.0,101,803,803,803,803,803,803,1,1,1,1,1,1,3.257535829586274,3.2575371659646595,3.257537162692814,3.2575371681742697,3.257537146571858,3.257537321093808
0_0_0_10_14_32,0,0,1,9,711,1,awgn,-24.0,101,711,711,711,711,711,711,1,1,1,1,1,1,3.7406160663825503,3.7406161525273736,3.7406161538640417,3.740616152859892,3.740616154108068,3.7406159119191718
0_0_0_10_14_32,0,0,2,10,922,2,awgn,-24.0,101,922,922,922,922,922,922,1,1,1,1,1,1,3.1959857202933732,3.1959849389680484,3.1959849464713956,3.195984935904443,3.195984946733698,3.195985047778755
0_0_0_10_14_32,0,0,3,11,718,3,awgn,-24.0,101,718,718,718,718,718,718,1,1,1,1,1,1,3.3087921443557637,3.3087907618811934,3.3087907629690743,3.3087907607937757,3.3087907585996543,3.3087903972854136
0_0_0_10_14_32,0,0,4,12,107,4,awgn,-24.0,101,107,107,107,107,107,107,1,1,1,1,1,1,0.9272291710047021,0.9272279890078552,0.9272279906146621,0.9272279865418492,0.9272279908560334,0.9272278790257964
0_0_0_10_14_32,0,0,5,13,468,5,awgn,-24.0,101,468,468,468,468,468,468,1,1,1,1,1,1,3.901778308938308,3.901777512455134,3.901777508410485,3.901777517183116,3.901777518601027,3.9017774987516645
0_0_0_10_14_32,0,0,6,14,89,6,awgn,-24.0,101,89,89,89,89,89,89,1,1,1,1,1,1,3.592104620280625,3.5921042013463005,3.5921041984291997,3.592104195856428,3.5921041849408364,3.5921042812108874
0_0_0_10_14_32,0,0,7,15,713,7,awgn,-24.0,101,713,713,713,713,713,713,1,1,1,1,1,1,0.17643841226139076,0.1764378566610832,0.1764378548877185,0.1764378588605597,0.1764378572367799,0.17643799078686828
0_0_0_10_14_32,0,0,8,16,865,8,awgn,-24.0,101,865,865,865,865,865,865,1,1,1,1,1,1,1.6195676076987244,1.6195673941273938,1.6195673914974738,1.6195673942150939,1.6195673986063626,1.619567484249191
0_0_0_10_14_32,0,0,9,17,492,9,awgn,-24.0,101,492,492,492,492,492,492,1,1,1,1,1,1,3.9836189971173397,3.983620438985898,3.9836204378853974,3.9836204411288367,3.9836204399952564,3.983620443457836
0_0_0_10_14_32,0,0,10,18,765,10,awgn,-24.0,101,765,765,765,765,765,765,1,1,1,1,1,1,5.268544424205423,5.2685432264095695,5.268543225003385,5.268543227040031,5.268543226988492,5.2685430589413755
0_0_0_10_14_32,0,0,11,19,1023,11,awgn,-24.0,101,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,4.0736878626820126,4.07368847497039,4.073688473195899,4.073688474671529,4.073688479106947,4.073688590139896
0_0_0_10_14_32,0,0,12,20,597,12,awgn,-24.0,101,597,597,597,597,597,597,1,1,1,1,1,1,5.2218404483080345,5.221841433151008,5.221841437569175,5.221841433944212,5.2218414357043255,5.221841372591491
0_0_0_10_14_32,0,0,13,21,562,13,awgn,-24.0,101,562,562,562,562,562,562,1,1,1,1,1,1,4.3991453817193085,4.399144562805777,4.399144565021902,4.399144561458689,4.3991445659001664,4.399144607128215
0_0_0_10_14_32,0,0,14,22,478,14,awgn,-24.0,101,478,478,478,478,478,478,1,1,1,1,1,1,0.9042497924311556,0.904250163079911,0.9042501606050041,0.9042501620415088,0.9042501687001449,0.9042500934336264
0_0_0_10_14_32,0,0,15,23,267,15,awgn,-24.0,101,267,267,267,267,267,267,1,1,1,1,1,1,3.301230500237875,3.301230074714701,3.3012300743136724,3.3012300739895837,3.301230060673595,3.301229999434239
0_0_0_10_14_32,0,0,16,24,917,16,awgn,-24.0,101,917,917,917,917,917,917,1,1,1,1,1,1,7.122325964019561,7.122323362162301,7.122323360505333,7.122323361301844,7.122323359709323,7.122323503267365
0_0_0_10_14_32,0,0,17,25,656,17,awgn,-24.0,101,656,656,656,656,656,656,1,1,1,1,1,1,3.5284668700995776,3.5284663559397127,3.528466358216394,3.5284663586766163,3.52846636262995,3.528466283093347
0_0_0_10_14_32,0,0,18,26,889,18,awgn,-24.0,101,889,889,889,889,889,889,1,1,1,1,1,1,6.397563747199081,6.397563444082617,6.397563443601589,6.397563444613673,6.39756344396305,6.397563458928245
0_0_0_10_14_32,0,0,19,27,510,19,awgn,-24.0,101,510,510,510,510,510,510,1,1,1,1,1,1,3.0690921716490385,3.0690926493762487,3.069092648891858,3.069092652713685,3.0690926590206633,3.069092641626275
0_0_0_10_14_32,0,0,20,28,860,20,awgn,-24.0,101,860,860,860,860,860,860,1,1,1,1,1,1,3.937895049862568,3.9378966287328843,3.9378966317468125,3.9378966319610926,3.937896635892934,3.9378966252877063
0_0_0_10_14_32,0,0,21,29,553,21,awgn,-24.0,101,553,553,553,553,553,553,1,1,1,1,1,1,4.589979362744649,4.589978214448517,4.589978207313382,4.5899782161968705,4.589978210658282,4.589978280303364
0_0_0_10_14_32,0,0,22,30,629,22,awgn,-24.0,101,629,629,629,629,629,629,1,1,1,1,1,1,5.772392294339374,5.772392420780001,5.772392420472086,5.772392424396199,5.77239242705755,5.772392374012808
0_0_0_10_14_32,0,0,23,31,759,23,awgn,-24.0,101,759,759,759,759,759,759,1,1,1,1,1,1,4.847239382146212,4.847240921317534,4.8472409226612125,4.847240918907898,4.847240922219996,4.847240906053949
0_0_0_10_14_32,0,0,24,32,874,24,awgn,-24.0,101,874,874,874,874,874,874,1,1,1,1,1,1,3.5220440000561553,3.5220445993280376,3.5220445983760573,3.522044595469617,3.522044592924911,3.5220445426455598
0_0_0_10_14_32,0,0,25,33,720,25,awgn,-24.0,101,720,720,720,720,720,720,1,1,1,1,1,1,5.014037522836759,5.014037165521529,5.014037165750414,5.014037167060572,5.014037174809386,5.014037127337233
0_0_0_10_14_32,0,0,26,34,314,26,awgn,-24.0,101,314,314,314,314,314,314,1,1,1,1,1,1,4.031993467309229,4.031993130205939,4.031993126458422,4.031993131387491,4.031993132604499,4.031993193023329
0_0_0_10_14_32,0,0,27,35,602,27,awgn,-24.0,101,602,602,602,602,602,602,1,1,1,1,1,1,5.032773322935215,5.032773716400109,5.0327737134102,5.032773717719147,5.032773718256819,5.032773815282111
0_0_0_10_14_32,0,0,28,36,7,28,awgn,-24.0,101,7,7,7,7,7,7,1,1,1,1,1,1,3.3427092689393643,3.342709958352824,3.3427099516021896,3.342709957889927,3.34270995917479,3.3427098849416677
0_0_0_10_14_32,0,0,29,37,610,29,awgn,-24.0,101,610,610,610,610,610,610,1,1,1,1,1,1,3.201642028278159,3.201642351861938,3.2016423508418446,3.2016423473505746,3.201642342703388,3.201642586888283
0_0_0_10_14_32,0,0,30,38,826,30,awgn,-24.0,101,826,826,826,826,826,826,1,1,1,1,1,1,3.3863744422105118,3.386375216868594,3.3863752102308142,3.3863752201577695,3.386375207054513,3.3863750936382147
0_0_0_10_14_32,0,0,31,39,928,31,awgn,-24.0,101,928,928,928,928,928,928,1,1,1,1,1,1,3.0252892567394207,3.025288297243303,3.025288295040131,3.0252882990201586,3.025288295964101,3.0252883790330385
0_0_0_10_14_32,0,0,32,40,761,32,awgn,-24.0,101,761,761,761,761,761,761,1,1,1,1,1,1,5.535641067413643,5.53564138938647,5.5356413871338015,5.535641386276407,5.535641382299429,5.535641364123731
0_0_0_10_14_32,0,0,33,41,590,33,awgn,-24.0,101,590,590,590,590,590,590,1,1,1,1,1,1,3.2582450866662978,3.258245355248712,3.258245357041996,3.2582453567030596,3.2582453554354,3.258245299445858
0_0_0_10_14_32,0,0,34,42,936,34,awgn,-24.0,101,936,936,936,936,936,936,1,1,1,1,1,1,4.402317181563456,4.402316968693966,4.402316973017862,4.402316965652889,4.402316970103545,4.40231676507705
0_0_0_10_14_32,2,1,0,8,803,35,awgn,-24.0,101,803,803,803,803,803,803,1,1,1,1,1,1,3.132625696110038,3.1326255900844457,3.1326255971360597,3.1326255903518745,3.132625598487752,3.1326255469961763
0_0_0_10_14_32,2,1,1,9,826,36,awgn,-24.0,101,826,826,826,826,826,826,1,1,1,1,1,1,5.298860037208066,5.298858085743936,5.298858088804346,5.2988580845219255,5.298858082137864,5.298858094561111
0_0_0_10_14_32,2,1,2,10,922,37,awgn,-24.0,101,922,922,922,922,922,922,1,1,1,1,1,1,3.382547289723284,3.382547949137452,3.382547950798862,3.382547952652028,3.38254796585431,3.3825479636269433
0_0_0_10_14_32,2,1,3,11,718,38,awgn,-24.0,101,718,718,718,718,718,718,1,1,1,1,1,1,4.046013721585201,4.046013548706439,4.046013549054851,4.046013550684907,4.046013553710888,4.046013321722693
0_0_0_10_14_32,2,1,4,12,86,39,awgn,-24.0,101,86,86,86,86,86,86,1,1,1,1,1,1,3.1786267362975296,3.178628520344722,3.1786285215422176,3.178628519691435,3.1786285218316355,3.178628641586521
0_0_0_10_14_32,2,1,5,13,468,40,awgn,-24.0,101,468,468,468,468,468,468,1,1,1,1,1,1,2.688041155862151,2.6880401082401684,2.6880401146840156,2.6880401057576853,2.688040116307194,2.6880402971139707
0_0_0_10_14_32,2,1,6,14,89,41,awgn,-24.0,101,89,89,89,89,89,89,1,1,1,1,1,1,3.0941428764434304,3.0941454077802497,3.0941454071515513,3.0941454074916814,3.094145408179474,3.094145328681212
0_0_0_10_14_32,2,1,7,15,713,42,awgn,-24.0,101,713,713,713,713,713,713,1,1,1,1,1,1,3.6854674650091783,3.685466545059914,3.685466539989726,3.6854665417342503,3.6854665403526425,3.6854665122511623
0_0_0_10_14_32,2,1,8,16,865,43,awgn,-24.0,101,865,865,865,865,865,865,1,1,1,1,1,1,3.1891529344847824,3.1891536226797808,3.1891536225134347,3.1891536261740656,3.189153622429419,3.189153782958987
0_0_0_10_14_32,2,1,9,17,492,44,awgn,-24.0,101,492,492,492,492,492,492,1,1,1,1,1,1,3.2250968988813105,3.2250957344992126,3.2250957311723063,3.225095734782127,3.2250957294528515,3.2250957914775213
0_0_0_10_14_32,2,1,10,18,765,45,awgn,-24.0,101,765,765,765,765,765,765,1,1,1,1,1,1,3.4263865654586896,3.4263875538477166,3.4263875517952247,3.42638755252409,3.4263875434739384,3.42638747945836
0_0_0_10_14_32,2,1,11,19,1023,46,awgn,-24.0,101,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,5.266178524560105,5.266178943324823,5.266178942229599,5.266178940521349,5.266178945597424,5.266178737553276
0_0_0_10_14_32,2,1,12,20,597,47,awgn,-24.0,101,597,597,597,597,597,597,1,1,1,1,1,1,0.7865595565486129,0.7865615817091494,0.7865615849576725,0.7865615814266675,0.7865615830695394,0.7865613661720865
0_0_0_10_14_32,2,1,13,21,562,48,awgn,-24.0,101,562,562,562,562,562,562,1,1,1,1,1,1,3.9819656841782196,3.981965805263962,3.981965805446471,3.9819658048947963,3.981965800658762,3.9819660044850105
0_0_0_10_14_32,2,1,14,22,478,49,awgn,-24.0,101,478,478,478,478,478,478,1,1,1,1,1,1,1.1774514670949272,1.1774514053886171,1.1774514047866138,1.1774514061321353,1.1774514072439048,1.1774513924962826
0_0_0_10_14_32,2,1,15,23,267,50,awgn,-24.0,101,267,267,267,267,267,267,1,1,1,1,1,1,5.800897095964796,5.8008977911370945,5.800897786606146,5.8008977878476315,5.800897786953553,5.80089762143034
0_0_0_10_14_32,2,1,16,24,917,51,awgn,-24.0,101,917,917,917,917,917,917,1,1,1,1,1,1,5.822790713804432,5.822790060592476,5.82279005955037,5.822790062439921,5.822790063481255,5.822790023510143
0_0_0_10_14_32,2,1,17,25,656,52,awgn,-24.0,101,656,656,656,656,656,656,1,1,1,1,1,1,1.8467674988646006,1.8467684555816608,1.846768446421903,1.8467684542648564,1.8467684461113758,1.8467682864535016
0_0_0_10_14_32,2,1,18,26,889,53,awgn,-24.0,101,889,889,889,889,889,889,1,1,1,1,1,1,4.03461641818578,4.034617457340656,4.0346174601419,4.03461745355049,4.034617454175101,4.034617611593857
0_0_0_10_14_32,2,1,19,27,510,54,awgn,-24.0,101,510,510,510,510,510,510,1,1,1,1,1,1,3.1618811948377257,3.161882143961676,3.1618821436455447,3.1618821440461238,3.161882134208134,3.161882041274878
0_0_0_10_14_32,2,1,20,28,860,55,awgn,-24.0,101,860,860,860,860,860,860,1,1,1,1,1,1,1.444847300699596,1.4448475786618455,1.4448475728130878,1.444847571747124,1.4448475695891838,1.4448475870244293
0_0_0_10_14_32,2,1,21,29,553,56,awgn,-24.0,101,553,553,553,553,553,553,1,1,1,1,1,1,4.278217577802369,4.278215037103108,4.27821503812972,4.278215037600339,4.278215041178786,4.278215235088362
0_0_0_10_14_32,2,1,22,30,629,57,awgn,-24.0,101,629,629,629,629,629,629,1,1,1,1,1,1,2.605440528293366,2.6054410811604036,2.605441083800271,2.6054410831834303,2.6054410877210943,2.6054412520372527
0_0_0_10_14_32,2,1,23,31,759,58,awgn,-24.0,101,518,518,518,518,518,518,0,0,0,0,0,0,0.1472757918281731,0.14727655148761162,0.14727655975530693,0.1472765546728746,0.14727656094388536,0.14727673882029338
0_0_0_10_14_32,2,1,24,32,874,59,awgn,-24.0,101,874,874,874,874,874,874,1,1,1,1,1,1,6.032777533365946,6.032777323339537,6.032777322485348,6.032777321316475,6.032777320606463,6.032777182167463
0_0_0_10_14_32,2,1,25,33,720,60,awgn,-24.0,101,720,720,720,720,720,720,1,1,1,1,1,1,5.944033432496433,5.944031156627993,5.944031162881256,5.944031155947187,5.944031176044993,5.944031095948392
0_0_0_10_14_32,2,1,26,34,314,61,awgn,-24.0,101,314,314,314,314,314,314,1,1,1,1,1,1,4.133989393655014,4.133988739762272,4.133988738457223,4.133988738250389,4.133988737806605,4.133988646375226
0_0_0_10_14_32,2,1,27,35,602,62,awgn,-24.0,101,602,602,602,602,602,602,1,1,1,1,1,1,0.7606903506024126,0.7606901491483846,0.7606901458618951,0.7606901487117744,0.760690140109803,0.7606902205462698
0_0_0_10_14_32,2,1,28,36,7,63,awgn,-24.0,101,7,7,7,7,7,7,1,1,1,1,1,1,3.493734640342716,3.493735063542895,3.4937350650377628,3.493735064281778,3.493735066230334,3.4937350536432406
0_0_0_10_14_32,2,1,29,37,610,64,awgn,-24.0,101,610,610,610,610,610,610,1,1,1,1,1,1,4.9172195057700145,4.917221393743657,4.917221389177089,4.917221394622573,4.917221382295751,4.917221246260978
0_0_0_10_14_32,2,1,30,38,775,65,awgn,-24.0,101,775,775,775,775,775,775,1,1,1,1,1,1,5.821447008722148,5.82144916477076,5.821449162999266,5.821449164619502,5.821449158092386,5.821449262379055
0_0_0_10_14_32,2,1,31,39,912,66,awgn,-24.0,101,912,912,912,912,912,912,1,1,1,1,1,1,1.073393535865582,1.0733945235305735,1.0733945206044155,1.0733945192601748,1.073394515874312,1.0733945631451771
0_0_0_10_14_32,2,1,32,40,768,67,awgn,-24.0,101,768,768,768,768,768,768,1,1,1,1,1,1,3.129053159981457,3.1290532638558726,3.129053265977584,3.129053268427212,3.1290532785394354,3.129053320461135
0_0_0_10_14_32,2,1,33,41,581,68,awgn,-24.0,101,581,581,581,581,581,581,1,1,1,1,1,1,4.4689662689823075,4.468967423866048,4.468967427703725,4.46896742428118,4.468967423884618,4.468967357279429
0_0_0_10_14_32,2,1,34,42,93,69,awgn,-24.0,101,93,93,93,93,93,93,1,1,1,1,1,1,4.138441634869324,4.1384408984718,4.138440898185017,4.138440897032794,4.138440896818913,4.138440897940839
0_0_0_10_14_32,3,2,0,8,222,70,awgn,-24.0,101,222,222,222,222,222,222,1,1,1,1,1,1,5.085983773960682,5.085983691624266,5.085983687645004,5.085983688541794,5.085983680827909,5.0859836849496585
0_0_0_10_14_32,3,2,1,9,711,71,awgn,-24.0,101,711,711,711,711,711,711,1,1,1,1,1,1,3.650129739953263,3.6501296915809025,3.6501296944509702,3.6501296896083213,3.6501296944273838,3.6501296921004207
0_0_0_10_14_32,3,2,2,10,871,72,awgn,-24.0,101,871,871,871,871,871,871,1,1,1,1,1,1,4.262969941840678,4.262971112038602,4.262971118781857,4.262971112045546,4.262971120489268,4.262970962412988
0_0_0_10_14_32,3,2,3,11,718,73,awgn,-24.0,101,718,718,718,718,718,718,1,1,1,1,1,1,4.459758783856896,4.459759626320937,4.459759626422397,4.459759625627201,4.459759625947141,4.459759653816796
0_0_0_10_14_32,3,2,4,12,107,74,awgn,-24.0,101,107,107,107,107,107,107,1,1,1,1,1,1,5.029337102437633,5.029337747069617,5.029337745415708,5.029337747125266,5.029337746167204,5.029337784047109
0_0_0_10_14_32,3,2,5,13,468,75,awgn,-24.0,101,468,468,468,468,468,468,1,1,1,1,1,1,1.578721693896191,1.5787215434718092,1.5787215455590797,1.5787215446944793,1.5787215570737985,1.578721718172527
0_0_0_10_14_32,3,2,6,14,89,76,awgn,-24.0,101,89,89,89,89,89,89,1,1,1,1,1,1,5.635024082980729,5.6350234055695,5.635023407610759,5.635023408240252,5.635023402999204,5.635023532243287
0_0_0_10_14_32,3,2,7,15,713,77,awgn,-24.0,101,713,713,713,713,713,713,1,1,1,1,1,1,1.2499624276616241,1.2499638018414385,1.2499638076416473,1.2499638055531608,1.249963805406342,1.2499636596087045
0_0_0_10_14_32,3,2,8,16,865,78,awgn,-24.0,101,865,865,865,865,865,865,1,1,1,1,1,1,3.725053022162015,3.725055028952491,3.7250550320792297,3.725055029824154,3.725055032709989,3.7250550962692586
0_0_0_10_14_32,3,2,9,17,492,79,awgn,-24.0,101,431,431,431,431,431,431,0,0,0,0,0,0,0.18237494149419892,0.18237384178690433,0.18237383870559043,0.182373840477416,0.18237384078562915,0.18237376420751744
0_0_0_10_14_32,3,2,10,18,765,80,awgn,-24.0,101,765,765,765,765,765,765,1,1,1,1,1,1,1.4961629918110027,1.4961628063658774,1.4961628094114325,1.4961628099255055,1.496162812848796,1.4961626697821018
0_0_0_10_14_32,3,2,11,19,1023,81,awgn,-24.0,101,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,2.0992462608778095,2.0992458661260125,2.0992458629738735,2.099245866225058,2.09924585771864,2.099246035899874
0_0_0_10_14_32,3,2,12,20,597,82,awgn,-24.0,101,597,597,597,597,597,597,1,1,1,1,1,1,2.347345912791849,2.3473446565667095,2.347344653435936,2.3473446573901806,2.3473446563981333,2.3473444734995996
0_0_0_10_14_32,3,2,13,21,562,83,awgn,-24.0,101,562,562,562,562,562,562,1,1,1,1,1,1,2.3740422954814604,2.3740418065069657,2.3740418053829813,2.3740418050698113,2.3740418051023604,2.3740418446854896
0_0_0_10_14_32,3,2,14,22,478,84,awgn,-24.0,101,478,478,478,478,478,478,1,1,1,1,1,1,1.143264898010555,1.1432656887879373,1.143265683071101,1.1432656918680277,1.1432656924278752,1.143265647602293
0_0_0_10_14_32,3,2,15,23,267,85,awgn,-24.0,101,267,267,267,267,267,267,1,1,1,1,1,1,3.7532519438197998,3.7532529374077073,3.7532529358152305,3.7532529383553204,3.753252929446732,3.7532529147862337
0_0_0_10_14_32,3,2,16,24,917,86,awgn,-24.0,101,917,917,917,917,917,917,1,1,1,1,1,1,3.8399896321122395,3.8399902331939155,3.839990234378266,3.839990232514876,3.839990238726598,3.839990398918198
0_0_0_10_14_32,3,2,17,25,656,87,awgn,-24.0,101,656,656,656,656,656,656,1,1,1,1,1,1,5.74798346320258,5.747985369096467,5.747985367341528,5.747985365961802,5.747985365886463,5.7479853716100235
0_0_0_10_14_32,3,2,18,26,889,88,awgn,-24.0,101,889,889,889,889,889,889,1,1,1,1,1,1,1.620681963745489,1.6206827459143904,1.620682749790086,1.6206827456876538,1.6206827476545769,1.6206829016522026
0_0_0_10_14_32,3,2,19,27,510,89,awgn,-24.0,101,510,510,510,510,510,510,1,1,1,1,1,1,1.1326757726992716,1.1326756030320675,1.132675601074013,1.132675607598292,1.1326756100560902,1.1326757539550771
0_0_0_10_14_32,3,2,20,28,860,90,awgn,-24.0,101,860,860,860,860,860,860,1,1,1,1,1,1,1.9560732891123387,1.9560749567587155,1.956074965045747,1.9560749573038947,1.9560749644067146,1.9560748953289908
0_0_0_10_14_32,3,2,21,29,553,91,awgn,-24.0,101,553,553,553,553,553,553,1,1,1,1,1,1,3.7019108591099856,3.7019118870465286,3.7019118920479315,3.701911887571461,3.7019118937237483,3.7019119792857995
0_0_0_10_14_32,3,2,22,30,629,92,awgn,-24.0,101,629,629,629,629,629,629,1,1,1,1,1,1,4.266562185933934,4.266561845553267,4.2665618412653386,4.266561850861816,4.266561842092745,4.266561716806688
0_0_0_10_14_32,3,2,23,31,759,93,awgn,-24.0,101,759,759,759,759,759,759,1,1,1,1,1,1,2.2262550419952127,2.2262548801436655,2.2262548795898156,2.2262548808742815,2.2262548847377066,2.2262549321333593
0_0_0_10_14_32,3,2,24,32,874,94,awgn,-24.0,101,874,874,874,874,874,874,1,1,1,1,1,1,4.034758381333818,4.034759675846197,4.034759673330756,4.034759677850411,4.034759679311149,4.0347596271342905
0_0_0_10_14_32,3,2,25,33,720,95,awgn,-24.0,101,720,720,720,720,720,720,1,1,1,1,1,1,5.293919862136436,5.293920302835091,5.293920302018441,5.293920301721599,5.293920297877083,5.293920433912083
0_0_0_10_14_32,3,2,26,34,314,96,awgn,-24.0,101,314,314,314,314,314,314,1,1,1,1,1,1,2.234304477610652,2.23430440459442,2.234304406294721,2.2343044025449146,2.2343044035567288,2.234304319177178
0_0_0_10_14_32,3,2,27,35,602,97,awgn,-24.0,101,602,602,602,602,602,602,1,1,1,1,1,1,4.58725633204693,4.587256591394097,4.587256591381113,4.587256590075757,4.587256595813844,4.587256696625928
0_0_0_10_14_32,3,2,28,36,7,98,awgn,-24.0,101,7,7,7,7,7,7,1,1,1,1,1,1,1.783537480912383,1.78353767251764,1.783537672316145,1.7835376704127213,1.7835376738534672,1.7835378471997965
0_0_0_10_14_32,3,2,29,37,610,99,awgn,-24.0,101,610,610,610,610,610,610,1,1,1,1,1,1,1.8607723293235712,1.8607737480581121,1.8607737482859328,1.8607737486682463,1.8607737479670763,1.860773525379377
0_0_0_10_14_32,3,2,30,38,778,100,awgn,-24.0,101,778,778,778,778,778,778,1,1,1,1,1,1,4.766068525468282,4.766068965309486,4.766068965142642,4.766068965259616,4.766068958296999,4.766068868101209
0_0_0_10_14_32,3,2,31,39,897,101,awgn,-24.0,101,897,897,897,897,897,897,1,1,1,1,1,1,3.4690788788514055,3.4690787654235633,3.469078770320019,3.4690787672841705,3.4690787692291196,3.4690788088719025
0_0_0_10_14_32,3,2,32,40,740,102,awgn,-24.0,101,740,740,740,740,740,740,1,1,1,1,1,1,2.530259835201422,2.530259098082987,2.5302590950309294,2.53025909761786,2.5302590941515146,2.5302591816208753
0_0_0_10_14_32,3,2,33,41,590,103,awgn,-24.0,101,590,590,590,590,590,590,1,1,1,1,1,1,2.6579872814508883,2.657986169925172,2.657986171377686,2.657986172730853,2.6579861732735575,2.6579860164026705
0_0_0_10_14_32,3,2,34,42,930,104,awgn,-24.0,101,930,930,930,930,930,930,1,1,1,1,1,1,4.30895700546014,4.308958911887954,4.308958909248164,4.3089589119007075,4.308958905420775,4.3089588725039665
