dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux
0_0_0_10_14_8,-25.0,1,0,5,467,297,0,0,1,7,1,3.418877441324797,170,170,0.7606905443245218,-0.27352864728550286,0.24086807267799162,0.06538016950133153,0.043047672584843155,0.15681681558125185,0.5008545823638653,0.6584209388439478,0.08594844511888582,0.056590255927354324,0.20615060454117,0.6584209388439477
0_0_0_10_14_8,-25.0,1,0,5,467,315,0,0,1,8,1,3.418877441324797,152,152,0.7305501441820184,-0.31395740650314546,0.15614568936096962,0.06218804660756688,0.04315204901038327,0.1617859107391765,0.5069259664195526,0.6938961965261767,0.08512495289039677,0.059067881040116295,0.2214576398726535,0.6938961965261767
0_0_0_10_14_8,-25.0,1,0,5,467,219,0,0,1,9,1,3.418877441324797,248,248,0.7102889688045622,-0.34208339343184,0.18800369192589714,0.06597203849463892,0.043907603203000196,0.16340718961418255,0.47273188631685603,0.6655486810001824,0.09288056184466988,0.0618165354262759,0.23005733833822845,0.6655486810001824
0_0_0_10_14_8,-25.0,1,0,5,467,156,0,0,1,10,1,3.418877441324797,311,311,0.6898008522586032,-0.37135234296464337,0.14328664703555155,0.054820682732202884,0.03546647821302084,0.13167683135188044,0.4462696500418042,0.6469543326607833,0.0794732023782001,0.05141553260900382,0.19089108243449282,0.6469543326607833
0_0_0_10_14_8,-25.0,1,0,5,467,630,0,0,1,11,1,3.418877441324797,163,163,0.652744420126087,-0.42656961969514273,0.29275815587382437,0.08020488770782003,0.04189259777780346,0.14713365077764012,0.34094130950801826,0.5223197609903131,0.12287334098134044,0.06417917409345499,0.22540774955873102,0.5223197609903131
0_0_0_10_14_8,-25.0,1,0,5,467,982,0,0,1,12,1,3.418877441324797,509,509,0.6498673784859079,-0.43098697000864183,0.1754205921427804,0.058438310424362316,0.03156787763881339,0.12357010320250489,0.35105282367895274,0.5401914841407371,0.0899234403187227,0.048575876684811815,0.19014664729041242,0.5401914841407371
0_0_0_10_14_8,-25.0,1,0,5,467,125,0,0,1,13,1,3.418877441324797,342,342,0.647896234925188,-0.4340247267405361,0.23064545765779434,0.07003810347332666,0.03994903386700042,0.14351167829952677,0.36955353368735383,0.5703900003833574,0.10810080333529627,0.06165961725586088,0.2215041090894716,0.5703900003833574
0_0_0_10_14_8,-25.0,1,0,5,467,60,0,0,1,14,1,3.418877441324797,407,407,0.6451275694510059,-0.4383071996480817,0.220526798913462,0.08736714754908509,0.04951051308788056,0.1829017421410469,0.36559047498616754,0.5666948558674677,0.1354261570675599,0.07674530656008591,0.2835125187669372,0.5666948558674677
0_0_0_10_14_8,-25.0,1,0,5,467,387,0,0,1,15,1,3.418877441324797,80,80,0.6372728470343105,-0.4505573838235848,0.2962829264005814,0.06134076677813864,0.029961245113718754,0.10845714563856697,0.3112691441137502,0.48843936402172106,0.09625510809632233,0.04701478378240969,0.17018949754927762,0.48843936402172106
0_0_0_10_14_8,-25.0,1,0,5,467,731,0,0,1,16,1,3.418877441324797,264,264,0.6318232743558525,-0.45914555312258737,0.3054104071855112,0.08091002948381779,0.041531443250377845,0.15205568824115057,0.32431742554767173,0.5133040182451576,0.12805800730640388,0.06573268971884487,0.24066173946531524,0.5133040182451576
0_0_0_10_14_8,-25.0,1,0,6,89,89,1,1,1,1,1,4.960546016607797,0,0,2.980904041948534,1.092226624291393,0.43703964997190176,0.23761617622098524,0.21532925533604902,0.7917936545026997,2.701313764867784,0.9062062135693608,0.07971278943473208,0.0722362250867003,0.26562198694095707,0.9062062135693607
0_0_0_10_14_8,-25.0,1,0,6,89,577,0,0,1,2,1,4.960546016607797,488,488,0.9512472061851582,-0.049981306803817786,0.23622016313336486,0.08889515174796714,0.06103980939162447,0.22293963437579437,0.6531733959404055,0.6866494762805817,0.09345115672346467,0.06416818782198158,0.23436561277258527,0.6866494762805817
0_0_0_10_14_8,-25.0,1,0,6,89,194,0,0,1,3,1,4.960546016607797,105,105,0.9236209477085175,-0.07945352126038392,0.3125158464376467,0.09110394714969433,0.054717188642081145,0.1994959847215465,0.5547283428511065,0.6006017341068052,0.09863780956432522,0.059242039472830535,0.2159933522691224,0.6006017341068052
0_0_0_10_14_8,-25.0,1,0,6,89,472,0,0,1,4,1,4.960546016607797,383,383,0.920747685553934,-0.0825692373131935,0.228180384549835,0.082988652266129,0.05541478405022365,0.20520461668720544,0.6148194092379428,0.6677392937111313,0.09013180653959714,0.060184548839658916,0.22286737170971177,0.6677392937111313
0_0_0_10_14_8,-25.0,1,0,6,89,662,0,0,1,5,1,4.960546016607797,451,451,0.8677258183163907,-0.14187949173727665,0.28256548435578394,0.08365522933408354,0.05732798528734649,0.21143062105812135,0.5946427179971309,0.685288723056425,0.09640744526467589,0.06606693505856193,0.243660631728523,0.6852887230564251
0_0_0_10_14_8,-25.0,1,0,6,89,890,0,0,1,6,1,4.960546016607797,223,223,0.8658252042853434,-0.1440722334192906,0.2369654277066852,0.06828581240862139,0.04245984247629783,0.15544062476936515,0.5383666165670836,0.6217959628600258,0.07886789628050254,0.049039739506479725,0.17952887488146832,0.6217959628600258
0_0_0_10_14_8,-25.0,1,0,6,89,860,0,0,1,7,1,4.960546016607797,253,253,0.8657342490592015,-0.14417728927059256,0.2947308298324629,0.07689454110572641,0.04913583339851179,0.18125844801838967,0.5532066804413343,0.6390028822846124,0.08882002899768394,0.056756254534122905,0.2093696168487781,0.6390028822846124
0_0_0_10_14_8,-25.0,1,0,6,89,737,0,0,1,8,1,4.960546016607797,376,376,0.7941205917561867,-0.2305199504812872,0.208134952674333,0.06781849166154544,0.050393437540160284,0.18410517697492415,0.5900819298626758,0.7430633785200278,0.08540074689609267,0.0634581675167444,0.23183528910612697,0.7430633785200278
0_0_0_10_14_8,-25.0,1,0,6,89,877,0,0,1,9,1,4.960546016607797,236,236,0.7791072499419585,-0.24960656615408294,0.196198049451032,0.07832992345955428,0.05328360688631912,0.1927754021548318,0.5299844886178664,0.6802458694324163,0.10053804975552424,0.06839059306698611,0.24743114913793074,0.6802458694324163
0_0_0_10_14_8,-25.0,1,0,6,89,167,0,0,1,10,1,4.960546016607797,78,78,0.7491881206563313,-0.28876516457591067,0.23981182519174318,0.08674368636915822,0.05378498546579378,0.19758378588632983,0.4645303176205926,0.6200449590866947,0.11578358489342547,0.07179102815815483,0.2637305376828923,0.6200449590866947
0_0_0_10_14_8,-25.0,1,0,6,89,801,0,0,1,11,1,4.960546016607797,312,312,0.7266705168379737,-0.3192821134802673,0.21565611744715438,0.07938247106320762,0.057743532993351526,0.21066893202099138,0.5285867572819525,0.7274091146315379,0.10924135385130479,0.07946315648612816,0.2899098382822712,0.7274091146315379
0_0_0_10_14_8,-25.0,1,0,6,89,830,0,0,1,12,1,4.960546016607797,283,283,0.6604235070178142,-0.4148739724487981,0.31778257714796715,0.07776964649921583,0.04265747144195825,0.15548355248787346,0.36224925994095125,0.5485105482945506,0.11775723558113459,0.06459108585425868,0.2354300700015505,0.5485105482945506
0_0_0_10_14_8,-25.0,1,0,6,89,375,0,0,1,13,1,4.960546016607797,286,286,0.641973068350822,-0.44320892578139687,0.20227393031541746,0.07499210341320361,0.04926878434466686,0.18663215981941436,0.4217675091120577,0.656986297253162,0.11681503027199006,0.07674587420191079,0.2907164942274878,0.656986297253162
0_0_0_10_14_8,-25.0,1,0,6,89,545,0,0,1,14,1,4.960546016607797,456,456,0.6302654952565376,-0.4616141273273432,0.1501161505108186,0.05081413747972163,0.027578586613335416,0.10115321080398572,0.3420668422693531,0.5427345219495496,0.08062338468812845,0.043757094146666044,0.1604930169353682,0.5427345219495496
0_0_0_10_14_8,-25.0,1,0,6,89,588,0,0,1,15,1,4.960546016607797,499,499,0.6205199276961118,-0.47719755930746033,0.2473195860042731,0.0652508634869926,0.04549512183013321,0.16936497535914616,0.43264760341735053,0.6972340195804828,0.10515514582949545,0.07331774500627096,0.2729404291462007,0.6972340195804828
0_0_0_10_14_8,-25.0,1,0,6,89,270,0,0,1,16,1,4.960546016607797,181,181,0.6204741029813796,-0.47727141093546205,0.17505254709150897,0.06266740860989531,0.03953179136370985,0.1399803982093666,0.3914068465529597,0.630818989337748,0.10099923318117268,0.0637122341992349,0.22560232173552522,0.630818989337748
0_0_0_10_14_8,-25.0,1,0,7,713,713,1,1,1,1,1,3.4240412237305744,0,0,2.4844902695293882,0.9100675155822079,0.4226950059608187,0.19390796011968503,0.15101035045674194,0.5569750157034697,1.9348547943902097,0.7787733436189749,0.07804738158882588,0.06078122032063595,0.22418079979398425,0.7787733436189749
0_0_0_10_14_8,-25.0,1,0,7,713,333,0,0,1,2,1,3.4240412237305744,380,380,1.1293620182048159,0.12165288762629682,0.2521548640266602,0.10147522921789154,0.07536812716395988,0.2803573932012423,0.8388047098611473,0.7427243845108891,0.08985181685071372,0.06673513536763148,0.24824404281532866,0.7427243845108891
0_0_0_10_14_8,-25.0,1,0,7,713,883,0,0,1,3,1,3.4240412237305744,170,170,1.1007572247972917,0.09599832915459529,0.38343634903292756,0.1013622404421381,0.07027766586491849,0.2513914236734335,0.7631900015751788,0.6933318123037738,0.09208410188795654,0.06384483724634228,0.2283804439436935,0.6933318123037738
0_0_0_10_14_8,-25.0,1,0,7,713,712,0,0,1,4,1,3.4240412237305744,1,1,0.9784727656469983,-0.021762325290627844,0.2097284070819123,0.08113132643460375,0.05406792271984379,0.19623015977057875,0.65207845355662,0.6664247350057253,0.08291628472761534,0.055257463077260316,0.20054739044353978,0.6664247350057253
0_0_0_10_14_8,-25.0,1,0,7,713,601,0,0,1,5,1,3.4240412237305744,112,112,0.963685042998069,-0.036990756637504486,0.21912510061244428,0.07253758669817754,0.049736855310864976,0.18232542176030742,0.660770032897219,0.6856701135897395,0.07527105170430967,0.05161111057211317,0.18919606886611476,0.6856701135897395
0_0_0_10_14_8,-25.0,1,0,7,713,236,0,0,1,6,1,3.4240412237305744,477,477,0.8455049008149196,-0.16782131430912453,0.26302168385903274,0.08823591606079285,0.05784365349569332,0.20872042428808402,0.5542764748762025,0.655556785468631,0.10435884638368008,0.06841314987049998,0.2468589171829919,0.6555567854686312
0_0_0_10_14_8,-25.0,1,0,7,713,484,0,0,1,7,1,3.4240412237305744,229,229,0.8072372812267901,-0.21413762514853096,0.22818473041539078,0.06919579721423436,0.04999143287032342,0.17981938348687415,0.5831994135414049,0.7224634281695885,0.08571927836270743,0.06192904370614485,0.22275901729116823,0.7224634281695884
0_0_0_10_14_8,-25.0,1,0,7,713,554,0,0,1,8,1,3.4240412237305744,159,159,0.7749806401103001,-0.2549172304436466,0.24916902421505607,0.09320184879662864,0.059908889621210104,0.21724546544290446,0.49814708856528767,0.6427864939882734,0.12026345430172755,0.07730372414552639,0.28032373223153645,0.6427864939882734
0_0_0_10_14_8,-25.0,1,0,7,713,131,0,0,1,9,1,3.4240412237305744,442,442,0.7686353652716207,-0.2631385893265146,0.17533150116311963,0.06549642245033281,0.04617677905404746,0.16949148472682182,0.5419090708685622,0.7050275011442678,0.08521130487820797,0.06007631334752531,0.22050961012823922,0.7050275011442677
0_0_0_10_14_8,-25.0,1,0,7,713,656,0,0,1,10,1,3.4240412237305744,57,57,0.7584957328572841,-0.27641810597432653,0.2159648580172489,0.07124510701908687,0.049461879785010134,0.1874610254120828,0.5265852817931663,0.6942494980288132,0.09392947637385338,0.06521049182265698,0.24714842456121608,0.6942494980288132
0_0_0_10_14_8,-25.0,1,0,7,713,23,0,0,1,11,1,3.4240412237305744,334,334,0.7501591749394585,-0.2874698617174603,0.2777901332046706,0.07651297679591518,0.055890845945891866,0.200607275931661,0.5479728098054734,0.7304753819077097,0.10199565552482931,0.07450531542242689,0.26741961257469254,0.7304753819077097
0_0_0_10_14_8,-25.0,1,0,7,713,944,0,0,1,12,1,3.4240412237305744,231,231,0.7444074899600004,-0.29516669252366035,0.26408803578433804,0.07472732673301881,0.04808462968733385,0.17088512287501034,0.479002261369377,0.6434678154502657,0.10038497427938853,0.06459450010358925,0.22955857534989688,0.6434678154502657
0_0_0_10_14_8,-25.0,1,0,7,713,905,0,0,1,13,1,3.4240412237305744,192,192,0.7100122065076597,-0.3424731168302518,0.26835966225268537,0.07279273090548144,0.042351181978584854,0.14620992095200774,0.41308872178277,0.581805098555462,0.10252321050017911,0.059648526589279084,0.2059259257966439,0.581805098555462
0_0_0_10_14_8,-25.0,1,0,7,713,595,0,0,1,14,1,3.4240412237305744,118,118,0.6897983770512752,-0.3713559312637311,0.25596158154581133,0.0653164443811871,0.03492629230326671,0.1287240543055928,0.368851978632061,0.534724335259842,0.09468918245415339,0.050632610144095064,0.18661112955333073,0.534724335259842
0_0_0_10_14_8,-25.0,1,0,7,713,653,0,0,1,15,1,3.4240412237305744,60,60,0.6628286336528824,-0.4112387933174807,0.24569562833866915,0.07537766725994899,0.05483929685563021,0.1990438696166417,0.48222580409590104,0.7275271157770148,0.1137211994668046,0.08273525625078695,0.30029461539659325,0.7275271157770148
0_0_0_10_14_8,-25.0,1,0,7,713,241,0,0,1,16,1,3.4240412237305744,472,472,0.6536928625267855,-0.4251176669991887,0.2870804553010535,0.07196414967986899,0.04617717132267658,0.1689809327415866,0.419454512275774,0.6416691022973906,0.11008862694583912,0.07064047042548892,0.25850203119612997,0.6416691022973906
0_0_0_10_14_8,-25.0,1,0,8,865,226,0,1,0,1,3,1.7822746900382973,385,0,1.6700857782012832,0.512874989301954,0.29162432376564484,0.11006148429090164,0.09304023352324198,0.33729550254168156,1.4118033370965342,0.8453477992112929,0.06590169542635117,0.05570985319295888,0.2019629811499597,0.8453477992112929
0_0_0_10_14_8,-25.0,1,0,8,865,614,0,0,0,2,3,1.7822746900382973,251,388,1.1079274147343767,0.1024910760116773,0.3839513403654321,0.11491740534080003,0.08012105984281515,0.2956173311611,0.7724532104964987,0.6972056113276092,0.10372286470440957,0.07231616329488877,0.26682012488333784,0.6972056113276092
0_0_0_10_14_8,-25.0,1,0,8,865,865,1,0,0,3,3,1.7822746900382973,0,385,1.0250880318308333,0.02477849361549879,0.15836089348204258,0.08063686720190877,0.059020577517868766,0.21589152951288818,0.7502931319717625,0.7319304378490498,0.07866335836336834,0.057576106329576895,0.21060779446161362,0.7319304378490498
0_0_0_10_14_8,-25.0,1,0,8,865,447,0,0,0,4,3,1.7822746900382973,418,221,0.9926643689492529,-0.007362669100791784,0.23251510931121835,0.0814198220462378,0.05572933629717052,0.2009241231772001,0.6794478918901996,0.6844689032300044,0.08202150151961397,0.056141167186408325,0.20240892033818106,0.6844689032300044
0_0_0_10_14_8,-25.0,1,0,8,865,121,0,0,0,5,3,1.7822746900382973,280,105,0.9657850243655872,-0.03481401160038823,0.34138557686144116,0.09899546596727783,0.0750441878728834,0.2784737958730466,0.7321199219089989,0.7580568174474643,0.10250258957194619,0.07770278683103317,0.28833931863457163,0.7580568174474643
0_0_0_10_14_8,-25.0,1,0,8,865,718,0,0,0,6,3,1.7822746900382973,147,492,0.9341565541999195,-0.06811123788303818,0.25300218035631283,0.08580306594285533,0.05852467837439918,0.2180807125513085,0.6371708433157645,0.6820814353344494,0.09185084187130005,0.06264975406025389,0.2334519964248272,0.6820814353344494
0_0_0_10_14_8,-25.0,1,0,8,865,763,0,0,0,7,3,1.7822746900382973,102,487,0.8771626738982299,-0.1310628147593477,0.21221707461917652,0.07197756323829937,0.0401566815179379,0.14709055304041083,0.48937391807133757,0.5579055432175352,0.0820572573139955,0.04578019871670572,0.16768902441632685,0.5579055432175352
0_0_0_10_14_8,-25.0,1,0,8,865,963,0,0,0,8,3,1.7822746900382973,98,287,0.8768816788922464,-0.13138321145620452,0.3366829132460945,0.08710968145415778,0.06384284295620436,0.23151682762432388,0.6426681670986462,0.7329018071292364,0.09934029134261572,0.0728066790457479,0.2640228815326558,0.7329018071292364
0_0_0_10_14_8,-25.0,1,0,8,865,123,0,0,0,9,3,1.7822746900382973,282,103,0.8593602481306704,-0.15156706408611875,0.3029035685732537,0.08925978991266198,0.05670588146182848,0.21116298805284797,0.5459432563216529,0.6352903308120429,0.1038677203266325,0.06598615840699912,0.24572114955536029,0.6352903308120429
0_0_0_10_14_8,-25.0,1,0,8,865,899,0,0,0,10,3,1.7822746900382973,34,351,0.8423520429347242,-0.171557248872727,0.1849117745397148,0.06807317819515278,0.037332972070339775,0.132440823947507,0.46196616826265596,0.5484241085866931,0.08081321671398609,0.044319916338391066,0.15722740279240963,0.5484241085866931
0_0_0_10_14_8,-25.0,1,0,8,865,413,0,0,0,11,3,1.7822746900382973,452,187,0.8004359192433554,-0.22259880066359755,0.23381527468534202,0.08454539039645768,0.055343439956562115,0.20517731019387608,0.5239656121757797,0.6546003241222352,0.10562418347789496,0.06914162473977649,0.25633196269831104,0.6546003241222352
0_0_0_10_14_8,-25.0,1,0,8,865,194,0,0,0,12,3,1.7822746900382973,353,32,0.800027916581314,-0.22310865619640896,0.16419308857482076,0.06847228975347422,0.04252047667910439,0.15589234609697328,0.4968078107524105,0.6209880936097503,0.08558737555818124,0.053148741184936704,0.19485863288762942,0.6209880936097503
0_0_0_10_14_8,-25.0,1,0,8,865,208,0,0,0,13,3,1.7822746900382973,367,18,0.7988280791338163,-0.22460952641354406,0.21704534527475042,0.07261731147408254,0.03708573608403657,0.13168043566733456,0.4079623263090364,0.5107010343845165,0.0909048058911785,0.046425178399148545,0.1648420218404416,0.5107010343845165
0_0_0_10_14_8,-25.0,1,0,8,865,239,0,0,0,14,3,1.7822746900382973,398,13,0.7953843992204988,-0.22892976015435793,0.24647056690340566,0.07881592509916249,0.05292909406100566,0.19678016244510033,0.534143012697387,0.671553293251494,0.09909161554640063,0.06654530075379629,0.24740259255518585,0.6715532932514939
0_0_0_10_14_8,-25.0,1,0,8,865,426,0,0,0,15,3,1.7822746900382973,439,200,0.7667705227936636,-0.26556771039402005,0.1486607047734275,0.06144640789905489,0.039395834357029966,0.1485344115094271,0.4916083061431012,0.6411413734998156,0.08013663289399818,0.05137891088130849,0.19371429533865556,0.6411413734998156
0_0_0_10_14_8,-25.0,1,0,8,865,542,0,0,0,16,3,1.7822746900382973,323,316,0.7643536991702184,-0.2687246399180766,0.2064359070746258,0.07489267564859686,0.04983877268763873,0.18714656476148697,0.5086538828528825,0.6654692499101876,0.09798170105005087,0.0652038091027016,0.2448428848642364,0.6654692499101876
0_0_0_10_14_8,-25.0,1,0,9,405,405,1,1,1,1,1,0.018519774754875,0,0,1.2619474164291802,0.2326560963960846,0.3317455720057399,0.12159250650467264,0.09472992872477687,0.3462828488768608,0.9831542440336043,0.7790770290695218,0.09635306901196572,0.07506646274757287,0.27440354833223274,0.7790770290695218
0_0_0_10_14_8,-25.0,1,0,9,405,842,0,0,1,2,1,0.018519774754875,437,437,1.256577506661415,0.22839176066846634,0.43901906830996995,0.10325409484385462,0.0780285753560242,0.2871258901150247,0.9495890000051733,0.755694730306071,0.08217089220241505,0.062096110221913275,0.22849835254323933,0.755694730306071
0_0_0_10_14_8,-25.0,1,0,9,405,669,0,0,1,3,1,0.018519774754875,264,264,1.056946742997539,0.05538432056436873,0.32106879925455833,0.09192247801375018,0.05698498642406468,0.21016335297049696,0.6552270685268586,0.6199243934170335,0.08696982948549965,0.0539147187893812,0.1988400592204543,0.6199243934170335
