packet_index,payload_symbol_index,phase_weight,gt_raw_fft_bin,amp_rank,phase_metric_rank,phase_line_slope_pi,phase_line_r2
2,4,0.1,86,119,46,-0.034590211680816094,0.6598793006724761
2,4,0.2,86,119,30,-0.034590211680816094,0.6598793006724761
2,4,0.35,86,119,24,-0.034590211680816094,0.6598793006724761
2,4,0.5,86,119,20,-0.034590211680816094,0.6598793006724761
2,4,0.75,86,119,18,-0.034590211680816094,0.6598793006724761
2,4,1.0,86,119,16,-0.034590211680816094,0.6598793006724761
2,4,1.5,86,119,14,-0.034590211680816094,0.6598793006724761
2,4,2.0,86,119,13,-0.034590211680816094,0.6598793006724761
2,4,3.0,86,119,8,-0.034590211680816094,0.6598793006724761
2,5,0.0,468,6,6,-0.034590211680816094,0.6598793006724761
2,5,0.05,468,6,5,-0.034590211680816094,0.6598793006724761
2,5,0.1,468,6,5,-0.034590211680816094,0.6598793006724761
2,5,0.2,468,6,5,-0.034590211680816094,0.6598793006724761
2,5,0.35,468,6,5,-0.034590211680816094,0.6598793006724761
2,5,0.5,468,6,4,-0.034590211680816094,0.6598793006724761
2,5,0.75,468,6,3,-0.034590211680816094,0.6598793006724761
2,5,1.0,468,6,3,-0.034590211680816094,0.6598793006724761
2,5,1.5,468,6,3,-0.034590211680816094,0.6598793006724761
2,5,2.0,468,6,4,-0.034590211680816094,0.6598793006724761
2,5,3.0,468,6,5,-0.034590211680816094,0.6598793006724761
2,6,0.0,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,0.05,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,0.1,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,0.2,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,0.35,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,0.5,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,0.75,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,1.0,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,1.5,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,2.0,89,3,3,-0.034590211680816094,0.6598793006724761
2,6,3.0,89,3,2,-0.034590211680816094,0.6598793006724761
2,7,0.0,713,23,23,-0.034590211680816094,0.6598793006724761
2,7,0.05,713,23,11,-0.034590211680816094,0.6598793006724761
2,7,0.1,713,23,7,-0.034590211680816094,0.6598793006724761
2,7,0.2,713,23,7,-0.034590211680816094,0.6598793006724761
2,7,0.35,713,23,8,-0.034590211680816094,0.6598793006724761
2,7,0.5,713,23,9,-0.034590211680816094,0.6598793006724761
2,7,0.75,713,23,13,-0.034590211680816094,0.6598793006724761
2,7,1.0,713,23,13,-0.034590211680816094,0.6598793006724761
2,7,1.5,713,23,16,-0.034590211680816094,0.6598793006724761
2,7,2.0,713,23,24,-0.034590211680816094,0.6598793006724761
2,7,3.0,713,23,40,-0.034590211680816094,0.6598793006724761
2,8,0.0,865,1,1,-0.034590211680816094,0.6598793006724761
2,8,0.05,865,1,1,-0.034590211680816094,0.6598793006724761
2,8,0.1,865,1,2,-0.034590211680816094,0.6598793006724761
2,8,0.2,865,1,2,-0.034590211680816094,0.6598793006724761
2,8,0.35,865,1,2,-0.034590211680816094,0.6598793006724761
2,8,0.5,865,1,3,-0.034590211680816094,0.6598793006724761
2,8,0.75,865,1,3,-0.034590211680816094,0.6598793006724761
2,8,1.0,865,1,4,-0.034590211680816094,0.6598793006724761
2,8,1.5,865,1,7,-0.034590211680816094,0.6598793006724761
2,8,2.0,865,1,20,-0.034590211680816094,0.6598793006724761
2,8,3.0,865,1,57,-0.034590211680816094,0.6598793006724761
2,9,0.0,492,164,164,-0.034590211680816094,0.6598793006724761
2,9,0.05,492,164,115,-0.034590211680816094,0.6598793006724761
2,9,0.1,492,164,87,-0.034590211680816094,0.6598793006724761
2,9,0.2,492,164,72,-0.034590211680816094,0.6598793006724761
2,9,0.35,492,164,79,-0.034590211680816094,0.6598793006724761
2,9,0.5,492,164,94,-0.034590211680816094,0.6598793006724761
2,9,0.75,492,164,127,-0.034590211680816094,0.6598793006724761
2,9,1.0,492,164,146,-0.034590211680816094,0.6598793006724761
2,9,1.5,492,164,176,-0.034590211680816094,0.6598793006724761
2,9,2.0,492,164,208,-0.034590211680816094,0.6598793006724761
2,9,3.0,492,164,232,-0.034590211680816094,0.6598793006724761
2,10,0.0,765,57,57,-0.034590211680816094,0.6598793006724761
2,10,0.05,765,57,29,-0.034590211680816094,0.6598793006724761
2,10,0.1,765,57,24,-0.034590211680816094,0.6598793006724761
2,10,0.2,765,57,21,-0.034590211680816094,0.6598793006724761
2,10,0.35,765,57,21,-0.034590211680816094,0.6598793006724761
2,10,0.5,765,57,28,-0.034590211680816094,0.6598793006724761
2,10,0.75,765,57,34,-0.034590211680816094,0.6598793006724761
2,10,1.0,765,57,46,-0.034590211680816094,0.6598793006724761
2,10,1.5,765,57,67,-0.034590211680816094,0.6598793006724761
2,10,2.0,765,57,90,-0.034590211680816094,0.6598793006724761
2,10,3.0,765,57,127,-0.034590211680816094,0.6598793006724761
2,11,0.0,1023,1,1,-0.034590211680816094,0.6598793006724761
2,11,0.05,1023,1,1,-0.034590211680816094,0.6598793006724761
2,11,0.1,1023,1,1,-0.034590211680816094,0.6598793006724761
2,11,0.2,1023,1,1,-0.034590211680816094,0.6598793006724761
2,11,0.35,1023,1,1,-0.034590211680816094,0.6598793006724761
2,11,0.5,1023,1,1,-0.034590211680816094,0.6598793006724761
2,11,0.75,1023,1,8,-0.034590211680816094,0.6598793006724761
2,11,1.0,1023,1,22,-0.034590211680816094,0.6598793006724761
2,11,1.5,1023,1,68,-0.034590211680816094,0.6598793006724761
2,11,2.0,1023,1,124,-0.034590211680816094,0.6598793006724761
2,11,3.0,1023,1,182,-0.034590211680816094,0.6598793006724761
2,12,0.0,597,26,26,-0.034590211680816094,0.6598793006724761
2,12,0.05,597,26,17,-0.034590211680816094,0.6598793006724761
2,12,0.1,597,26,16,-0.034590211680816094,0.6598793006724761
2,12,0.2,597,26,16,-0.034590211680816094,0.6598793006724761
2,12,0.35,597,26,18,-0.034590211680816094,0.6598793006724761
2,12,0.5,597,26,29,-0.034590211680816094,0.6598793006724761
2,12,0.75,597,26,48,-0.034590211680816094,0.6598793006724761
2,12,1.0,597,26,60,-0.034590211680816094,0.6598793006724761
2,12,1.5,597,26,104,-0.034590211680816094,0.6598793006724761
2,12,2.0,597,26,142,-0.034590211680816094,0.6598793006724761
2,12,3.0,597,26,167,-0.034590211680816094,0.6598793006724761
2,13,0.0,562,1,1,-0.034590211680816094,0.6598793006724761
2,13,0.05,562,1,1,-0.034590211680816094,0.6598793006724761
2,13,0.1,562,1,1,-0.034590211680816094,0.6598793006724761
2,13,0.2,562,1,1,-0.034590211680816094,0.6598793006724761
2,13,0.35,562,1,1,-0.034590211680816094,0.6598793006724761
2,13,0.5,562,1,1,-0.034590211680816094,0.6598793006724761
2,13,0.75,562,1,2,-0.034590211680816094,0.6598793006724761
2,13,1.0,562,1,5,-0.034590211680816094,0.6598793006724761
2,13,1.5,562,1,30,-0.034590211680816094,0.6598793006724761
2,13,2.0,562,1,61,-0.034590211680816094,0.6598793006724761
2,13,3.0,562,1,120,-0.034590211680816094,0.6598793006724761
2,14,0.0,478,1,1,-0.034590211680816094,0.6598793006724761
2,14,0.05,478,1,1,-0.034590211680816094,0.6598793006724761
2,14,0.1,478,1,1,-0.034590211680816094,0.6598793006724761
2,14,0.2,478,1,1,-0.034590211680816094,0.6598793006724761
2,14,0.35,478,1,11,-0.034590211680816094,0.6598793006724761
2,14,0.5,478,1,20,-0.034590211680816094,0.6598793006724761
2,14,0.75,478,1,55,-0.034590211680816094,0.6598793006724761
2,14,1.0,478,1,125,-0.034590211680816094,0.6598793006724761
2,14,1.5,478,1,211,-0.034590211680816094,0.6598793006724761
2,14,2.0,478,1,269,-0.034590211680816094,0.6598793006724761
2,14,3.0,478,1,308,-0.034590211680816094,0.6598793006724761
2,15,0.0,267,3,3,-0.034590211680816094,0.6598793006724761
2,15,0.05,267,3,2,-0.034590211680816094,0.6598793006724761
2,15,0.1,267,3,2,-0.034590211680816094,0.6598793006724761
2,15,0.2,267,3,5,-0.034590211680816094,0.6598793006724761
2,15,0.35,267,3,16,-0.034590211680816094,0.6598793006724761
2,15,0.5,267,3,28,-0.034590211680816094,0.6598793006724761
2,15,0.75,267,3,68,-0.034590211680816094,0.6598793006724761
2,15,1.0,267,3,108,-0.034590211680816094,0.6598793006724761
2,15,1.5,267,3,193,-0.034590211680816094,0.6598793006724761
2,15,2.0,267,3,232,-0.034590211680816094,0.6598793006724761
2,15,3.0,267,3,283,-0.034590211680816094,0.6598793006724761
2,16,0.0,917,1,1,-0.034590211680816094,0.6598793006724761
2,16,0.05,917,1,1,-0.034590211680816094,0.6598793006724761
2,16,0.1,917,1,2,-0.034590211680816094,0.6598793006724761
2,16,0.2,917,1,2,-0.034590211680816094,0.6598793006724761
2,16,0.35,917,1,10,-0.034590211680816094,0.6598793006724761
2,16,0.5,917,1,36,-0.034590211680816094,0.6598793006724761
2,16,0.75,917,1,116,-0.034590211680816094,0.6598793006724761
2,16,1.0,917,1,191,-0.034590211680816094,0.6598793006724761
2,16,1.5,917,1,277,-0.034590211680816094,0.6598793006724761
2,16,2.0,917,1,321,-0.034590211680816094,0.6598793006724761
2,16,3.0,917,1,372,-0.034590211680816094,0.6598793006724761
2,17,0.0,656,22,22,-0.034590211680816094,0.6598793006724761
2,17,0.05,656,22,28,-0.034590211680816094,0.6598793006724761
2,17,0.1,656,22,45,-0.034590211680816094,0.6598793006724761
2,17,0.2,656,22,87,-0.034590211680816094,0.6598793006724761
2,17,0.35,656,22,186,-0.034590211680816094,0.6598793006724761
2,17,0.5,656,22,291,-0.034590211680816094,0.6598793006724761
2,17,0.75,656,22,384,-0.034590211680816094,0.6598793006724761
2,17,1.0,656,22,425,-0.034590211680816094,0.6598793006724761
2,17,1.5,656,22,459,-0.034590211680816094,0.6598793006724761
2,17,2.0,656,22,478,-0.034590211680816094,0.6598793006724761
2,17,3.0,656,22,498,-0.034590211680816094,0.6598793006724761
2,18,0.0,889,1,1,-0.034590211680816094,0.6598793006724761
2,18,0.05,889,1,1,-0.034590211680816094,0.6598793006724761
2,18,0.1,889,1,1,-0.034590211680816094,0.6598793006724761
2,18,0.2,889,1,6,-0.034590211680816094,0.6598793006724761
2,18,0.35,889,1,71,-0.034590211680816094,0.6598793006724761
2,18,0.5,889,1,200,-0.034590211680816094,0.6598793006724761
2,18,0.75,889,1,357,-0.034590211680816094,0.6598793006724761
2,18,1.0,889,1,450,-0.034590211680816094,0.6598793006724761
2,18,1.5,889,1,500,-0.034590211680816094,0.6598793006724761
2,18,2.0,889,1,537,-0.034590211680816094,0.6598793006724761
2,18,3.0,889,1,574,-0.034590211680816094,0.6598793006724761
2,19,0.0,510,4,4,-0.034590211680816094,0.6598793006724761
2,19,0.05,510,4,20,-0.034590211680816094,0.6598793006724761
2,19,0.1,510,4,56,-0.034590211680816094,0.6598793006724761
2,19,0.2,510,4,160,-0.034590211680816094,0.6598793006724761
2,19,0.35,510,4,317,-0.034590211680816094,0.6598793006724761
2,19,0.5,510,4,407,-0.034590211680816094,0.6598793006724761
2,19,0.75,510,4,510,-0.034590211680816094,0.6598793006724761
2,19,1.0,510,4,568,-0.034590211680816094,0.6598793006724761
2,19,1.5,510,4,610,-0.034590211680816094,0.6598793006724761
2,19,2.0,510,4,643,-0.034590211680816094,0.6598793006724761
2,19,3.0,510,4,655,-0.034590211680816094,0.6598793006724761
2,20,0.0,860,1,1,-0.034590211680816094,0.6598793006724761
2,20,0.05,860,1,3,-0.034590211680816094,0.6598793006724761
2,20,0.1,860,1,6,-0.034590211680816094,0.6598793006724761
2,20,0.2,860,1,67,-0.034590211680816094,0.6598793006724761
2,20,0.35,860,1,248,-0.034590211680816094,0.6598793006724761
2,20,0.5,860,1,394,-0.034590211680816094,0.6598793006724761
2,20,0.75,860,1,498,-0.034590211680816094,0.6598793006724761
2,20,1.0,860,1,547,-0.034590211680816094,0.6598793006724761
2,20,1.5,860,1,608,-0.034590211680816094,0.6598793006724761
2,20,2.0,860,1,646,-0.034590211680816094,0.6598793006724761
2,20,3.0,860,1,671,-0.034590211680816094,0.6598793006724761
2,21,0.0,553,1,1,-0.034590211680816094,0.6598793006724761
2,21,0.05,553,1,1,-0.034590211680816094,0.6598793006724761
2,21,0.1,553,1,6,-0.034590211680816094,0.6598793006724761
2,21,0.2,553,1,72,-0.034590211680816094,0.6598793006724761
2,21,0.35,553,1,261,-0.034590211680816094,0.6598793006724761
2,21,0.5,553,1,400,-0.034590211680816094,0.6598793006724761
2,21,0.75,553,1,538,-0.034590211680816094,0.6598793006724761
2,21,1.0,553,1,608,-0.034590211680816094,0.6598793006724761
2,21,1.5,553,1,674,-0.034590211680816094,0.6598793006724761
2,21,2.0,553,1,706,-0.034590211680816094,0.6598793006724761
2,21,3.0,553,1,746,-0.034590211680816094,0.6598793006724761
2,22,0.0,629,32,32,-0.034590211680816094,0.6598793006724761
2,22,0.05,629,32,81,-0.034590211680816094,0.6598793006724761
2,22,0.1,629,32,145,-0.034590211680816094,0.6598793006724761
2,22,0.2,629,32,313,-0.034590211680816094,0.6598793006724761
2,22,0.35,629,32,513,-0.034590211680816094,0.6598793006724761
2,22,0.5,629,32,619,-0.034590211680816094,0.6598793006724761
2,22,0.75,629,32,717,-0.034590211680816094,0.6598793006724761
2,22,1.0,629,32,760,-0.034590211680816094,0.6598793006724761
2,22,1.5,629,32,809,-0.034590211680816094,0.6598793006724761
2,22,2.0,629,32,833,-0.034590211680816094,0.6598793006724761
2,22,3.0,629,32,875,-0.034590211680816094,0.6598793006724761
2,23,0.0,759,4,4,-0.034590211680816094,0.6598793006724761
2,23,0.05,759,4,6,-0.034590211680816094,0.6598793006724761
2,23,0.1,759,4,33,-0.034590211680816094,0.6598793006724761
2,23,0.2,759,4,180,-0.034590211680816094,0.6598793006724761
2,23,0.35,759,4,392,-0.034590211680816094,0.6598793006724761
2,23,0.5,759,4,537,-0.034590211680816094,0.6598793006724761
2,23,0.75,759,4,649,-0.034590211680816094,0.6598793006724761
2,23,1.0,759,4,699,-0.034590211680816094,0.6598793006724761
2,23,1.5,759,4,769,-0.034590211680816094,0.6598793006724761
2,23,2.0,759,4,810,-0.034590211680816094,0.6598793006724761
2,23,3.0,759,4,850,-0.034590211680816094,0.6598793006724761
2,24,0.0,874,1,1,-0.034590211680816094,0.6598793006724761
2,24,0.05,874,1,2,-0.034590211680816094,0.6598793006724761
2,24,0.1,874,1,6,-0.034590211680816094,0.6598793006724761
2,24,0.2,874,1,94,-0.034590211680816094,0.6598793006724761
2,24,0.35,874,1,315,-0.034590211680816094,0.6598793006724761
2,24,0.5,874,1,480,-0.034590211680816094,0.6598793006724761
2,24,0.75,874,1,628,-0.034590211680816094,0.6598793006724761
2,24,1.0,874,1,686,-0.034590211680816094,0.6598793006724761
2,24,1.5,874,1,758,-0.034590211680816094,0.6598793006724761
2,24,2.0,874,1,791,-0.034590211680816094,0.6598793006724761
2,24,3.0,874,1,844,-0.034590211680816094,0.6598793006724761
2,25,0.0,720,1,1,-0.034590211680816094,0.6598793006724761
2,25,0.05,720,1,3,-0.034590211680816094,0.6598793006724761
2,25,0.1,720,1,22,-0.034590211680816094,0.6598793006724761
2,25,0.2,720,1,138,-0.034590211680816094,0.6598793006724761
2,25,0.35,720,1,390,-0.034590211680816094,0.6598793006724761
2,25,0.5,720,1,545,-0.034590211680816094,0.6598793006724761
2,25,0.75,720,1,650,-0.034590211680816094,0.6598793006724761
2,25,1.0,720,1,701,-0.034590211680816094,0.6598793006724761
2,25,1.5,720,1,766,-0.034590211680816094,0.6598793006724761
2,25,2.0,720,1,784,-0.034590211680816094,0.6598793006724761
2,25,3.0,720,1,830,-0.034590211680816094,0.6598793006724761
2,26,0.0,314,33,33,-0.034590211680816094,0.6598793006724761
2,26,0.05,314,33,65,-0.034590211680816094,0.6598793006724761
2,26,0.1,314,33,114,-0.034590211680816094,0.6598793006724761
2,26,0.2,314,33,237,-0.034590211680816094,0.6598793006724761
2,26,0.35,314,33,405,-0.034590211680816094,0.6598793006724761
2,26,0.5,314,33,502,-0.034590211680816094,0.6598793006724761
2,26,0.75,314,33,578,-0.034590211680816094,0.6598793006724761
2,26,1.0,314,33,614,-0.034590211680816094,0.6598793006724761
2,26,1.5,314,33,648,-0.034590211680816094,0.6598793006724761
2,26,2.0,314,33,666,-0.034590211680816094,0.6598793006724761
2,26,3.0,314,33,687,-0.034590211680816094,0.6598793006724761
2,27,0.0,602,1,1,-0.034590211680816094,0.6598793006724761
2,27,0.05,602,1,3,-0.034590211680816094,0.6598793006724761
2,27,0.1,602,1,5,-0.034590211680816094,0.6598793006724761
2,27,0.2,602,1,16,-0.034590211680816094,0.6598793006724761
2,27,0.35,602,1,90,-0.034590211680816094,0.6598793006724761
2,27,0.5,602,1,202,-0.034590211680816094,0.6598793006724761
2,27,0.75,602,1,331,-0.034590211680816094,0.6598793006724761
2,27,1.0,602,1,404,-0.034590211680816094,0.6598793006724761
2,27,1.5,602,1,476,-0.034590211680816094,0.6598793006724761
2,27,2.0,602,1,499,-0.034590211680816094,0.6598793006724761
2,27,3.0,602,1,529,-0.034590211680816094,0.6598793006724761
2,28,0.0,7,33,33,-0.034590211680816094,0.6598793006724761
2,28,0.05,7,33,43,-0.034590211680816094,0.6598793006724761
2,28,0.1,7,33,63,-0.034590211680816094,0.6598793006724761
2,28,0.2,7,33,135,-0.034590211680816094,0.6598793006724761
2,28,0.35,7,33,241,-0.034590211680816094,0.6598793006724761
2,28,0.5,7,33,322,-0.034590211680816094,0.6598793006724761
2,28,0.75,7,33,405,-0.034590211680816094,0.6598793006724761
2,28,1.0,7,33,449,-0.034590211680816094,0.6598793006724761
2,28,1.5,7,33,482,-0.034590211680816094,0.6598793006724761
2,28,2.0,7,33,494,-0.034590211680816094,0.6598793006724761
2,28,3.0,7,33,511,-0.034590211680816094,0.6598793006724761
2,29,0.0,610,3,3,-0.034590211680816094,0.6598793006724761
2,29,0.05,610,3,3,-0.034590211680816094,0.6598793006724761
2,29,0.1,610,3,3,-0.034590211680816094,0.6598793006724761
2,29,0.2,610,3,5,-0.034590211680816094,0.6598793006724761
2,29,0.35,610,3,10,-0.034590211680816094,0.6598793006724761
2,29,0.5,610,3,24,-0.034590211680816094,0.6598793006724761
2,29,0.75,610,3,38,-0.034590211680816094,0.6598793006724761
2,29,1.0,610,3,61,-0.034590211680816094,0.6598793006724761
2,29,1.5,610,3,115,-0.034590211680816094,0.6598793006724761
2,29,2.0,610,3,160,-0.034590211680816094,0.6598793006724761
2,29,3.0,610,3,193,-0.034590211680816094,0.6598793006724761
2,30,0.0,775,203,203,-0.034590211680816094,0.6598793006724761
2,30,0.05,775,203,224,-0.034590211680816094,0.6598793006724761
2,30,0.1,775,203,234,-0.034590211680816094,0.6598793006724761
2,30,0.2,775,203,283,-0.034590211680816094,0.6598793006724761
2,30,0.35,775,203,340,-0.034590211680816094,0.6598793006724761
2,30,0.5,775,203,398,-0.034590211680816094,0.6598793006724761
2,30,0.75,775,203,436,-0.034590211680816094,0.6598793006724761
2,30,1.0,775,203,459,-0.034590211680816094,0.6598793006724761
2,30,1.5,775,203,482,-0.034590211680816094,0.6598793006724761
2,30,2.0,775,203,496,-0.034590211680816094,0.6598793006724761
2,30,3.0,775,203,503,-0.034590211680816094,0.6598793006724761
2,31,0.0,912,1,1,-0.034590211680816094,0.6598793006724761
2,31,0.05,912,1,2,-0.034590211680816094,0.6598793006724761
2,31,0.1,912,1,2,-0.034590211680816094,0.6598793006724761
2,31,0.2,912,1,2,-0.034590211680816094,0.6598793006724761
2,31,0.35,912,1,2,-0.034590211680816094,0.6598793006724761
2,31,0.5,912,1,2,-0.034590211680816094,0.6598793006724761
2,31,0.75,912,1,3,-0.034590211680816094,0.6598793006724761
2,31,1.0,912,1,4,-0.034590211680816094,0.6598793006724761
2,31,1.5,912,1,12,-0.034590211680816094,0.6598793006724761
2,31,2.0,912,1,21,-0.034590211680816094,0.6598793006724761
2,31,3.0,912,1,50,-0.034590211680816094,0.6598793006724761
2,32,0.0,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,0.05,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,0.1,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,0.2,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,0.35,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,0.5,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,0.75,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,1.0,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,1.5,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,2.0,768,1,1,-0.034590211680816094,0.6598793006724761
2,32,3.0,768,1,1,-0.034590211680816094,0.6598793006724761
2,33,0.0,581,1,1,-0.034590211680816094,0.6598793006724761
2,33,0.05,581,1,1,-0.034590211680816094,0.6598793006724761
2,33,0.1,581,1,1,-0.034590211680816094,0.6598793006724761
2,33,0.2,581,1,1,-0.034590211680816094,0.6598793006724761
2,33,0.35,581,1,1,-0.034590211680816094,0.6598793006724761
2,33,0.5,581,1,2,-0.034590211680816094,0.6598793006724761
2,33,0.75,581,1,7,-0.034590211680816094,0.6598793006724761
2,33,1.0,581,1,18,-0.034590211680816094,0.6598793006724761
2,33,1.5,581,1,43,-0.034590211680816094,0.6598793006724761
2,33,2.0,581,1,65,-0.034590211680816094,0.6598793006724761
2,33,3.0,581,1,116,-0.034590211680816094,0.6598793006724761
2,34,0.0,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,0.05,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,0.1,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,0.2,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,0.35,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,0.5,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,0.75,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,1.0,93,1,1,-0.034590211680816094,0.6598793006724761
2,34,1.5,93,1,2,-0.034590211680816094,0.6598793006724761
2,34,2.0,93,1,4,-0.034590211680816094,0.6598793006724761
2,34,3.0,93,1,20,-0.034590211680816094,0.6598793006724761
3,0,0.0,222,21,21,-0.011000070867852565,0.2511697475217315
