snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,savaux_phase_bin,savaux_phase_correct,savaux_phase_gt_rank,savaux_phase_gt_margin_db,savaux_phase_alias_bin,savaux_phase_candidate_bins,savaux_phase_phase_jump_scores,savaux_phase_spectral_log_scores,savaux_phase_combined_scores,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_single_phase_spectral_log_scores,litenap_single_phase_combined_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k1_phase_spectral_log_scores,litenap_savaux_k1_phase_combined_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores,litenap_savaux_k2_phase_spectral_log_scores,litenap_savaux_k2_phase_combined_scores
clean,,,0,6,12,20,9674871,645,0,1.0,8,0,645,1,1,14.643125960127946,133,0,1,0.0,645,1,1,4.331210979855865,645,1,1,7.344207059184181,645,1,1,14.643125960127946,133,133|389|645|901,0.0266490824|0.0101030694|4113.39559|0.0349683447,-12.4184612|-12.3915512|0|-13.4445984,-12.4171462|-12.3910485|0.416112361|-13.4428798,645,1,1,0.0,133,133|389|645|901,0.0393539266|29.8529347|898.466149|34.6660766,0|0|0|0,0.00192996478|0.171461594|0.340090071|0.17871,645,1,1,4.331210979855865,133,133|389|645|901,64.4254587|131.667688|976.971131|22.5406955,-4.42584808|-1.04466215|0|-0.997298184,-4.21680251|-0.80026978|0.344274008|-0.839361651,645,1,1,7.344207059184181,133,133|389|645|901,0.00188383573|101.143018|2067.66623|17.3863792,-11.4638727|-1.73272953|0|-1.69106617,-11.4637786|-1.50141083|0.381732967|-1.54548566
clean,,,0,6,13,21,9678967,426,0,1.0,8,0,426,1,1,14.074097358243158,170,0,1,0.0,426,1,1,4.408602966505209,426,1,1,7.3955855734018305,426,1,1,14.074097358243158,170,170|426|682|938,0.00746219279|4288.31051|0.0113622942|0.0118481602,-13.040925|0|-13.3921564|-12.7508165,-13.0405532|0.418194064|-13.3915915|-12.7502276,426,1,1,0.0,170,170|426|682|938,42.0628354|1091.46894|38.6490663|0.586809748,0|0|0|0,0.188133017|0.349809775|0.18400337|0.0230862776,426,1,1,4.408602966505209,170,170|426|682|938,54.7729872|1056.52464|79.2509189|23.2079335,-1.03547808|0|-1.01511835|-4.7817858,-0.834413598|0.348184311|-0.795860437|-4.62245178,426,1,1,7.3955855734018305,170,170|426|682|938,43.0848675|2186.79944|61.2880254|0.0166357848,-1.72357308|0|-1.70289651|-11.8163619,-1.53426725|0.384532575|-1.49630805|-11.815537
clean,,,0,6,14,22,9683063,765,0,1.0,8,0,765,1,1,16.36574277703945,253,0,1,0.0,765,1,1,3.6500475209299705,765,1,1,6.726556388489734,765,1,1,16.36574277703945,253,253|509|765|1021,0.00249208792|0.0202257044|2781.04516|0.046360789,-11.963933|-13.7494414|0|-13.6239425,-11.9638085|-13.7484402|0.39654708|-13.6216766,765,1,1,0.0,253,253|509|765|1021,1.14530872|15.1669338|591.306913|0,0|0|0|0,0.0381641734|0.139148402|0.319201247|0,765,1,1,3.6500475209299705,253,253|509|765|1021,162.820139|201.45944|681.874951|0,-3.93029569|-1.03499213|0|-0.840454501,-3.67535724|-0.769465156|0.326315588|-0.840454501,765,1,1,6.726556388489734,253,253|509|765|1021,0.00778351847|148.088327|1451.97428|1.76114647,-11.6479569|-1.72529688|0|-1.54884685,-11.6475692|-1.47506994|0.364068398|-1.49806455
clean,,,0,6,15,23,9687159,1023,0,1.0,8,0,1023,1,1,18.625931435179094,255,0,1,0.0,1023,1,1,4.017247892431922,1023,1,1,7.042839840810312,1023,1,1,18.625931435179094,255,255|511|767|1023,0.00266191997|0.00881739723|0.00835690032|0,-13.5101773|-16.2273982|-12.1328892|0,-13.5100444|-16.2269593|-12.1324731|0,511,0,1,0.0,255,255|511|767|1023,144.573083|355.883385|143.88668|0,0|0|0|0,0.249033912|0.293870454|0.248797596|0,1023,1,1,4.017247892431922,255,255|511|767|1023,625.700475|652.95471|672.964463|0,-0.967880907|-3.53026811|-0.925005511|0,-0.645857472|-3.2061162|-0.599346642|0,1023,1,1,7.042839840810312,255,255|511|767|1023,362.193298|0.00119477292|375.203613|0,-1.66686937|-12.4350379|-1.6216738|0,-1.37212261|-12.4349782|-1.32516728|0
clean,,,0,6,16,24,9691255,597,0,1.0,8,0,597,1,1,14.956876660363205,85,0,1,0.0,597,1,1,4.359255848697821,597,1,1,7.373690459137725,597,1,1,14.956876660363205,85,85|341|597|853,0.0241935072|0.0170788846|3729.88587|0.0269394353,-11.8967385|-13.2309472|0|-14.0364119,-11.8955432|-13.2301005|0.411220049|-14.0350827,597,1,1,0.0,85,85|341|597|853,1.15086306|41.4533616|1067.70493|44.7676513,0|0|0|0,0.0382934592|0.187420305|0.348710142|0.191178877,597,1,1,4.359255848697821,85,85|341|597|853,34.7869323|100.75812|871.051443|30.941597,-4.19427957|-1.04407961|0|-1.00375575,-4.01540043|-0.812949676|0.338542421|-0.830560296,597,1,1,7.373690459137725,85,85|341|597|853,0.00182763509|78.3168157|1858.68662|24.3470611,-11.2726961|-1.73190724|0|-1.69785497,-11.2726048|-1.51323473|0.376408163|-1.53622183
clean,,,0,6,17,25,9695351,562,0,1.0,8,0,562,1,1,14.698930752885728,50,0,1,0.0,562,1,1,4.393857762511266,562,1,1,7.378170011394339,562,1,1,14.698930752885728,50,50|306|562|818,0.0308469498|0.0071141315|3826.94298|0.0184786936,-15.5520416|-13.4808747|0|-13.9090214,-15.5505226|-13.4805202|0.412504143|-13.9081059,562,1,1,0.0,50,50|306|562|818,7.65531061|63.3027186|2036.69309|61.3391185,0|0|0|0,0.107908654|0.208180096|0.38097868|0.206629457,562,1,1,4.393857762511266,50,50|306|562|818,14.1832343|85.8517635|937.710542|40.6174254,-4.1709916|-1.04057678|0|-1.01172314,-4.03498201|-0.817366636|0.342225358|-0.825297191,562,1,1,7.378170011394339,50,50|306|562|818,0.00229954205|65.9457207|1965.72597|31.7275525,-12.6573713|-1.73069659|0|-1.69888643,-12.6572564|-1.52050248|0.379206275|-1.52447556
clean,,,0,6,18,26,9699447,827,0,1.0,8,0,827,1,1,19.044270149619113,59,0,1,0.0,827,1,1,3.520637741174947,827,1,1,6.61310387317858,827,1,1,19.044270149619113,59,59|315|571|827,0.006829043|0.00845447169|0.00504007093|1785.06473,-13.1946047|-11.8957007|-11.3604844|0,-13.1942644|-11.8952797|-11.360233|0.3743885,827,1,1,0.0,59,59|315|571|827,1.4227374|1.79011237|9.10084868|379.614194,0|0|0|0,0.0442449029|0.0513040936|0.115630972|0.297089312,827,1,1,3.520637741174947,59,59|315|571|827,87.2018016|232.126255|249.133009|416.094473,-0.810656798|-3.47298316|-1.03390509|0,-0.586675429|-3.20040416|-0.757805445|0.301665638,827,1,1,6.61310387317858,59,59|315|571|827,62.5737879|0.0121614865|179.29742|865.500608,-1.52272344|-10.5058313|-1.73740967|0,-1.31511338|-10.5052269|-1.47767928|0.338223141
clean,,,0,6,19,27,9703543,890,0,1.0,8,0,890,1,1,20.32197537991454,122,0,1,0.0,890,1,1,3.558913108006181,890,1,1,6.6097619848225255,890,1,1,20.32197537991454,122,122|378|634|890,0.00774058811|0.0334802082|0.00272158604|1350.22928,-11.7203099|-13.2145237|-13.3091011|0,-11.7199243|-13.2128771|-13.3089652|0.360438502,890,1,1,0.0,122,122|378|634|890,5.5618384|7.37862186|4.16414913|370.685235,0|0|0|0,0.0940635403|0.106284172|0.0820870175|0.295902368,890,1,1,3.558913108006181,122,122|378|634|890,227.204995|340.137308|347.768235|355.378421,-0.819470027|-3.30952333|-1.00994682|0,-0.547957811|-3.01790908|-0.717226437|0.293799657,890,1,1,6.6097619848225255,122,122|378|634|890,147.944316|0.00659129674|228.377559|710.278342,-1.52195394|-13.2390322|-1.70086283|0,-1.27177532|-13.2387037|-1.42909436|0.328353192
clean,,,0,6,20,28,9707639,174,0,1.0,8,0,174,1,1,20.60975358580532,174,1,1,0.0,174,1,1,3.8801120444140587,174,1,1,6.901703920590876,174,1,1,20.60975358580532,174,174|430|686|942,1513.77677|0.0311866559|0.00285964157|0.00796021096,0|-15.2386618|-12.310575|-12.2980587,0.366151168|-15.2371263|-12.3104322|-12.2976622,174,1,1,0.0,174,174|430|686|942,405.556102|8.71383385|4.2224087|3.09111457,0|0|0|0,0.300386097|0.113677552|0.0826479366|0.0704408722,174,1,1,3.8801120444140587,174,174|430|686|942,350.115334|202.942475|219.599321|103.704224,0|-0.997038324|-3.45919896|-0.893428815,0.293055738|-0.731146425|-3.18938155|-0.660871842,174,1,1,6.901703920590876,174,174|430|686|942,728.686071|144.121762|0.00269040692|76.1925008,0|-1.6858723|-11.8241847|-1.58917606,0.32963072|-1.43699364|-11.8240504|-1.37186094
clean,,,0,6,21,29,9711735,267,0,1.0,8,0,267,1,1,18.464562918146754,11,0,1,0.0,267,1,1,4.3087576542284145,267,1,1,7.354472267330201,267,1,1,18.464562918146754,11,11|267|523|779,0.448283671|1892.73163|0.0281493659|0.00276158185,-12.9520073|0|-12.5795683|-12.0685689,-12.9334883|0.377315228|-12.5781803|-12.068431,267,1,1,0.0,11,11|267|523|779,0|701.141697|33.4532475|1.63474765,0|0|0|0,0|0.327706762|0.176980163|0.0484393704,267,1,1,4.3087576542284145,11,11|267|523|779,1.97575517|451.102412|129.592163|119.625053,-1.03289475|0|-0.992128114|-3.54269703,-0.978369859|0.305695436|-0.748524154|-3.30306268,267,1,1,7.354472267330201,11,11|267|523|779,1.64475918|960.621355|99.8509712|0.00241758447,-1.72776286|0|-1.69342982|-11.5467566,-1.67913386|0.343431039|-1.46274763|-11.5466358
clean,,,0,6,22,30,9715831,917,0,1.0,8,0,917,1,1,23.313720060142067,149,0,1,0.0,917,1,1,3.5200057506197218,917,1,1,6.590058131923388,917,1,1,23.313720060142067,149,149|405|661|917,0.0187125528|0.0285523822|0.00708760096|1119.19903,-13.6707825|-12.7702079|-12.1286086|0,-13.6698555|-12.7688003|-12.1282555|0.351063083,917,1,1,0.0,149,149|405|661|917,2.89241877|4.29550968|3.13809014|293.085605,0|0|0|0,0.0679515378|0.0833429615|0.0710117182|0.284193545,917,1,1,3.5200057506197218,149,149|405|661|917,307.894429|394.707837|398.433056|288.852382,-0.810511277|-3.08765227|-1.01006299|0,-0.523861299|-2.78861846|-0.71056068|0.283468588,917,1,1,6.590058131923388,149,149|405|661|917,189.168325|0.0148374816|257.250419|588.608115,-1.51741696|-11.5223473|-1.69967516|0,-1.25502148|-11.5216109|-1.42197867|0.318972905
clean,,,0,6,23,31,9719927,656,0,1.0,8,0,656,1,1,17.22383126239223,144,0,1,0.0,656,1,1,4.355538248101969,656,1,1,7.338630650813839,656,1,1,17.22383126239223,144,144|400|656|912,0.00889182839|0.0220312755|2107.53211|0.00765975474,-15.4433746|-12.1932818|0|-11.96139,-15.442932|-12.1921922|0.382687365|-11.9610085,656,1,1,0.0,144,144|400|656|912,3.48274361|47.4401803|446.226956|36.1481379,0|0|0|0,0.0750117636|0.194016482|0.30515331|0.180745682,656,1,1,4.355538248101969,144,144|400|656|912,67.998453|116.124182|468.305375|11.6461058,-3.54712801|-1.02182562|0|-1.00289974,-3.33542381|-0.783663884|0.307562684|-0.876032278,656,1,1,7.338630650813839,144,144|400|656|912,0.000323324787|87.2341762|1032.9597|9.03815903,-12.968278|-1.71579807|0|-1.68978215,-12.9682619|-1.49179835|0.347057554|-1.57446247
clean,,,0,6,24,32,9724023,889,0,1.0,8,0,889,1,1,23.021563943395552,121,0,1,0.0,889,1,1,3.5100358960699185,889,1,1,6.587421985265686,889,1,1,23.021563943395552,121,121|377|633|889,0.011665256|0.0164066581|0.00705268465|1082.4854,-11.9407161|-11.8767118|-11.4415171|0,-11.9401362|-11.8758981|-11.4411657|0.349396917,889,1,1,0.0,121,121|377|633|889,0.140850673|0.269793937|18.0098595|367.904158,0|0|0|0,0.00658870941|0.0119427317|0.147247888|0.295526844,889,1,1,3.5100358960699185,121,121|377|633|889,223.486733|328.783905|336.545931|285.246824,-0.808215633|-3.00979942|-1.00268642|0,-0.537524803|-2.71987754|-0.711601345|0.282842723,889,1,1,6.587421985265686,121,121|377|633|889,143.812807|0.0127863036|222.829002|587.837969,-1.51680997|-11.5504652|-1.69277835|0,-1.26803787|-11.5498299|-1.42223424|0.318907553
clean,,,0,6,25,33,9728119,66,0,1.0,8,0,66,1,1,26.116749607777937,66,1,1,0.0,66,1,1,3.8211031400530038,66,1,1,6.838742823428308,66,1,1,26.116749607777937,66,66|322|578|834,395.30612|0.00973415829|0.012931696|0.00147094257,0|-12.9793665|-12.8350071|-11.9850666,0.299109347|-12.9788821|-12.8343646|-11.9849931,66,1,1,0.0,66,66|322|578|834,155.766552|4.15995337|3.47563993|1.79133247,0|0|0|0,0.252737889|0.0820463771|0.0749324671|0.0513259534,66,1,1,3.8211031400530038,66,66|322|578|834,97.1938195|368.740769|405.115|367.293803,0|-0.967735091|-2.94468271|-0.879841513,0.229347164|-0.672094984|-2.64435089|-0.584397463,66,1,1,6.838742823428308,66,66|322|578|834,201.646558|236.533241|0.00272884609|230.16194,0|-1.6569931|-11.9304461|-1.57467873,0.265573168|-1.38347772|-11.9303098|-1.3025228
clean,,,0,6,26,34,9732215,586,0,1.0,8,0,586,1,1,17.242343694136217,74,0,1,0.0,586,1,1,4.345239973275306,586,1,1,7.333993038225498,586,1,1,17.242343694136217,74,74|330|586|842,0.00622082264|0.0218836627|1932.41915|0.020897392,-13.5440562|-14.1845479|0|-14.1423444,-13.5437461|-14.1834655|0.378352265|-14.1413103,586,1,1,0.0,74,74|330|586|842,12.0552254|117.999137|1121.19796|91.7653423,0|0|0|0,0.128459423|0.238955812|0.351152225|0.226503655,586,1,1,4.345239973275306,74,74|330|586|842,26.3010657|83.3331354|455.559771|23.710001,-3.47776158|-1.01301715|0|-1.00052848,-3.31241529|-0.791278403|0.306185981|-0.840168076,586,1,1,7.333993038225498,74,74|330|586|842,0.00127019453|62.9729541|947.90911|18.6994417,-13.6951397|-1.70435211|0|-1.6887143,-13.6950762|-1.49642909|0.342765651|-1.53968479
clean,,,0,6,27,35,9736311,425,0,1.0,8,0,425,1,1,17.48557202008081,169,0,1,0.0,425,1,1,4.313249351910154,425,1,1,7.330861414669338,425,1,1,17.48557202008081,169,169|425|681|937,0.0229322372|1419.80352|0.00404404218|0.0016276988,-11.896564|0|-11.9818976|-13.1132487,-11.8954304|0.362948892|-11.9816958|-13.1131674,425,1,1,0.0,169,169|425|681|937,60.3654384|456.354775|82.2954581|5.49801361,0|0|0|0,0.205842339|0.30627297|0.221119701|0.0935748266,425,1,1,4.313249351910154,169,169|425|681|937,39.0485728|356.297818|54.6028974|20.4573727,-1.0267549|0|-0.993162366|-3.51726172,-0.842250246|0.293928483|-0.7922506|-3.3639583,425,1,1,7.330861414669338,169,169|425|681|937,30.9504778|754.422719|42.192873|0.027928004,-1.71178308|0|-1.68799322|-14.0933922,-1.53857372|0.331363874|-1.49970945|-14.0920149
clean,,,0,6,28,36,9740407,860,0,1.0,8,0,860,1,1,23.310761892545568,92,0,1,0.0,860,1,1,3.5069902403158943,860,1,1,6.546038118824381,860,1,1,23.310761892545568,92,92|348|604|860,0.0115215346|0.00819606445|0.00449320028|863.46886,-15.6984691|-13.1064904|-11.1612107|0,-15.6978964|-13.1060823|-11.1609866|0.338105764,860,1,1,0.0,92,92|348|604|860,4.33754037|9.24140721|36.6748438|160.981803,0|0|0|0,0.0837382471|0.116321952|0.18144963|0.2543742,860,1,1,3.5069902403158943,92,92|348|604|860,151.441927|269.88025|281.320538|202.065722,-0.807514345|-2.86990092|-0.988074032|0,-0.556175159|-2.58981708|-0.705921878|0.265676484,860,1,1,6.546038118824381,92,92|348|604|860,103.153753|0.00349631169|188.203419|430.442772,-1.50728098|-12.572114|-1.68282735|0,-1.27498757|-12.5719395|-1.42068621|0.303356744
clean,,,0,6,29,37,9744503,553,0,1.0,8,0,553,1,1,17.873575255786978,41,0,1,0.0,553,1,1,4.31159271628487,553,1,1,7.322585348729263,553,1,1,17.873575255786978,41,41|297|553|809,0.0192757277|0.0239291179|1617.98381|0.0168990391,-11.9978249|-13.3322387|0|-13.7339737,-11.9968703|-13.3310563|0.369477698|-13.7331358,553,1,1,0.0,41,41|297|553|809,32.4258068|165.139585|1176.53488|141.505754,0|0|0|0,0.175466413|0.255641416|0.353558923|0.247969119,553,1,1,4.31159271628487,41,41|297|553|809,11.3878855|70.2755417|381.49256|27.6196422,-3.3496641|-1.01649505|0|-0.992780912,-3.22382815|-0.803167387|0.29733546|-0.825076248,553,1,1,7.322585348729263,41,41|297|553|809,0.00227733689|54.0820291|819.587326|21.7237737,-11.5011962|-1.70599182|0|-1.68608759,-11.5010825|-1.50555064|0.335501017|-1.529917
clean,,,0,6,30,38,9748599,629,0,1.0,8,0,629,1,1,18.68154209687958,117,0,1,0.0,629,1,1,4.295160949831856,629,1,1,7.317549296301142,629,1,1,18.68154209687958,117,117|373|629|885,0.00589433605|0.0373724598|1017.07632|0.0325984978,-12.0571265|-11.8500823|0|-14.6709301,-12.0568326|-11.8482477|0.346283508|-14.6693262,629,1,1,0.0,117,117|373|629|885,16.3454338|100.522515|322.058148|60.797036,0|0|0|0,0.142666464|0.23101403|0.288891617|0.20619277,629,1,1,4.295160949831856,117,117|373|629|885,48.601659|94.0752343|251.375755|12.1332965,-3.1784595|-1.00975132|0|-0.988997358,-2.98325828|-0.782017892|0.276545953|-0.860239821,629,1,1,7.317549296301142,117,117|373|629|885,0.00415182044|70.633241|522.723324|9.24534434,-11.3057482|-1.69510613|0|-1.68492799,-11.3055411|-1.48152817|0.313048177|-1.56858682
clean,,,0,6,31,39,9752695,759,0,1.0,8,0,759,1,1,20.888538869410397,247,0,1,0.0,759,1,1,3.8521695813820807,759,1,1,6.883215757237185,759,1,1,20.888538869410397,247,247|503|759|1015,0.0206251543|0.0427484811|781.773301|0.0202017042,-12.874875|-11.1416093|0|-14.6139938,-12.8738542|-11.1395163|0.333142156|-14.6129937,759,1,1,0.0,247,247|503|759|1015,44.5374127|156.450708|276.514311|0,0|0|0|0,0.190926712|0.252955622|0.281293625|0,759,1,1,3.8521695813820807,247,247|503|759|1015,141.964533|168.049271|180.380187|6.11876584,-2.84011372|-0.981562026|0|-0.886994825,-2.59198389|-0.725052515|0.260029765|-0.788858107,759,1,1,6.883215757237185,247,247|503|759|1015,0.0191103895|123.207169|379.15598|4.14233683,-10.8794287|-1.68722863|0|-1.584919,-10.8784822|-1.44613108|0.297029082|-1.50304362
clean,,,0,6,32,40,9756791,494,0,1.0,8,0,494,1,1,19.19058899588294,238,0,1,0.0,494,1,1,4.263885013140979,494,1,1,7.260470827000692,494,1,1,19.19058899588294,238,238|494|750|1006,0.0469501928|970.54852|0.0167357514|3.79415308e-05,-15.4965648|0|-15.3759989|-14.2546601,-15.4942707|0.343944561|-15.3751691|-14.2546583,494,1,1,0.0,238,238|494|750|1006,145.416944|359.185784|138.702772|0,0|0|0|0,0.249322917|0.294330998|0.246975856|0,494,1,1,4.263885013140979,238,238|494|750|1006,54.5200395|227.112835|34.5616245|0.271793351,-1.00096954|0|-0.981795807|-3.3605118,-0.800132339|0.27149202|-0.803232452|-3.3484904,494,1,1,7.260470827000692,238,238|494|750|1006,41.6621592|471.159101|26.8826135|0.000140733689,-1.68996149|0|-1.67178519|-13.3371743,-1.50229588|0.3078658|-1.50538502|-13.3371672
clean,,,0,6,33,41,9760887,303,0,1.0,8,0,303,1,1,20.78293554527935,47,0,1,0.0,303,1,1,4.1406256308945135,303,1,1,7.176974831978803,303,1,1,20.78293554527935,47,47|303|559|815,0.106484566|475.222303|0.030540217|0.00170207108,-12.474943|0|-12.5204777|-12.0999573,-12.4698836|0.308294238|-12.5189735|-12.0998722,303,1,1,0.0,47,47|303|559|815,21.9191725|183.722018|174.381662|49.1702782,0|0|0|0,0.156598689|0.260942604|0.258348226|0.195771139,303,1,1,4.1406256308945135,47,47|303|559|815,7.93682988|111.511036|94.6855792|85.7417665,-1.01169685|0|-0.953414285|-2.8957496,-0.902187804|0.236152566|-0.725360905|-2.67260283,303,1,1,7.176974831978803,47,47|303|559|815,6.42543887|242.104436|73.3368947|0.00419608862,-1.71107822|0|-1.65255953|-11.7566409,-1.61083263|0.274674556|-1.43712916|-11.7564315
clean,,,0,6,34,42,9764983,1022,0,1.0,8,0,1022,1,1,22.23271208737666,254,0,1,0.0,1022,1,1,3.6409966242627227,1022,1,1,6.663386738169773,1022,1,1,22.23271208737666,254,254|510|766|1022,0.00198647331|0.000411457574|0.00409133677|89.0160444,-13.0231199|-12.8290879|-13.8307299|0,-13.0230207|-12.8290673|-13.8305258|0.224999396,510,0,1,0.0,254,254|510|766|1022,120.159912|129.302286|121.122709|0,0|0|0|0,0.239855563|0.243492851|0.240251317|0,1022,1,1,3.6409966242627227,254,254|510|766|1022,560.043359|552.962853|616.849222|0,-0.892296297|-2.37171671|-0.838370455|0,-0.575806387|-2.05586183|-0.517058233|0,1022,1,1,6.663386738169773,254,254|510|766|1022,320.02529|0.00172115363|335.839825|92.105648,-1.59009275|-12.4959472|-1.5343015|0,-1.30151676|-12.4958612|-1.24332112|0.226686742
clean,,,0,6,35,43,9769079,720,0,1.0,8,0,720,1,1,20.579312860006496,208,0,1,0.0,720,1,1,4.233392781949611,720,1,1,7.240381914999405,720,1,1,20.579312860006496,208,208|464|720|976,0.0207118736|0.0103408943|437.616279|0.0459972061,-12.8707491|-11.0147295|0|-13.0161366,-12.8697241|-11.0142151|0.304181248|-13.0138881,464,0,1,0.0,208,208|464|720|976,40.7579904|95.1092571|76.4984431|12.6724836,0|0|0|0,0.186594541|0.228274282|0.217512892|0.130769266,720,1,1,4.233392781949611,208,208|464|720|976,107.218211|137.722133|103.741752|3.16087292,-2.77936255|-0.974774711|0|-0.983825066,-2.54515506|-0.728151067|0.232574891|-0.912538822,720,1,1,7.240381914999405,208,208|464|720|976,0.00209772256|98.8098054|221.14252|1.57116855,-11.91516|-1.66715955|0|-1.66898081,-11.9150552|-1.43699623|0.270165958|-1.62176279
clean,,,0,6,36,44,9773175,314,0,1.0,8,0,314,1,1,21.179157184739324,58,0,1,0.0,314,1,1,4.11710791475573,314,1,1,7.116403149414414,314,1,1,21.179157184739324,58,58|314|570|826,0.022960335|314.97594|0.0214394258|0.00602695756,-13.102932|0|-13.6844695|-12.3994291,-13.101797|0.287783304|-13.6834089|-12.3991286,570,0,1,0.0,58,58|314|570|826,24.8633045|89.4766888|214.769995|71.093366,0|0|0|0,0.162641258|0.225254612|0.26871065|0.213898101,314,1,1,4.11710791475573,58,58|314|570|826,10.4932105|77.6665191|82.3119363|74.1839691,-1.00760915|0|-0.947999131|-2.79768186,-0.885521323|0.218260882|-0.726869539|-2.58168496,314,1,1,7.116403149414414,58,58|314|570|826,8.21247928|159.203716|61.3368898|0.00677038694,-1.69677809|0|-1.63861238|-11.7787405,-1.58575014|0.253822312|-1.43198471|-11.7784031
clean,,,0,6,37,45,9777271,602,0,1.0,8,0,602,1,1,21.28242750874979,90,0,1,0.0,602,1,1,4.201333073734862,602,1,1,7.197427083230753,602,1,1,21.28242750874979,90,90|346|602|858,0.10621129|0.0209381302|302.793262|0.0168973371,-12.9509953|-14.2676135|0|-16.0504073,-12.9459483|-14.2665774|0.285817371|-16.0495695,346,0,1,0.0,90,90|346|602|858,41.5027971|205.239036|102.679831|94.2625529,0|0|0|0,0.187478494|0.266451793|0.23206538|0.22783184,602,1,1,4.201333073734862,90,90|346|602|858,32.5384578|76.0996852|76.2359205|13.3132707,-2.86967723|-0.967392691|0|-0.975640259,-2.69404259|-0.750137731|0.217343232|-0.842580903,602,1,1,7.197427083230753,90,90|346|602|858,0.00207180015|56.5425737|154.466404|10.5831935,-13.575125|-1.65726883|0|-1.66670262,-13.5750215|-1.45464258|0.252321483|-1.54422486
clean,,,0,6,38,46,9781367,7,0,1.0,8,0,7,1,1,19.32086104500944,7,1,1,0.0,7,1,1,3.522675232958468,7,1,1,6.591053272360547,7,1,1,19.32086104500944,7,7|263|519|775,26.9553392|0.106256183|0.00641329632|0.00581307984,0|-12.8988082|-13.9546302|-11.7914453,0.16653041|-12.8937591|-13.9543105|-11.7911555,519,0,1,0.0,7,7|263|519|775,0|184.0266|233.161941|185.043542,0|0|0|0,0|0.26102498|0.272800647|0.261299037,7,1,1,3.522675232958468,7,7|263|519|775,0|518.569918|508.625682|553.587328,0|-0.881632277|-2.21724533|-0.811125948,0|-0.568982208|-1.90556151|-0.495214734,7,1,1,6.591053272360547,7,7|263|519|775,33.2713604|305.843709|0.0111484232|301.954653,0|-1.58205073|-11.5379943|-1.5176461,0.176715502|-1.2957338|-11.5374399|-1.23196694
clean,,,0,6,39,47,9785463,414,0,1.0,8,0,414,1,1,22.28642740929464,158,0,1,0.0,414,1,1,4.109849572693701,414,1,1,7.109731021355542,414,1,1,22.28642740929464,158,158|414|670|926,0.00517464504|164.476866|0.0171314478|0.0115987604,-12.9269232|0|-13.3959839|-12.4092964,-12.9266652|0.25544157|-13.3951346|-12.4087198,670,0,1,0.0,158,158|414|670|926,58.7470863|40.2348826|155.7788|40.3241004,0|0|0|0,0.204506021|0.185964228|0.252741795|0.186072294,414,1,1,4.109849572693701,158,158|414|670|926,29.7583114|42.2700843|46.4124484|22.8723754,-0.983300288|0|-0.946327836|-2.83476003,-0.811992275|0.188373075|-0.753383595|-2.67612394,414,1,1,7.109731021355542,158,158|414|670|926,22.988625|85.5211803|35.5895986|0.0176930269,-1.67321698|0|-1.63707607|-11.6950738,-1.514338|0.223019462|-1.45708787|-11.6941969
